CountyFIPS,NAICS,Employment
4009,23,444
4009,31,234
4009,42,185
4009,44,1430
4009,48,37
4009,51,56
4009,52,111
4009,53,33
4009,54,174
4009,56,131
4009,61,86
4009,62,1183
4009,71,57
4009,72,827
4009,81,254
4009,92,1220
4011,11,37
4011,21,0
4011,22,0
4011,23,100
4011,42,0
4011,44,197
4011,48,68
4011,51,0
4011,52,0
4011,53,0
4011,54,13
4011,56,78
4011,61,0
4011,62,0
4011,71,0
4011,72,0
4011,81,0
4011,92,31
4012,11,491
4012,21,35
4012,22,0
4012,23,65
4012,31,157
4012,42,122
4012,44,1326
4012,48,30
4012,51,81
4012,52,56
4012,53,65
4012,54,21
4012,56,29
4012,61,567
4012,62,230
4012,71,0
4012,72,0
4012,81,47
4012,92,1230
4013,11,6054
4013,21,3335
4013,22,16929
4013,23,134178
4013,31,129648
4013,42,81428
4013,44,227024
4013,48,90796
4013,51,41083
4013,52,151235
4013,53,45379
4013,54,129031
4013,55,27844
4013,56,208407
4013,61,202268
4013,62,290214
4013,71,46233
4013,72,196394
4013,81,54721
4013,92,73859
4015,11,289
4015,21,241
4015,22,425
4015,23,3318
4015,31,3204
4015,42,1343
4015,44,9199
4015,48,1588
4015,51,499
4015,52,1110
4015,53,624
4015,54,1251
4015,55,100
4015,56,2486
4015,61,5058
4015,62,8684
4015,71,657
4015,72,7139
4015,81,1558
4015,92,3751
4017,11,494
4017,21,505
4017,22,115
4017,23,1138
4017,31,292
4017,42,277
4017,44,3544
4017,48,611
4017,51,272
4017,52,341
4017,53,246
4017,54,454
4017,55,132
4017,56,747
4017,61,761
4017,62,4061
4017,71,428
4017,72,3564
4017,81,422
4017,92,4641
4019,11,595
4019,21,3052
4019,22,2596
4019,23,18330
4019,31,27986
4019,42,7357
4019,44,42330
4019,48,13170
4019,51,5684
4019,52,10210
4019,53,6263
4019,54,18458
4019,55,1539
4019,56,30980
4019,61,8533
4019,62,65886
4019,71,7002
4019,72,40761
4019,81,11718
4019,92,27860
4021,11,2182
4021,21,2196
4021,22,435
4021,23,2213
4021,31,4034
4021,42,1231
4021,44,8851
4021,48,957
4021,51,680
4021,52,757
4021,53,679
4021,54,1406
4021,55,272
4021,56,5199
4021,61,1808
4021,62,5474
4021,71,725
4021,72,5727
4021,81,1402
4021,92,7387
4023,11,0
4023,21,0
4023,22,43
4023,23,185
4023,31,433
4023,42,1978
4023,44,1932
4023,48,1775
4023,51,80
4023,52,197
4023,53,123
4023,54,189
4023,55,0
4023,56,0
4023,61,1783
4023,62,706
4023,71,54
4023,72,1410
4023,81,193
4023,92,2485
4025,11,404
4025,21,1780
4025,22,273
4025,23,5142
4025,31,3826
4025,42,1595
4025,44,9652
4025,48,1440
4025,51,644
4025,52,968
4025,53,1060
4025,54,1898
4025,55,126
4025,56,2417
4025,61,2726
4025,62,11818
4025,71,2124
4025,72,9654
4025,81,2005
4025,92,4637
4027,11,13048
4027,21,34
4027,22,494
4027,23,3057
4027,31,2613
4027,42,1465
4027,44,8550
4027,48,2250
4027,51,470
4027,52,1280
4027,53,716
4027,54,2592
4027,55,187
4027,56,3692
4027,61,7542
4027,62,8033
4027,71,413
4027,72,6219
4027,81,1267
4027,92,5620
5001,11,0
5001,21,0
5001,22,120
5001,23,283
5001,31,4037
5001,42,536
5001,44,1033
5001,48,701
5001,51,61
5001,52,259
5001,53,63
5001,54,276
5001,55,0
5001,56,0
5001,61,1007
5001,62,0
5001,71,64
5001,72,606
5001,81,111
5001,92,316
5003,11,0
5003,21,0
5003,22,32
5003,23,607
5003,31,1623
5003,42,0
5003,44,714
5003,48,346
5003,51,44
5003,52,163
5003,53,29
5003,54,0
5003,55,0
5003,56,213
5003,61,1340
5003,62,0
5003,71,9
5003,72,400
5003,81,137
5003,92,232
5005,11,19
5005,21,60
5005,22,91
5005,23,538
5005,31,2483
5005,42,224
5005,44,2296
5005,48,238
5005,51,204
5005,52,561
5005,53,190
5005,54,61
5005,55,0
5005,56,602
5005,61,1794
5005,62,5073
5005,71,143
5005,72,1572
5005,81,317
5005,92,404
5007,11,1468
5007,21,52
5007,22,615
5007,23,5664
5007,31,12485
5007,42,7335
5007,44,12386
5007,48,11615
5007,51,1318
5007,52,2949
5007,53,1258
5007,54,10347
5007,55,0
5007,56,0
5007,61,17308
5007,62,14119
5007,71,2204
5007,72,12258
5007,81,2576
5007,92,2512
5009,11,0
5009,22,184
5009,23,48
5009,31,1942
5009,42,403
5009,44,2045
5009,48,1324
5009,51,329
5009,52,320
5009,53,142
5009,54,259
5009,55,354
5009,56,1449
5009,61,36
5009,62,2265
5009,71,119
5009,72,1229
5009,81,292
5009,92,453
5011,11,0
5011,21,0
5011,22,23
5011,23,93
5011,31,987
5011,42,121
5011,44,313
5011,48,105
5011,51,30
5011,52,123
5011,53,16
5011,54,51
5011,55,76
5011,56,50
5011,61,0
5011,62,888
5011,71,0
5011,72,0
5011,81,98
5011,92,160
5013,11,0
5013,21,0
5013,22,0
5013,23,133
5013,31,2366
5013,44,0
5013,48,156
5013,51,0
5013,52,0
5013,53,0
5013,54,0
5013,56,0
5013,61,0
5013,62,79
5013,72,13
5013,81,0
5013,92,64
5015,11,384
5015,21,27
5015,22,0
5015,23,371
5015,31,3809
5015,42,235
5015,44,1118
5015,48,58
5015,51,81
5015,52,353
5015,53,48
5015,54,8
5015,55,0
5015,56,285
5015,61,82
5015,62,1412
5015,71,296
5015,72,1487
5015,81,159
5015,92,410
5017,11,460
5017,22,5
5017,23,130
5017,31,12
5017,42,58
5017,44,282
5017,48,329
5017,51,0
5017,52,111
5017,53,75
5017,54,50
5017,56,0
5017,61,0
5017,62,872
5017,71,0
5017,72,0
5017,81,77
5017,92,181
5019,11,0
5019,21,0
5019,22,83
5019,23,90
5019,31,1393
5019,42,56
5019,44,1213
5019,48,218
5019,51,11
5019,52,231
5019,53,99
5019,54,288
5019,55,174
5019,56,422
5019,61,1531
5019,62,0
5019,71,51
5019,72,1209
5019,81,220
5019,92,275
5021,11,466
5021,22,0
5021,23,113
5021,31,107
5021,42,288
5021,44,361
5021,48,43
5021,51,29
5021,52,85
5021,53,15
5021,54,0
5021,55,0
5021,56,102
5021,61,0
5021,62,680
5021,71,0
5021,72,0
5021,81,81
5021,92,235
5023,11,106
5023,21,157
5023,22,141
5023,23,343
5023,31,1277
5023,42,139
5023,44,967
5023,48,118
5023,51,66
5023,52,227
5023,53,46
5023,54,162
5023,55,93
5023,56,160
5023,61,1266
5023,62,0
5023,71,119
5023,72,833
5023,81,119
5023,92,215
5025,11,324
5025,22,0
5025,23,9
5025,31,114
5025,42,0
5025,44,69
5025,48,71
5025,51,0
5025,52,0
5025,53,0
5025,54,0
5025,55,0
5025,56,0
5025,61,0
5025,62,256
5025,72,0
5025,81,13
5025,92,49
5027,11,128
5027,21,415
5027,22,60
5027,23,172
5027,31,1940
5027,42,279
5027,44,950
5027,48,250
5027,51,39
5027,52,280
5027,53,75
5027,54,156
5027,55,20
5027,56,208
5027,61,12
5027,62,1245
5027,71,44
5027,72,797
5027,81,136
5027,92,248
5029,11,444
5029,21,37
5029,22,71
5029,23,500
5029,31,1005
5029,42,151
5029,44,776
5029,48,447
5029,51,14
5029,52,119
5029,53,46
5029,54,8
5029,56,0
5029,61,1969
5029,62,0
5029,71,26
5029,72,448
5029,81,102
5029,92,253
5031,11,0
5031,21,0
5031,22,217
5031,23,2288
5031,31,7187
5031,42,2392
5031,44,6677
5031,48,1992
5031,51,465
5031,52,1116
5031,53,695
5031,54,1310
5031,55,885
5031,56,4726
5031,61,624
5031,62,14680
5031,71,487
5031,72,5593
5031,81,794
5031,92,1270
5033,11,321
5033,21,100
5033,22,200
5033,23,1052
5033,31,4775
5033,42,885
5033,44,1991
5033,48,3130
5033,51,56
5033,52,375
5033,53,153
5033,54,11
5033,55,0
5033,56,1639
5033,61,3814
5033,62,2215
5033,71,24
5033,72,1673
5033,81,460
5033,92,434
5035,11,0
5035,21,0
5035,22,213
5035,23,434
5035,31,2119
5035,42,900
5035,44,1898
5035,48,1763
5035,51,53
5035,52,234
5035,53,237
5035,54,236
5035,55,159
5035,56,1106
5035,61,3131
5035,62,2604
5035,71,882
5035,72,2021
5035,81,543
5035,92,765
5037,11,553
5037,22,32
5037,23,67
5037,31,306
5037,42,361
5037,44,713
5037,48,129
5037,51,52
5037,52,170
5037,53,126
5037,54,117
5037,55,0
5037,56,0
5037,61,0
5037,62,0
5037,71,16
5037,72,406
5037,81,113
5037,92,202
5039,11,223
5039,22,0
5039,23,73
5039,31,565
5039,42,0
5039,44,305
5039,48,185
5039,51,19
5039,52,63
5039,53,11
5039,54,12
5039,55,0
5039,56,0
5039,61,0
5039,62,0
5039,71,0
5039,72,0
5039,81,53
5039,92,135
5041,11,538
5041,22,31
5041,23,102
5041,31,1086
5041,42,0
5041,44,462
5041,48,27
5041,51,27
5041,52,126
5041,53,85
5041,54,68
5041,55,0
5041,56,0
5041,61,0
5041,62,0
5041,71,36
5041,72,340
5041,81,62
5041,92,275
5043,11,774
5043,22,53
5043,23,176
5043,31,930
5043,42,121
5043,44,829
5043,48,115
5043,51,54
5043,52,172
5043,53,51
5043,54,121
5043,55,164
5043,56,196
5043,61,0
5043,62,1235
5043,71,31
5043,72,679
5043,81,71
5043,92,274
5045,11,66
5045,21,267
5045,22,360
5045,23,3111
5045,31,3385
5045,42,860
5045,44,6049
5045,48,832
5045,51,314
5045,52,1042
5045,53,464
5045,54,3188
5045,55,1141
5045,56,2474
5045,61,2155
5045,62,8891
5045,71,461
5045,72,5216
5045,81,986
5045,92,1134
5047,11,227
5047,21,133
5047,22,381
5047,23,172
5047,31,996
5047,42,71
5047,44,617
5047,48,120
5047,51,34
5047,52,69
5047,53,9
5047,54,27
5047,55,0
5047,56,354
5047,61,67
5047,62,759
5047,71,0
5047,72,0
5047,81,64
5047,92,261
5049,11,0
5049,21,0
5049,22,0
5049,23,220
5049,31,0
5049,42,43
5049,44,174
5049,48,20
5049,51,43
5049,52,60
5049,53,28
5049,54,24
5049,55,0
5049,56,0
5049,61,0
5049,62,0
5049,71,0
5049,72,0
5049,81,19
5049,92,155
5051,11,254
5051,21,167
5051,22,199
5051,23,2007
5051,31,2607
5051,42,976
5051,44,5987
5051,48,607
5051,51,521
5051,52,1060
5051,53,507
5051,54,1299
5051,55,432
5051,56,2693
5051,61,4379
5051,62,10730
5051,71,2082
5051,72,6076
5051,81,1060
5051,92,1089
5053,11,0
5053,21,0
5053,22,22
5053,23,253
5053,31,1414
5053,42,86
5053,44,508
5053,48,74
5053,51,0
5053,52,109
5053,53,12
5053,54,78
5053,55,0
5053,56,0
5053,61,0
5053,62,0
5053,71,0
5053,72,0
5053,81,0
5053,92,219
5055,11,0
5055,21,0
5055,22,43
5055,23,370
5055,31,5313
5055,42,561
5055,44,1892
5055,48,350
5055,51,221
5055,52,496
5055,53,92
5055,54,0
5055,55,0
5055,56,748
5055,61,3029
5055,62,2563
5055,71,49
5055,72,1413
5055,81,170
5055,92,318
5057,11,0
5057,21,0
5057,22,225
5057,23,141
5057,31,2286
5057,42,208
5057,44,858
5057,48,205
5057,51,27
5057,52,181
5057,53,45
5057,54,222
5057,55,0
5057,56,0
5057,61,1316
5057,62,0
5057,71,12
5057,72,651
5057,81,129
5057,92,374
5059,11,202
5059,21,84
5059,22,244
5059,23,206
5059,31,1427
5059,42,97
5059,44,867
5059,48,595
5059,51,51
5059,52,179
5059,53,46
5059,54,0
5059,55,0
5059,56,1001
5059,61,1659
5059,62,0
5059,71,81
5059,72,623
5059,81,161
5059,92,892
5061,11,0
5061,21,0
5061,22,61
5061,23,108
5061,31,3183
5061,42,97
5061,44,549
5061,48,207
5061,51,0
5061,52,109
5061,53,32
5061,54,6
5061,55,0
5061,56,129
5061,61,1109
5061,62,1136
5061,71,0
5061,72,0
5061,81,0
5061,92,222
5063,11,0
5063,21,0
5063,22,276
5063,23,627
5063,31,3536
5063,42,378
5063,44,1854
5063,48,667
5063,51,123
5063,52,523
5063,53,77
5063,54,0
5063,55,0
5063,56,1377
5063,61,0
5063,62,0
5063,71,43
5063,72,1282
5063,81,302
5063,92,359
5065,11,0
5065,21,0
5065,22,0
5065,23,80
5065,31,315
5065,42,0
5065,44,330
5065,48,157
5065,51,7
5065,52,78
5065,53,97
5065,54,17
5065,56,37
5065,61,874
5065,62,939
5065,71,35
5065,72,168
5065,81,36
5065,92,5
5067,11,522
5067,22,98
5067,23,115
5067,31,964
5067,42,252
5067,44,669
5067,48,91
5067,51,13
5067,52,98
5067,53,37
5067,54,93
5067,55,45
5067,56,24
5067,61,0
5067,62,0
5067,71,0
5067,72,0
5067,81,67
5067,92,814
5069,11,262
5069,22,433
5069,23,521
5069,31,4804
5069,42,822
5069,44,2967
5069,48,576
5069,51,80
5069,52,769
5069,53,277
5069,54,67
5069,55,0
5069,56,2286
5069,61,7463
5069,62,6467
5069,71,212
5069,72,1822
5069,81,497
5069,92,3724
5071,11,0
5071,21,0
5071,22,0
5071,23,236
5071,31,2527
5071,42,72
5071,44,885
5071,48,43
5071,51,19
5071,52,144
5071,53,43
5071,54,112
5071,56,398
5071,61,1644
5071,62,0
5071,71,15
5071,72,629
5071,81,82
5071,92,45
5073,11,124
5073,21,22
5073,22,0
5073,23,81
5073,31,36
5073,42,73
5073,44,111
5073,48,23
5073,51,0
5073,52,68
5073,53,4
5073,54,20
5073,55,0
5073,56,0
5073,61,0
5073,62,93
5073,71,0
5073,72,0
5073,81,0
5073,92,138
5075,11,279
5075,21,50
5075,22,67
5075,23,119
5075,31,367
5075,42,225
5075,44,479
5075,48,143
5075,51,26
5075,52,92
5075,53,36
5075,54,50
5075,55,0
5075,56,0
5075,61,0
5075,62,0
5075,71,0
5075,72,0
5075,81,170
5075,92,271
5077,11,402
5077,22,0
5077,23,0
5077,31,0
5077,42,123
5077,44,164
5077,48,23
5077,51,0
5077,52,30
5077,53,28
5077,54,31
5077,55,0
5077,56,0
5077,61,0
5077,62,0
5077,71,15
5077,72,53
5077,81,0
5077,92,110
5079,11,0
5079,21,0
5079,22,0
5079,23,148
5079,31,314
5079,42,68
5079,44,158
5079,48,14
5079,51,0
5079,52,59
5079,53,14
5079,54,20
5079,56,0
5079,61,0
5079,62,547
5079,71,0
5079,72,0
5079,81,50
5079,92,1022
5081,11,0
5081,21,0
5081,22,31
5081,23,164
5081,31,1181
5081,42,37
5081,44,420
5081,48,155
5081,51,0
5081,52,38
5081,53,18
5081,54,19
5081,55,0
5081,56,124
5081,61,0
5081,62,286
5081,71,0
5081,72,0
5081,81,61
5081,92,139
5083,11,76
5083,21,96
5083,22,10
5083,23,215
5083,31,987
5083,42,37
5083,44,785
5083,48,181
5083,51,35
5083,52,169
5083,53,28
5083,54,92
5083,55,0
5083,56,0
5083,61,0
5083,62,943
5083,71,18
5083,72,308
5083,81,169
5083,92,310
5085,11,0
5085,21,0
5085,22,57
5085,23,1001
5085,31,1483
5085,42,503
5085,44,2063
5085,48,411
5085,51,117
5085,52,536
5085,53,158
5085,54,0
5085,55,0
5085,56,362
5085,61,4923
5085,62,2340
5085,71,134
5085,72,2056
5085,81,199
5085,92,826
5087,11,93
5087,22,0
5087,23,131
5087,31,1233
5087,42,0
5087,44,479
5087,48,159
5087,51,67
5087,52,80
5087,53,13
5087,54,46
5087,56,55
5087,61,0
5087,62,345
5087,71,0
5087,72,0
5087,81,40
5087,92,34
5089,11,0
5089,21,0
5089,22,34
5089,23,0
5089,31,1882
5089,42,41
5089,44,448
5089,48,38
5089,51,0
5089,52,125
5089,53,81
5089,54,84
5089,55,0
5089,56,0
5089,61,0
5089,62,429
5089,71,18
5089,72,0
5089,81,0
5089,92,151
5091,11,217
5091,21,233
5091,22,0
5091,23,622
5091,31,2385
5091,42,0
5091,44,1271
5091,48,1788
5091,51,133
5091,52,247
5091,53,182
5091,54,0
5091,55,0
5091,56,1329
5091,61,2140
5091,62,1677
5091,71,210
5091,72,1300
5091,81,276
5091,92,760
5093,11,0
5093,21,0
5093,22,170
5093,23,932
5093,31,6801
5093,42,471
5093,44,1547
5093,48,828
5093,51,33
5093,52,269
5093,53,202
5093,54,152
5093,55,215
5093,56,1219
5093,61,2935
5093,62,0
5093,71,58
5093,72,1173
5093,81,287
5093,92,769
5095,11,216
5095,22,0
5095,23,19
5095,31,147
5095,42,220
5095,44,243
5095,48,133
5095,51,35
5095,52,64
5095,53,30
5095,54,0
5095,55,0
5095,56,0
5095,61,496
5095,62,0
5095,72,241
5095,81,65
5095,92,108
5097,11,0
5097,21,0
5097,22,0
5097,23,73
5097,31,33
5097,42,70
5097,44,146
5097,48,9
5097,51,5
5097,52,26
5097,53,15
5097,54,8
5097,56,19
5097,61,0
5097,62,76
5097,71,0
5097,72,0
5097,81,34
5097,92,44
5099,11,116
5099,22,74
5099,23,0
5099,31,0
5099,42,0
5099,44,318
5099,48,268
5099,51,0
5099,52,53
5099,53,16
5099,54,28
5099,56,38
5099,61,0
5099,62,578
5099,71,0
5099,72,0
5099,81,0
5099,92,120
5101,11,0
5101,22,58
5101,23,24
5101,31,31
5101,42,0
5101,44,102
5101,48,11
5101,51,0
5101,52,0
5101,53,0
5101,54,0
5101,56,0
5101,61,570
5101,62,30
5101,71,16
5101,72,0
5101,81,0
5101,92,16
5103,11,177
5103,21,97
5103,22,117
5103,23,238
5103,31,464
5103,42,262
5103,44,936
5103,48,335
5103,51,45
5103,52,204
5103,53,68
5103,54,0
5103,55,0
5103,56,313
5103,61,1713
5103,62,0
5103,71,17
5103,72,468
5103,81,115
5103,92,392
5105,11,0
5105,21,0
5105,22,0
5105,23,89
5105,31,32
5105,42,13
5105,44,131
5105,48,19
5105,51,0
5105,52,25
5105,53,0
5105,54,15
5105,56,41
5105,61,0
5105,62,0
5105,72,68
5105,81,36
5105,92,100
5107,11,543
5107,22,61
5107,23,123
5107,31,400
5107,42,328
5107,44,701
5107,48,252
5107,51,17
5107,52,151
5107,53,70
5107,54,2
5107,55,0
5107,56,211
5107,61,1869
5107,62,1425
5107,71,12
5107,72,348
5107,81,74
5107,92,287
5109,11,0
5109,21,0
5109,22,19
5109,23,54
5109,31,429
5109,42,140
5109,44,342
5109,48,93
5109,51,33
5109,52,0
5109,53,0
5109,54,32
5109,55,0
5109,56,39
5109,61,783
5109,62,0
5109,71,46
5109,72,214
5109,81,67
5109,92,25
5111,11,0
5111,21,0
5111,22,98
5111,23,85
5111,31,746
5111,42,494
5111,44,655
5111,48,183
5111,51,0
5111,52,117
5111,53,77
5111,54,61
5111,55,0
5111,56,0
5111,61,1721
5111,62,1041
5111,71,0
5111,72,0
5111,81,0
5111,92,284
5113,11,0
5113,21,0
5113,22,65
5113,23,216
5113,31,1354
5113,42,73
5113,44,767
5113,48,255
5113,51,62
5113,52,168
5113,53,53
5113,54,87
5113,55,0
5113,56,0
5113,61,1181
5113,62,1368
5113,71,9
5113,72,495
5113,81,157
5113,92,252
5115,11,1038
5115,21,95
5115,22,190
5115,23,1267
5115,31,4695
5115,42,0
5115,44,3104
5115,48,1622
5115,51,164
5115,52,734
5115,53,213
5115,54,717
5115,55,304
5115,56,1724
5115,61,199
5115,62,4301
5115,71,115
5115,72,2836
5115,81,581
5115,92,635
5117,11,312
5117,22,0
5117,23,47
5117,31,46
5117,42,98
5117,44,208
5117,48,20
5117,51,0
5117,52,42
5117,53,13
5117,54,0
5117,56,0
5117,61,0
5117,62,333
5117,71,0
5117,72,0
5117,81,0
5117,92,166
5119,11,233
5119,21,619
5119,22,3397
5119,23,10484
5119,31,13828
5119,42,14233
5119,44,25074
5119,48,13074
5119,51,4668
5119,52,14855
5119,53,3891
5119,54,16824
5119,55,12998
5119,56,22691
5119,61,10802
5119,62,54698
5119,71,4007
5119,72,21963
5119,81,7070
5119,92,20803
5121,11,0
5121,21,0
5121,22,41
5121,23,95
5121,31,1672
5121,42,0
5121,44,619
5121,48,186
5121,51,28
5121,52,123
5121,53,34
5121,54,0
5121,55,0
5121,56,238
5121,61,0
5121,62,0
5121,71,20
5121,72,420
5121,81,49
5121,92,257
5123,11,376
5123,22,132
5123,23,0
5123,31,0
5123,42,680
5123,44,936
5123,48,289
5123,51,62
5123,52,203
5123,53,77
5123,54,123
5123,55,0
5123,56,0
5123,61,0
5123,62,0
5123,71,24
5123,72,678
5123,81,57
5123,92,875
5125,11,0
5125,21,0
5125,22,292
5125,23,2231
5125,31,1361
5125,42,757
5125,44,4373
5125,48,669
5125,51,179
5125,52,601
5125,53,246
5125,54,699
5125,55,294
5125,56,1583
5125,61,274
5125,62,6906
5125,71,251
5125,72,3443
5125,81,883
5125,92,1012
5127,11,0
5127,21,0
5127,22,0
5127,23,33
5127,31,1276
5127,42,0
5127,44,212
5127,48,74
5127,51,0
5127,52,44
5127,53,20
5127,54,0
5127,56,0
5127,61,0
5127,62,0
5127,71,0
5127,72,0
5127,81,0
5127,92,54
5129,11,0
5129,22,0
5129,23,0
5129,31,171
5129,42,45
5129,44,188
5129,48,15
5129,51,0
5129,52,32
5129,53,35
5129,54,6
5129,56,108
5129,61,0
5129,62,442
5129,71,19
5129,72,0
5129,81,0
5129,92,102
5131,11,51
5131,21,411
5131,22,596
5131,23,2688
5131,31,11523
5131,42,3249
5131,44,7639
5131,48,2633
5131,51,1049
5131,52,1635
5131,53,1118
5131,54,1705
5131,55,4457
5131,56,6286
5131,61,1237
5131,62,14983
5131,71,506
5131,72,6111
5131,81,1262
5131,92,2172
5133,11,0
5133,21,0
5133,22,41
5133,23,0
5133,31,0
5133,42,99
5133,44,649
5133,48,99
5133,51,0
5133,52,156
5133,53,46
5133,54,93
5133,55,0
5133,56,0
5133,61,1815
5133,62,583
5133,71,0
5133,72,0
5133,81,0
5133,92,40
5135,11,0
5135,21,0
5135,22,67
5135,23,118
5135,31,147
5135,42,0
5135,44,657
5135,48,36
5135,51,33
5135,52,152
5135,53,24
5135,54,0
5135,55,0
5135,56,87
5135,61,0
5135,62,0
5135,71,0
5135,72,0
5135,81,99
5135,92,230
5137,11,17
5137,22,36
5137,23,36
5137,31,228
5137,42,49
5137,44,492
5137,48,37
5137,51,0
5137,52,155
5137,53,18
5137,54,32
5137,56,0
5137,61,611
5137,62,0
5137,71,10
5137,72,454
5137,81,36
5137,92,203
5139,11,258
5139,21,331
5139,22,240
5139,23,1632
5139,31,2900
5139,42,563
5139,44,2018
5139,48,914
5139,51,109
5139,52,475
5139,53,156
5139,54,249
5139,55,1806
5139,56,1280
5139,61,85
5139,62,2921
5139,71,268
5139,72,1275
5139,81,427
5139,92,558
5141,11,28
5141,21,104
5141,22,138
5141,23,130
5141,31,178
5141,42,55
5141,44,574
5141,48,185
5141,51,45
5141,52,130
5141,53,31
5141,54,70
5141,56,104
5141,61,0
5141,62,0
5141,71,0
5141,72,0
5141,81,169
5141,92,6
5143,11,0
5143,21,0
5143,22,740
5143,23,6640
5143,31,13849
5143,42,4595
5143,44,12339
5143,48,7034
5143,51,1104
5143,52,2437
5143,53,1496
5143,54,5310
5143,55,10005
5143,56,6868
5143,61,1974
5143,62,22417
5143,71,1623
5143,72,12744
5143,81,2258
5143,92,2719
5145,11,312
5145,21,239
5145,22,182
5145,23,1106
5145,31,2205
5145,42,705
5145,44,3490
5145,48,2214
5145,51,140
5145,52,704
5145,53,253
5145,54,561
5145,55,69
5145,56,892
5145,61,7409
5145,62,5931
5145,71,191
5145,72,2686
5145,81,517
5145,92,638
5147,11,0
5147,21,0
5147,22,0
5147,23,36
5147,31,179
5147,42,165
5147,44,163
5147,48,19
5147,51,0
5147,52,38
5147,53,11
5147,54,6
5147,55,0
5147,56,0
5147,61,0
5147,62,0
5147,71,0
5147,72,0
5147,81,12
5147,92,132
5149,11,0
5149,21,0
5149,22,33
5149,23,253
5149,31,2488
5149,42,69
5149,44,516
5149,48,170
5149,51,72
5149,52,106
5149,53,19
5149,54,92
5149,55,83
5149,56,314
5149,61,0
5149,62,0
5149,71,23
5149,72,287
5149,81,65
5149,92,263
6001,11,861
6001,21,137
6001,22,4518
6001,23,51989
6001,31,84861
6001,42,39608
6001,44,70781
6001,48,41273
6001,51,22420
6001,52,18673
6001,53,10974
6001,54,80258
6001,55,17043
6001,56,46946
6001,61,100651
6001,62,121530
6001,71,13694
6001,72,65708
6001,81,27633
6001,92,25952
6003,22,42
6003,23,0
6003,31,0
6003,44,0
6003,48,1
6003,51,0
6003,53,38
6003,54,0
6003,56,0
6003,61,0
6003,62,33
6003,71,0
6003,72,0
6003,81,0
6003,92,169
6005,11,468
6005,21,197
6005,22,0
6005,23,427
6005,31,742
6005,42,0
6005,44,1534
6005,48,197
6005,51,153
6005,52,210
6005,53,67
6005,54,325
6005,55,0
6005,56,0
6005,61,0
6005,62,27
6005,71,149
6005,72,1107
6005,81,246
6005,92,2919
6007,11,3749
6007,21,62
6007,22,881
6007,23,4411
6007,31,4125
6007,42,2376
6007,44,10775
6007,48,1309
6007,51,854
6007,52,1969
6007,53,1325
6007,54,2475
6007,55,488
6007,56,3344
6007,61,647
6007,62,18616
6007,71,1440
6007,72,9186
6007,81,3862
6007,92,4442
6009,11,0
6009,21,0
6009,22,253
6009,23,889
6009,31,360
6009,42,191
6009,44,1224
6009,48,241
6009,51,97
6009,52,130
6009,53,98
6009,54,18
6009,55,0
6009,56,378
6009,61,40
6009,62,1141
6009,71,518
6009,72,1011
6009,81,374
6009,92,1257
6011,11,3948
6011,22,67
6011,23,179
6011,31,1328
6011,42,657
6011,44,593
6011,48,213
6011,51,12
6011,52,97
6011,53,52
6011,54,96
6011,56,87
6011,61,875
6011,62,0
6011,71,54
6011,72,514
6011,81,101
6011,92,1142
6013,11,949
6013,21,97
6013,22,1033
6013,23,26997
6013,31,16122
6013,42,9926
6013,44,41665
6013,48,2474
6013,51,7385
6013,52,21017
6013,53,7516
6013,54,26089
6013,55,9105
6013,56,25721
6013,61,11667
6013,62,67010
6013,71,8166
6013,72,36277
6013,81,13943
6013,92,13894
6015,11,416
6015,22,0
6015,23,179
6015,31,154
6015,42,0
6015,44,905
6015,48,96
6015,51,68
6015,52,87
6015,53,87
6015,54,101
6015,55,0
6015,56,0
6015,61,1195
6015,62,11
6015,71,130
6015,72,891
6015,81,79
6015,92,2427
6017,11,531
6017,21,37
6017,22,234
6017,23,6399
6017,31,2545
6017,42,1001
6017,44,6288
6017,48,750
6017,51,607
6017,52,2683
6017,53,1011
6017,54,3136
6017,55,377
6017,56,3424
6017,61,723
6017,62,8082
6017,71,2089
6017,72,7610
6017,81,1963
6017,92,3355
6019,11,55870
6019,21,281
6019,22,3748
6019,23,19425
6019,31,26250
6019,42,16060
6019,44,38863
6019,48,17012
6019,51,0
6019,52,10116
6019,53,5270
6019,54,12350
6019,55,2452
6019,56,21993
6019,61,62591
6019,62,74312
6019,71,5749
6019,72,32327
6019,81,141
6019,92,20161
6021,11,0
6021,21,0
6021,22,204
6021,23,344
6021,31,755
6021,42,368
6021,44,851
6021,48,541
6021,51,3
6021,52,130
6021,53,32
6021,54,156
6021,56,106
6021,61,0
6021,62,0
6021,71,67
6021,72,703
6021,81,162
6021,92,1106
6023,11,0
6023,21,0
6023,22,180
6023,23,2217
6023,31,2223
6023,42,1241
6023,44,7206
6023,48,366
6023,51,408
6023,52,1236
6023,53,668
6023,54,1700
6023,55,341
6023,56,1881
6023,61,2762
6023,62,9462
6023,71,1012
6023,72,5648
6023,81,2100
6023,92,4653
6025,11,13629
6025,21,414
6025,22,502
6025,23,1583
6025,31,1632
6025,42,1975
6025,44,7993
6025,48,2270
6025,51,280
6025,52,825
6025,53,474
6025,54,962
6025,55,169
6025,56,1602
6025,61,9801
6025,62,11257
6025,71,201
6025,72,4219
6025,81,970
6025,92,8605
6027,11,0
6027,21,0
6027,22,177
6027,23,231
6027,31,322
6027,42,102
6027,44,948
