Country,Commodity_NAICS6,USImpVal,FAFZONE,ctrycod,CBPZONE
Sweden,336211,102518,804,190,313
Sweden,336212,58251,804,190,313
Sweden,336214,191198,804,190,313
Sweden,336311,16367054,804,190,313
Sweden,336321,2273950,804,190,313
Sweden,336322,6822091,804,190,313
Sweden,336330,5857236,804,190,313
Sweden,336340,17139240,804,190,313
Sweden,336350,40851910,804,190,313
Sweden,336360,1253297,804,190,313
Sweden,336370,355450,804,190,313
Sweden,336391,170362,804,190,313
Sweden,336399,62675211,804,190,313
Sweden,336411,13306791,804,190,313
Sweden,336412,163258192,804,190,313
Sweden,336413,52561950,804,190,313
Sweden,336419,1353025,804,190,313
Sweden,336510,4888898,804,190,313
Sweden,336611,851934,804,190,313
Sweden,336612,1787616,804,190,313
Sweden,336991,5451654,804,190,313
Sweden,336992,1898369,804,190,313
Sweden,337110,1849,804,190,313
Sweden,337124,1637737,804,190,313
Sweden,337127,82858855,804,190,313
Sweden,337211,1081360,804,190,313
Sweden,337214,448680,804,190,313
Sweden,337215,35098197,804,190,313
Sweden,337910,2986893,804,190,313
Sweden,337920,189894,804,190,313
Sweden,339112,70712442,804,190,313
Sweden,339113,98214692,804,190,313
Sweden,339114,73823906,804,190,313
Sweden,339115,213760,804,190,313
Sweden,339911,375842,804,190,313
Sweden,339912,22227,804,190,313
Sweden,339914,178225,804,190,313
Sweden,339920,13757781,804,190,313
Sweden,339932,1838020,804,190,313
Sweden,339941,33292,804,190,313
Sweden,339942,303313,804,190,313
Sweden,339943,334459,804,190,313
Sweden,339944,131851,804,190,313
Sweden,339950,632570,804,190,313
Sweden,339991,32363305,804,190,313
Sweden,339992,4447554,804,190,313
Sweden,339993,234118,804,190,313
Sweden,339994,1446616,804,190,313
Sweden,339999,18820199,804,190,313
Sweden,511210,1510320,804,190,313
Sweden,910000,41853730,804,190,313
Sweden,920000,23730701,804,190,313
Sweden,980000,192033407,804,190,313
Sweden,990000,130859616,804,190,313
Switzerland,111219,32720,804,191,314
Switzerland,111334,27150,804,191,314
Switzerland,111335,328693,804,191,314
Switzerland,111339,165853,804,191,314
Switzerland,111421,46720,804,191,314
Switzerland,111422,9927,804,191,314
Switzerland,111910,787617,804,191,314
Switzerland,111991,17470,804,191,314
Switzerland,111998,33687,804,191,314
Switzerland,112111,42553,804,191,314
Switzerland,112910,743057,804,191,314
Switzerland,112920,389826,804,191,314
Switzerland,112990,101033,804,191,314
Switzerland,113210,6029040,804,191,314
Switzerland,114111,1038157,804,191,314
Switzerland,114119,235785,804,191,314
Switzerland,211112,2754,804,191,314
Switzerland,212299,18800,804,191,314
Switzerland,212311,75342,804,191,314
Switzerland,212319,7034,804,191,314
Switzerland,212322,2600,804,191,314
Switzerland,212325,26370,804,191,314
Switzerland,212393,7222,804,191,314
Switzerland,212399,84162,804,191,314
Switzerland,311119,1880164,804,191,314
Switzerland,311211,1034570,804,191,314
Switzerland,311212,72539,804,191,314
Switzerland,311221,1432344,804,191,314
Switzerland,311222,255093,804,191,314
Switzerland,311223,4197563,804,191,314
Switzerland,311225,304520,804,191,314
Switzerland,311230,2933424,804,191,314
Switzerland,311311,194171,804,191,314
Switzerland,311320,52346044,804,191,314
Switzerland,311340,23462975,804,191,314
Switzerland,311421,6015137,804,191,314
Switzerland,311422,170604,804,191,314
Switzerland,311423,128439,804,191,314
Switzerland,311513,63496276,804,191,314
Switzerland,311514,1694577,804,191,314
Switzerland,311613,444568,804,191,314
Switzerland,311711,267035,804,191,314
Switzerland,311811,10627482,804,191,314
Switzerland,311823,4721,804,191,314
Switzerland,311911,97312,804,191,314
Switzerland,311920,64632750,804,191,314
Switzerland,311930,65490,804,191,314
Switzerland,311941,606173,804,191,314
Switzerland,311942,1674698,804,191,314
Switzerland,311999,24516145,804,191,314
Switzerland,312111,400979779,804,191,314
Switzerland,312112,80825,804,191,314
Switzerland,312120,141605,804,191,314
Switzerland,312130,882038,804,191,314
Switzerland,312140,116471,804,191,314
Switzerland,312221,2030803,804,191,314
Switzerland,312229,308482,804,191,314
Switzerland,313111,2121357,804,191,314
Switzerland,313210,15769581,804,191,314
Switzerland,313221,25244894,804,191,314
Switzerland,313230,1025005,804,191,314
Switzerland,313249,2106852,804,191,314
Switzerland,313312,693013,804,191,314
Switzerland,313320,15053932,804,191,314
Switzerland,314110,3895724,804,191,314
Switzerland,314121,122687,804,191,314
Switzerland,314129,989544,804,191,314
Switzerland,314911,46446,804,191,314
Switzerland,314912,12178,804,191,314
Switzerland,314991,302403,804,191,314
Switzerland,314992,100370,804,191,314
Switzerland,314999,5277051,804,191,314
Switzerland,315111,244512,804,191,314
Switzerland,315221,347313,804,191,314
Switzerland,315222,23438300,804,191,314
Switzerland,315223,2139045,804,191,314
Switzerland,315224,2100997,804,191,314
Switzerland,315228,432179,804,191,314
Switzerland,315231,186067,804,191,314
Switzerland,315232,8425810,804,191,314
Switzerland,315233,7904696,804,191,314
Switzerland,315234,27144346,804,191,314
Switzerland,315239,11428402,804,191,314
Switzerland,315291,12249,804,191,314
Switzerland,315292,4314491,804,191,314
Switzerland,315991,113043,804,191,314
Switzerland,315992,91681,804,191,314
Switzerland,315993,285170,804,191,314
Switzerland,315999,1065199,804,191,314
Switzerland,316110,2978145,804,191,314
Switzerland,316211,1266,804,191,314
Switzerland,316213,3085718,804,191,314
Switzerland,316214,689464,804,191,314
Switzerland,316219,2602683,804,191,314
Switzerland,316991,16279526,804,191,314
Switzerland,316992,3555302,804,191,314
Switzerland,316993,6961351,804,191,314
Switzerland,316999,1173822,804,191,314
Switzerland,321113,215938,804,191,314
Switzerland,321211,2432508,804,191,314
Switzerland,321212,97936,804,191,314
Switzerland,321213,507798,804,191,314
Switzerland,321219,11754760,804,191,314
Switzerland,321911,190639,804,191,314
Switzerland,321920,635186,804,191,314
Switzerland,321999,1080789,804,191,314
Switzerland,322110,57993,804,191,314
Switzerland,322121,18394882,804,191,314
Switzerland,322130,19936494,804,191,314
Switzerland,322211,440835,804,191,314
Switzerland,322212,4095858,804,191,314
Switzerland,322213,47991,804,191,314
Switzerland,322215,18324,804,191,314
Switzerland,322222,4285020,804,191,314
Switzerland,322223,1116644,804,191,314
Switzerland,322224,30038,804,191,314
Switzerland,322232,24779,804,191,314
Switzerland,322233,13873,804,191,314
Switzerland,322291,704888,804,191,314
Switzerland,322299,400929,804,191,314
Switzerland,323117,3026257,804,191,314
Switzerland,323118,636338,804,191,314
Switzerland,323119,29977116,804,191,314
Switzerland,323122,1448123,804,191,314
Switzerland,324110,11283213,804,191,314
Switzerland,324122,2267,804,191,314
Switzerland,325110,5006460,804,191,314
Switzerland,325120,15110,804,191,314
Switzerland,325131,397497,804,191,314
Switzerland,325132,53367357,804,191,314
Switzerland,325181,749029,804,191,314
Switzerland,325188,16656254,804,191,314
Switzerland,325191,78534,804,191,314
Switzerland,325192,20723935,804,191,314
Switzerland,325193,11588,804,191,314
Switzerland,325199,598748819,804,191,314
Switzerland,325211,96899857,804,191,314
Switzerland,325212,10441282,804,191,314
Switzerland,325221,99138,804,191,314
Switzerland,325222,6966434,804,191,314
Switzerland,325311,73855,804,191,314
Switzerland,325312,1098696,804,191,314
Switzerland,325320,11848194,804,191,314
Switzerland,325411,1241887775,804,191,314
Switzerland,325412,4037465911,804,191,314
Switzerland,325414,820689750,804,191,314
Switzerland,325510,7586718,804,191,314
Switzerland,325520,5979081,804,191,314
Switzerland,325611,5342503,804,191,314
Switzerland,325612,1165862,804,191,314
Switzerland,325613,12747990,804,191,314
Switzerland,325620,84562506,804,191,314
Switzerland,325910,21456525,804,191,314
Switzerland,325920,896347,804,191,314
Switzerland,325992,8403206,804,191,314
Switzerland,325998,27482998,804,191,314
Switzerland,326112,4672,804,191,314
Switzerland,326113,20459859,804,191,314
Switzerland,326121,2142136,804,191,314
Switzerland,326122,5791232,804,191,314
Switzerland,326160,5511257,804,191,314
Switzerland,326191,131793,804,191,314
Switzerland,326192,1046517,804,191,314
Switzerland,326199,89823560,804,191,314
Switzerland,326211,71740,804,191,314
Switzerland,326212,52792,804,191,314
Switzerland,326220,37931710,804,191,314
Switzerland,326299,5343930,804,191,314
Switzerland,327111,40338,804,191,314
Switzerland,327112,4296397,804,191,314
Switzerland,327113,203043,804,191,314
Switzerland,327122,111471,804,191,314
Switzerland,327124,2306578,804,191,314
Switzerland,327125,723138,804,191,314
Switzerland,327211,27030705,804,191,314
Switzerland,327212,8427971,804,191,314
Switzerland,327213,10323331,804,191,314
Switzerland,327215,1357545,804,191,314
Switzerland,327320,11948,804,191,314
Switzerland,327390,3500734,804,191,314
Switzerland,327410,7940,804,191,314
Switzerland,327910,17207026,804,191,314
Switzerland,327991,367066,804,191,314
Switzerland,327992,148749,804,191,314
Switzerland,327993,1311212,804,191,314
Switzerland,327999,17901007,804,191,314
Switzerland,331111,47552337,804,191,314
Switzerland,331112,638566,804,191,314
Switzerland,331222,3725280,804,191,314
Switzerland,331311,26137304,804,191,314
Switzerland,331312,3450,804,191,314
Switzerland,331315,17378262,804,191,314
Switzerland,331316,8120801,804,191,314
Switzerland,331319,339199,804,191,314
Switzerland,331411,9510,804,191,314
Switzerland,331419,248195781,804,191,314
Switzerland,331421,13386883,804,191,314
Switzerland,331422,4896921,804,191,314
Switzerland,331491,456619958,804,191,314
Switzerland,331492,6861777,804,191,314
Switzerland,331511,557975,804,191,314
Switzerland,332115,1037625,804,191,314
Switzerland,332211,30817268,804,191,314
Switzerland,332212,44216397,804,191,314
Switzerland,332213,67504108,804,191,314
Switzerland,332214,557124,804,191,314
Switzerland,332311,7352,804,191,314
Switzerland,332312,1476337,804,191,314
Switzerland,332321,2271305,804,191,314
Switzerland,332410,12367148,804,191,314
Switzerland,332420,216163,804,191,314
Switzerland,332431,9256524,804,191,314
Switzerland,332439,2218808,804,191,314
Switzerland,332510,13171401,804,191,314
Switzerland,332611,2192960,804,191,314
Switzerland,332618,13088878,804,191,314
Switzerland,332722,27961644,804,191,314
Switzerland,332911,143305927,804,191,314
Switzerland,332912,16941485,804,191,314
Switzerland,332913,270408,804,191,314
Switzerland,332919,6095000,804,191,314
Switzerland,332991,18625606,804,191,314
Switzerland,332992,6626844,804,191,314
Switzerland,332994,1651118,804,191,314
Switzerland,332995,96494,804,191,314
Switzerland,332997,5285,804,191,314
Switzerland,332998,9151210,804,191,314
Switzerland,332999,54854524,804,191,314
Switzerland,333111,35611674,804,191,314
Switzerland,333120,17209247,804,191,314
Switzerland,333131,7066694,804,191,314
Switzerland,333132,1812594,804,191,314
Switzerland,333210,3199304,804,191,314
Switzerland,333220,64554709,804,191,314
Switzerland,333291,109759147,804,191,314
Switzerland,333292,26387624,804,191,314
Switzerland,333293,51856837,804,191,314
Switzerland,333294,39526867,804,191,314
Switzerland,333295,56843728,804,191,314
Switzerland,333298,2737248,804,191,314
Switzerland,333311,530587,804,191,314
Switzerland,333313,6834661,804,191,314
Switzerland,333314,47734727,804,191,314
Switzerland,333315,10871325,804,191,314
Switzerland,333319,52280154,804,191,314
Switzerland,333411,8347501,804,191,314
Switzerland,333412,3434014,804,191,314
Switzerland,333414,428705,804,191,314
Switzerland,333415,8758106,804,191,314
Switzerland,333511,10476975,804,191,314
Switzerland,333512,171332978,804,191,314
Switzerland,333513,64087342,804,191,314
Switzerland,333514,5043988,804,191,314
Switzerland,333515,49062128,804,191,314
Switzerland,333516,14077,804,191,314
Switzerland,333611,112915277,804,191,314
Switzerland,333612,20689148,804,191,314
Switzerland,333613,14996264,804,191,314
Switzerland,333618,21370632,804,191,314
Switzerland,333911,60325901,804,191,314
Switzerland,333912,72106736,804,191,314
Switzerland,333913,440582,804,191,314
Switzerland,333921,1319161,804,191,314
Switzerland,333922,13547366,804,191,314
Switzerland,333923,1287560,804,191,314
Switzerland,333924,180947,804,191,314
Switzerland,333991,40455860,804,191,314
Switzerland,333992,61177090,804,191,314
Switzerland,333993,74870513,804,191,314
Switzerland,333994,3202981,804,191,314
Switzerland,333995,5786404,804,191,314
Switzerland,333996,13272745,804,191,314
Switzerland,333997,39652258,804,191,314
Switzerland,333999,325114677,804,191,314
Switzerland,334111,19435385,804,191,314
Switzerland,334112,831075,804,191,314
Switzerland,334119,36570299,804,191,314
Switzerland,334210,1199754,804,191,314
Switzerland,334220,37712603,804,191,314
Switzerland,334290,2215347,804,191,314
Switzerland,334310,7348550,804,191,314
Switzerland,334411,193678,804,191,314
Switzerland,334412,24483489,804,191,314
Switzerland,334413,76913441,804,191,314
Switzerland,334414,11482744,804,191,314
Switzerland,334415,6717019,804,191,314
Switzerland,334416,27039720,804,191,314
Switzerland,334417,118920341,804,191,314
Switzerland,334418,18370266,804,191,314
Switzerland,334419,49964632,804,191,314
Switzerland,334510,206982317,804,191,314
Switzerland,334511,28622190,804,191,314
Switzerland,334512,12734707,804,191,314
Switzerland,334513,120882383,804,191,314
Switzerland,334514,15914324,804,191,314
Switzerland,334515,126046601,804,191,314
Switzerland,334516,198313959,804,191,314
Switzerland,334517,144800545,804,191,314
Switzerland,334518,1824989705,804,191,314
Switzerland,334519,70034573,804,191,314
Switzerland,334612,194053,804,191,314
Switzerland,334613,327777,804,191,314
Switzerland,335110,1392740,804,191,314
Switzerland,335121,473238,804,191,314
Switzerland,335129,1458137,804,191,314
Switzerland,335211,38054334,804,191,314
Switzerland,335212,423303,804,191,314
Switzerland,335221,266412,804,191,314
Switzerland,335222,826139,804,191,314
Switzerland,335224,1830347,804,191,314
Switzerland,335228,22298669,804,191,314
Switzerland,335311,6870717,804,191,314
Switzerland,335312,136970997,804,191,314
Switzerland,335313,45002026,804,191,314
Switzerland,335314,94507655,804,191,314
Switzerland,335911,4797556,804,191,314
Switzerland,335912,7202424,804,191,314
Switzerland,335921,2163651,804,191,314
Switzerland,335929,16828852,804,191,314
Switzerland,335931,55246644,804,191,314
Switzerland,335932,211403,804,191,314
Switzerland,335991,6188087,804,191,314
Switzerland,335999,74623018,804,191,314
Switzerland,336111,251497,804,191,314
Switzerland,336214,305413,804,191,314
Switzerland,336311,46791736,804,191,314
Switzerland,336321,198429,804,191,314
Switzerland,336322,1911547,804,191,314
Switzerland,336330,17664443,804,191,314
Switzerland,336340,727590,804,191,314
Switzerland,336350,9802538,804,191,314
Switzerland,336360,3087574,804,191,314
Switzerland,336391,213644,804,191,314
Switzerland,336399,9730264,804,191,314
Switzerland,336411,200965929,804,191,314
Switzerland,336412,38321098,804,191,314
Switzerland,336413,26433602,804,191,314
Switzerland,336419,27255133,804,191,314
Switzerland,336510,1866039,804,191,314
Switzerland,336611,1566480,804,191,314
Switzerland,336991,9728925,804,191,314
Switzerland,336992,17936569,804,191,314
Switzerland,337110,297736,804,191,314
Switzerland,337124,1677228,804,191,314
Switzerland,337127,12262184,804,191,314
Switzerland,337211,1073110,804,191,314
Switzerland,337214,2441555,804,191,314
Switzerland,337215,12593683,804,191,314
Switzerland,337910,85563,804,191,314
Switzerland,337920,7431,804,191,314
Switzerland,339112,849883589,804,191,314
Switzerland,339113,532545223,804,191,314
Switzerland,339114,203359346,804,191,314
Switzerland,339115,4087537,804,191,314
Switzerland,339911,241176183,804,191,314
Switzerland,339912,39298,804,191,314
Switzerland,339913,436768775,804,191,314
Switzerland,339914,11204436,804,191,314
Switzerland,339920,6251957,804,191,314
Switzerland,339932,1172091,804,191,314
Switzerland,339941,3149794,804,191,314
Switzerland,339942,953935,804,191,314
Switzerland,339943,77823,804,191,314
Switzerland,339944,351946,804,191,314
Switzerland,339950,653459,804,191,314
Switzerland,339991,10533553,804,191,314
Switzerland,339992,3621075,804,191,314
Switzerland,339993,1869096,804,191,314
Switzerland,339994,34662686,804,191,314
Switzerland,339999,5352517,804,191,314
Switzerland,511210,577330,804,191,314
Switzerland,910000,2724171,804,191,314
Switzerland,920000,306684942,804,191,314
Switzerland,980000,944884398,804,191,314
Switzerland,990000,197415657,804,191,314
Syria,111120,5196,806,192,315
Syria,111130,6857,806,192,315
Syria,111335,2612,806,192,315
Syria,111998,28846,806,192,315
Syria,113210,5028,806,192,315
Syria,212112,6190,806,192,315
Syria,212311,244959,806,192,315
Syria,212393,543295,806,192,315
Syria,311211,20645,806,192,315
Syria,311221,24982,806,192,315
Syria,311223,2016329,806,192,315
Syria,311311,5095,806,192,315
Syria,311320,52856,806,192,315
Syria,311340,214822,806,192,315
Syria,311421,824822,806,192,315
Syria,311423,217803,806,192,315
Syria,311513,172595,806,192,315
Syria,311811,1130759,806,192,315
Syria,311911,68837,806,192,315
Syria,311920,117708,806,192,315
Syria,311930,3799,806,192,315
Syria,311941,12495,806,192,315
Syria,311942,8372657,806,192,315
Syria,311999,12464,806,192,315
Syria,313210,6074,806,192,315
Syria,314110,101693,806,192,315
Syria,314121,5562,806,192,315
Syria,314129,39525,806,192,315
Syria,314911,2441,806,192,315
Syria,314999,4154,806,192,315
Syria,315111,72251,806,192,315
Syria,315221,414,806,192,315
Syria,315222,2136,806,192,315
Syria,315223,65062,806,192,315
Syria,315224,1403,806,192,315
Syria,315228,11123,806,192,315
Syria,315231,616414,806,192,315
Syria,315232,38813,806,192,315
Syria,315233,30411,806,192,315
Syria,315234,74314,806,192,315
Syria,315239,1555455,806,192,315
Syria,315291,5910,806,192,315
Syria,315991,5909,806,192,315
Syria,315992,1401,806,192,315
Syria,315999,195477,806,192,315
Syria,316110,341,806,192,315
Syria,316211,1015,806,192,315
Syria,316212,1524,806,192,315
Syria,316213,4541,806,192,315
Syria,316214,534,806,192,315
Syria,316991,5134,806,192,315
Syria,316999,909,806,192,315
Syria,321113,3399,806,192,315
Syria,321911,6641,806,192,315
Syria,321920,4201,806,192,315
Syria,321999,55832,806,192,315
Syria,322211,6567,806,192,315
Syria,322212,7840,806,192,315
Syria,322213,12830,806,192,315
Syria,322215,3479,806,192,315
Syria,322222,324,806,192,315
Syria,322223,1390,806,192,315
Syria,323117,31457,806,192,315
Syria,323119,4342,806,192,315
Syria,324110,414601431,806,192,315
Syria,325191,155525,806,192,315
Syria,325611,43168,806,192,315
Syria,325620,67808,806,192,315
Syria,325998,3123,806,192,315
Syria,326199,73764,806,192,315
Syria,327112,2741,806,192,315
Syria,327122,121443,806,192,315
Syria,327212,32423,806,192,315
Syria,327213,8208,806,192,315
Syria,327215,3665,806,192,315
Syria,327390,51690,806,192,315
Syria,327910,78691,806,192,315
Syria,327991,928562,806,192,315
Syria,331111,27446,806,192,315
Syria,331315,8492,806,192,315
Syria,332212,43143,806,192,315
Syria,332311,1721,806,192,315
Syria,332999,101293,806,192,315
Syria,333294,26528,806,192,315
Syria,334612,2775,806,192,315
Syria,335121,43570,806,192,315
Syria,335129,44741,806,192,315
Syria,335211,28949,806,192,315
Syria,335991,19988,806,192,315
Syria,336399,201568,806,192,315
Syria,337124,108929,806,192,315
Syria,337127,335194,806,192,315
Syria,337215,6723,806,192,315
Syria,337910,9516,806,192,315
Syria,339112,8244,806,192,315
Syria,339911,8354,806,192,315
Syria,339932,39772,806,192,315
Syria,339992,4226,806,192,315
Syria,339999,199356,806,192,315
Syria,920000,9954010,806,192,315
Syria,980000,323109,806,192,315
Syria,990000,429072,806,192,315
Tajikistan,311423,92423,806,193,316
Tajikistan,313210,1436,806,193,316
Tajikistan,325222,24177,806,193,316
Tajikistan,327212,6383,806,193,316
Tajikistan,333999,6950,806,193,316
Tajikistan,334112,4648,806,193,316
Tajikistan,334220,17123,806,193,316
Tajikistan,334413,6524,806,193,316
Tajikistan,334418,2200,806,193,316
Tajikistan,336330,3324,806,193,316
Tajikistan,337127,6884,806,193,316
Tajikistan,339115,41061,806,193,316
Tajikistan,339913,1269352,806,193,316
Tajikistan,339991,1447,806,193,316
Tajikistan,920000,29761,806,193,316
Tajikistan,990000,11189,806,193,316
Tanzania,111130,384437,805,194,317
Tanzania,111335,5457793,805,194,317
Tanzania,111339,15675249,805,194,317
Tanzania,111421,31071,805,194,317
Tanzania,111422,113585,805,194,317
Tanzania,112511,46026,805,194,317
Tanzania,112930,31253,805,194,317
Tanzania,112990,364364,805,194,317
Tanzania,113210,2315395,805,194,317
Tanzania,114111,970230,805,194,317
Tanzania,114119,1356458,805,194,317
Tanzania,311611,22876,805,194,317
Tanzania,311711,119071,805,194,317
Tanzania,311911,89395,805,194,317
Tanzania,311920,220694,805,194,317
Tanzania,311942,8883,805,194,317
Tanzania,313210,2213,805,194,317
Tanzania,314129,8779,805,194,317
Tanzania,314912,1325,805,194,317
Tanzania,315221,202375,805,194,317
Tanzania,315223,41675,805,194,317
Tanzania,315224,378,805,194,317
Tanzania,315228,1027839,805,194,317
Tanzania,315232,253242,805,194,317
Tanzania,315234,2150,805,194,317
Tanzania,315239,44069,805,194,317
Tanzania,315999,576525,805,194,317
Tanzania,316110,21526,805,194,317
Tanzania,316991,1688,805,194,317
Tanzania,316992,35202,805,194,317
Tanzania,321113,328207,805,194,317
Tanzania,321999,121213,805,194,317
Tanzania,323117,16362,805,194,317
Tanzania,323119,2531,805,194,317
Tanzania,325611,4813,805,194,317
Tanzania,325998,585494,805,194,317
Tanzania,326199,1557,805,194,317
Tanzania,331419,9701,805,194,317
Tanzania,333120,330200,805,194,317
Tanzania,333997,43740,805,194,317
Tanzania,333999,5702,805,194,317
Tanzania,334119,25075,805,194,317
Tanzania,334220,28326,805,194,317
Tanzania,334419,2446,805,194,317
Tanzania,334511,7150,805,194,317
Tanzania,334513,4082,805,194,317
Tanzania,335129,1363,805,194,317
Tanzania,335228,11976,805,194,317
Tanzania,335999,3333,805,194,317
Tanzania,337124,2420,805,194,317
Tanzania,337127,28202,805,194,317
Tanzania,339911,67811,805,194,317
Tanzania,339913,11585816,805,194,317
Tanzania,339914,3873,805,194,317
Tanzania,339999,23351,805,194,317
Tanzania,910000,39748,805,194,317
Tanzania,920000,173298,805,194,317
Tanzania,980000,867582,805,194,317
Tanzania,990000,303574,805,194,317
Thailand,111110,503576,808,195,318
Thailand,111120,123641,808,195,318
Thailand,111130,16768927,808,195,318
Thailand,111150,59840,808,195,318
Thailand,111199,63294,808,195,318
Thailand,111219,12496076,808,195,318
Thailand,111320,20435,808,195,318
Thailand,111335,15891795,808,195,318
Thailand,111339,20153089,808,195,318
Thailand,111421,5232108,808,195,318
Thailand,111422,13195528,808,195,318
Thailand,111910,4720267,808,195,318
Thailand,111930,3452,808,195,318
Thailand,111998,2771954,808,195,318
Thailand,112511,9652555,808,195,318
Thailand,112910,4127208,808,195,318
Thailand,112990,188847,808,195,318
Thailand,113210,626187228,808,195,318
Thailand,113310,3867,808,195,318
Thailand,114111,66934540,808,195,318
Thailand,114112,1632167259,808,195,318
Thailand,114119,709820,808,195,318
Thailand,211111,334340504,808,195,318
Thailand,212299,1711727,808,195,318
Thailand,212311,83264,808,195,318
Thailand,212319,76034,808,195,318
Thailand,212322,95731,808,195,318
Thailand,212325,10761,808,195,318
Thailand,212393,8588,808,195,318
Thailand,212399,13153,808,195,318
Thailand,311111,100145198,808,195,318
Thailand,311119,1752523,808,195,318
Thailand,311211,378330,808,195,318
Thailand,311212,446352772,808,195,318
Thailand,311221,72600264,808,195,318
Thailand,311222,73857,808,195,318
Thailand,311223,4754992,808,195,318
Thailand,311225,39875,808,195,318
Thailand,311230,557673,808,195,318
Thailand,311311,20013436,808,195,318
Thailand,311320,134746,808,195,318
Thailand,311340,42858226,808,195,318
Thailand,311411,14301401,808,195,318
Thailand,311421,369034088,808,195,318
Thailand,311422,4238606,808,195,318
Thailand,311423,18451374,808,195,318
Thailand,311511,40707,808,195,318
Thailand,311514,9403528,808,195,318
Thailand,311520,639710,808,195,318
Thailand,311611,6323307,808,195,318
Thailand,311613,873069,808,195,318
Thailand,311615,87537,808,195,318
Thailand,311711,666716098,808,195,318
Thailand,311811,27106349,808,195,318
Thailand,311822,52005,808,195,318
Thailand,311823,19085953,808,195,318
Thailand,311911,21061719,808,195,318
Thailand,311919,470410,808,195,318
Thailand,311920,5490928,808,195,318
Thailand,311930,2575831,808,195,318
Thailand,311941,52249255,808,195,318
Thailand,311942,18165561,808,195,318
Thailand,311999,182929397,808,195,318
Thailand,312111,57740366,808,195,318
Thailand,312112,3122,808,195,318
Thailand,312113,861355,808,195,318
Thailand,312120,6501388,808,195,318
Thailand,312130,45931,808,195,318
Thailand,312140,32946,808,195,318
Thailand,312229,237987,808,195,318
Thailand,313111,25409530,808,195,318
Thailand,313113,4197965,808,195,318
Thailand,313210,37322122,808,195,318
Thailand,313221,4563929,808,195,318
Thailand,313230,7613905,808,195,318
Thailand,313249,4764652,808,195,318
Thailand,313312,179949,808,195,318
Thailand,313320,3516125,808,195,318
Thailand,314110,23941344,808,195,318
Thailand,314121,2201069,808,195,318
Thailand,314129,68771760,808,195,318
Thailand,314911,20150541,808,195,318
Thailand,314912,641393,808,195,318
Thailand,314991,4150638,808,195,318
Thailand,314992,13952834,808,195,318
Thailand,314999,32412912,808,195,318
Thailand,315111,8611747,808,195,318
Thailand,315221,100373559,808,195,318
Thailand,315222,11036794,808,195,318
Thailand,315223,182084144,808,195,318
Thailand,315224,68708769,808,195,318
Thailand,315228,166428492,808,195,318
Thailand,315231,367366254,808,195,318
Thailand,315232,139249128,808,195,318
Thailand,315233,15658072,808,195,318
Thailand,315234,42102134,808,195,318
Thailand,315239,101791183,808,195,318
Thailand,315291,149967510,808,195,318
Thailand,315292,71637,808,195,318
Thailand,315991,1688789,808,195,318
Thailand,315992,1350559,808,195,318
Thailand,315993,23728,808,195,318
Thailand,315999,33825484,808,195,318
Thailand,316110,9843790,808,195,318
Thailand,316211,3882631,808,195,318
Thailand,316212,16802,808,195,318
Thailand,316213,42996510,808,195,318
Thailand,316214,42025378,808,195,318
Thailand,316219,46420408,808,195,318
Thailand,316991,49875214,808,195,318
Thailand,316992,2276404,808,195,318
Thailand,316993,3314779,808,195,318
Thailand,316999,1295233,808,195,318
Thailand,321113,3509234,808,195,318
Thailand,321114,16005,808,195,318
Thailand,321211,6955392,808,195,318
Thailand,321212,3563,808,195,318
Thailand,321213,421079,808,195,318
Thailand,321219,617261,808,195,318
Thailand,321911,31070,808,195,318
Thailand,321918,1923825,808,195,318
Thailand,321920,2695760,808,195,318
Thailand,321992,19357,808,195,318
Thailand,321999,42157189,808,195,318
Thailand,322110,2819809,808,195,318
Thailand,322121,22103274,808,195,318
Thailand,322122,139751,808,195,318
Thailand,322130,282757,808,195,318
Thailand,322211,1283263,808,195,318
Thailand,322212,13234608,808,195,318
Thailand,322213,642047,808,195,318
Thailand,322214,16852,808,195,318
Thailand,322215,1452040,808,195,318
Thailand,322222,1503045,808,195,318
Thailand,322223,139009992,808,195,318
Thailand,322224,16198,808,195,318
Thailand,322232,3004,808,195,318
Thailand,322233,127347,808,195,318
Thailand,322291,11873920,808,195,318
Thailand,322299,2491103,808,195,318
Thailand,323117,16879353,808,195,318
Thailand,323118,1176055,808,195,318
Thailand,323119,3405509,808,195,318
Thailand,324110,11692641,808,195,318
Thailand,325110,6700,808,195,318
Thailand,325131,4780743,808,195,318
Thailand,325132,10289105,808,195,318
Thailand,325181,3265574,808,195,318
Thailand,325188,22804135,808,195,318
Thailand,325192,2724108,808,195,318
Thailand,325199,47069040,808,195,318
Thailand,325211,118608436,808,195,318
Thailand,325212,15389344,808,195,318
Thailand,325221,5249396,808,195,318
Thailand,325222,47330391,808,195,318
Thailand,325320,4257151,808,195,318
Thailand,325411,21682273,808,195,318
Thailand,325412,1152238,808,195,318
Thailand,325414,789433,808,195,318
Thailand,325510,1891743,808,195,318
Thailand,325520,5354687,808,195,318
Thailand,325611,8303910,808,195,318
Thailand,325612,835435,808,195,318
Thailand,325613,1225439,808,195,318
Thailand,325620,11353319,808,195,318
Thailand,325910,18329307,808,195,318
Thailand,325920,10990474,808,195,318
Thailand,325992,8004,808,195,318
Thailand,325998,5300317,808,195,318
