Origin,Destination,Time
103,48,2.072
103,49,2.134
103,50,1.874
103,51,1.955
103,52,1.918
103,53,2.027
103,54,1.724
103,55,1.821
103,56,1.749
103,57,1.806
103,58,1.548
103,59,1.596
103,60,1.63
103,61,1.69
103,62,1.617
103,63,1.58
103,64,1.456
103,65,1.553
103,66,1.496
103,67,1.357
103,68,1.433
103,69,1.278
103,70,1.214
103,71,1.273
103,72,1.237
103,73,1.084
103,74,1.257
103,75,1.064
103,76,0.914
103,77,1.119
103,78,1.18
103,79,1.18
103,80,0.964
103,81,1.029
103,82,1.058
103,83,0.828
103,84,0.845
103,85,0.904
103,86,0.802
103,87,0.737
103,88,0.716
103,89,0.561
103,90,0.554
103,91,0.648
103,92,0.445
103,93,0.402
103,94,0.549
103,95,0.58
103,96,0.294
103,97,0.279
103,98,0.513
103,99,0.445
103,100,0.54
103,101,0.767
103,102,0.233
103,103,0.067
103,104,0.178
103,105,0.312
103,106,0.49
103,107,0.67
103,108,0.398
103,109,0.283
103,110,1.05
103,111,0.958
103,112,0.871
103,113,0.994
103,114,0.875
103,115,0.688
103,116,0.89
103,117,0.74
103,118,0.587
103,119,0.537
103,120,2.204
103,121,1.623
103,122,0.556
103,123,2.592
103,124,2.05
103,125,1.866
103,126,1.1
103,127,1.153
103,128,1.418
103,129,1.935
103,130,2.233
103,131,2.478
103,132,2.505
104,1,1.506
104,2,1.504
104,3,1.394
104,4,1.402
104,5,1.454
104,6,1.372
104,7,1.41
104,8,1.296
104,9,1.262
104,10,1.354
104,11,1.391
104,12,1.13
104,13,1.184
104,14,1.26
104,15,0.986
104,16,1.066
104,17,1.133
104,18,0.844
104,19,0.915
104,20,1.012
104,21,0.824
104,22,0.687
104,23,0.781
104,24,0.98
104,25,0.552
104,26,0.659
104,27,0.772
104,28,0.518
104,29,0.664
104,30,2.4
104,31,2.304
104,32,2.228
104,33,2.12
104,34,2.346
104,35,2.153
104,36,2.08
104,37,2.015
104,38,2.061
104,39,2.055
104,40,1.928
104,41,1.839
104,42,2.068
104,43,1.894
104,44,1.808
104,45,1.703
104,46,2.212
104,47,2.059
104,48,1.968
104,49,2.026
104,50,1.924
104,51,1.885
104,52,1.814
104,53,1.918
104,54,1.775
104,55,1.751
104,56,1.645
104,57,1.698
104,58,1.665
104,59,1.612
104,60,1.526
104,61,1.581
104,62,1.751
104,63,1.714
104,64,1.589
104,65,1.686
104,66,1.63
104,67,1.491
104,68,1.567
104,69,1.412
104,70,1.348
104,71,1.407
104,72,1.371
104,73,1.218
104,74,1.391
104,75,1.198
104,76,1.048
104,77,1.253
104,78,1.291
104,79,1.172
104,80,1.097
104,81,1.163
104,82,1.08
104,83,0.962
104,84,0.978
104,85,0.948
104,86,0.936
104,87,0.87
104,88,0.85
104,89,0.695
104,90,0.688
104,91,0.708
104,92,0.579
104,93,0.535
104,94,0.547
104,95,0.446
104,96,0.427
104,97,0.413
104,98,0.379
104,99,0.311
104,100,0.406
104,101,0.633
104,102,0.367
104,103,0.178
104,104,0.067
104,105,0.178
104,106,0.356
104,107,0.536
104,108,0.532
104,109,0.417
104,110,1.183
104,111,1.092
104,112,1.005
104,113,1.128
104,114,1.009
104,115,0.821
104,116,1.023
104,117,0.874
104,118,0.721
104,119,0.67
104,120,2.338
104,121,1.756
104,122,0.422
104,123,2.726
104,124,2.184
104,125,2
104,126,1.234
104,127,1.019
104,128,1.285
104,129,1.802
104,130,2.163
104,131,2.408
104,132,2.639
105,1,1.53
105,2,1.459
105,3,1.349
105,4,1.358
105,5,1.341
105,6,1.402
105,7,1.365
105,8,1.251
105,9,1.217
105,10,1.23
105,11,1.257
105,12,1.086
105,13,1.051
105,14,1.126
105,15,0.941
105,16,0.932
105,17,0.999
105,18,0.799
105,19,0.781
105,20,0.878
105,21,0.78
105,22,0.642
105,23,0.647
105,24,0.846
105,25,0.507
105,26,0.526
105,27,0.638
105,28,0.384
105,29,0.53
105,30,2.43
105,31,2.334
105,32,2.258
105,33,2.076
105,34,2.376
105,35,2.183
105,36,2.108
105,37,1.995
105,38,2.091
105,39,2.086
105,40,1.958
105,41,1.865
105,42,2.098
105,43,1.924
105,44,1.838
105,45,1.734
105,46,2.168
105,47,2.014
105,48,1.923
105,49,1.948
105,50,1.88
105,51,1.84
105,52,1.769
105,53,1.841
105,54,1.73
105,55,1.706
105,56,1.6
105,57,1.618
105,58,1.62
105,59,1.567
105,60,1.481
105,61,1.491
105,62,1.781
105,63,1.744
105,64,1.62
105,65,1.717
105,66,1.66
105,67,1.521
105,68,1.597
105,69,1.442
105,70,1.378
105,71,1.437
105,72,1.401
105,73,1.248
105,74,1.421
105,75,1.228
105,76,1.078
105,77,1.283
105,78,1.246
105,79,1.127
105,80,1.128
105,81,1.131
105,82,1.035
105,83,0.992
105,84,0.946
105,85,0.903
105,86,0.904
105,87,0.901
105,88,0.818
105,89,0.761
105,90,0.656
105,91,0.663
105,92,0.708
105,93,0.503
105,94,0.502
105,95,0.401
105,96,0.561
105,97,0.546
105,98,0.334
105,99,0.266
105,100,0.273
105,101,0.499
105,102,0.501
105,103,0.312
105,104,0.178
105,105,0.067
105,106,0.223
105,107,0.402
105,108,0.666
105,109,0.551
105,110,1.214
105,111,1.123
105,112,1.035
105,113,1.158
105,114,1.094
105,115,0.888
105,116,1.153
105,117,1.004
105,118,0.85
105,119,0.804
105,120,2.368
105,121,1.787
105,122,0.377
105,123,2.756
105,124,2.214
105,125,2.03
105,126,1.368
105,127,0.885
105,128,1.151
105,129,1.668
105,130,2.118
105,131,2.363
105,132,2.618
106,1,1.683
106,2,1.611
106,3,1.506
106,4,1.43
106,5,1.414
106,6,1.58
106,7,1.518
106,8,1.403
106,9,1.369
106,10,1.303
106,11,1.33
106,12,1.252
106,13,1.124
106,14,1.194
106,15,1.105
106,16,1.005
106,17,1.025
106,18,0.97
106,19,0.854
106,20,0.903
106,21,0.958
106,22,0.82
106,23,0.72
106,24,0.827
106,25,0.685
106,26,0.598
106,27,0.613
106,28,0.457
106,29,0.485
106,30,2.587
106,31,2.489
106,32,2.412
106,33,2.246
106,34,2.533
106,35,2.338
106,36,2.265
106,37,2.166
106,38,2.27
106,39,2.257
106,40,2.113
106,41,2.024
106,42,2.276
106,43,2.103
106,44,2.017
106,45,1.888
106,46,2.298
106,47,2.144
106,48,2.007
106,49,2.021
106,50,2.05
106,51,1.97
106,52,1.885
106,53,1.914
106,54,1.901
106,55,1.837
106,56,1.73
106,57,1.691
106,58,1.791
106,59,1.738
106,60,1.612
106,61,1.564
106,62,1.959
106,63,1.922
106,64,1.798
106,65,1.895
106,66,1.838
106,67,1.699
106,68,1.775
106,69,1.62
106,70,1.556
106,71,1.616
106,72,1.58
106,73,1.427
106,74,1.599
106,75,1.407
106,76,1.256
106,77,1.462
106,78,1.399
106,79,1.28
106,80,1.306
106,81,1.3
106,82,1.168
106,83,1.171
106,84,1.125
106,85,1.078
106,86,1.082
106,87,1.079
106,88,0.996
106,89,0.939
106,90,0.834
106,91,0.841
106,92,0.886
106,93,0.682
106,94,0.68
106,95,0.579
106,96,0.739
106,97,0.725
106,98,0.512
106,99,0.444
106,100,0.331
106,101,0.321
106,102,0.679
106,103,0.49
106,104,0.356
106,105,0.223
106,106,0.067
106,107,0.224
106,108,0.844
106,109,0.729
106,110,1.392
106,111,1.301
106,112,1.213
106,113,1.336
106,114,1.272
106,115,1.066
106,116,1.331
106,117,1.182
106,118,1.028
106,119,0.982
106,120,2.546
106,121,1.965
106,122,0.555
106,123,2.934
106,124,2.392
106,125,2.209
106,126,1.546
106,127,0.793
106,128,1.059
106,129,1.576
106,130,2.249
106,131,2.494
106,132,2.789
107,1,1.595
107,2,1.523
107,3,1.421
107,4,1.347
107,5,1.331
107,6,1.524
107,7,1.43
107,8,1.315
107,9,1.284
107,10,1.22
107,11,1.18
107,12,1.166
107,13,1.04
107,14,1.04
107,15,1.018
107,16,0.922
107,17,0.87
107,18,0.882
107,19,0.771
107,20,0.749
107,21,0.885
107,22,0.79
107,23,0.637
107,24,0.673
107,25,0.655
107,26,0.537
107,27,0.459
107,28,0.396
107,29,0.331
107,30,2.499
107,31,2.401
107,32,2.324
107,33,2.158
107,34,2.445
107,35,2.25
107,36,2.177
107,37,2.078
107,38,2.199
107,39,2.169
107,40,2.025
107,41,1.936
107,42,2.206
107,43,2.032
107,44,1.95
107,45,1.8
107,46,2.213
107,47,2.059
107,48,1.924
107,49,1.938
107,50,1.962
107,51,1.885
107,52,1.802
107,53,1.83
107,54,1.813
107,55,1.752
107,56,1.645
107,57,1.608
107,58,1.703
107,59,1.65
107,60,1.526
107,61,1.481
107,62,1.889
107,63,1.856
107,64,1.716
107,65,1.931
107,66,1.874
107,67,1.647
107,68,1.811
107,69,1.656
107,70,1.592
107,71,1.718
107,72,1.682
107,73,1.495
107,74,1.701
107,75,1.509
107,76,1.358
107,77,1.454
107,78,1.311
107,79,1.192
107,80,1.361
107,81,1.212
107,82,1.08
107,83,1.264
107,84,1.121
107,85,0.997
107,86,1.046
107,87,1.181
107,88,1.068
107,89,1.041
107,90,0.906
107,91,0.811
107,92,0.984
107,93,0.802
107,94,0.65
107,95,0.549
107,96,0.919
107,97,0.904
107,98,0.692
107,99,0.468
107,100,0.282
107,101,0.167
107,102,0.858
107,103,0.67
107,104,0.536
107,105,0.402
107,106,0.224
107,107,0.074
107,108,1.024
107,109,0.909
107,110,1.494
107,111,1.403
107,112,1.316
107,113,1.438
107,114,1.374
107,115,1.168
107,116,1.429
107,117,1.28
107,118,1.126
107,119,1.162
107,120,2.478
107,121,2.067
107,122,0.735
107,123,2.866
107,124,2.494
107,125,2.311
107,126,1.726
107,127,0.639
107,128,0.905
107,129,1.422
107,130,2.164
107,131,2.408
107,132,2.701
108,1,1.385
108,2,1.52
108,3,1.554
108,4,1.621
108,5,1.691
108,6,1.25
108,7,1.424
108,8,1.414
108,9,1.48
108,10,1.592
108,11,1.632
108,12,1.373
108,13,1.425
108,14,1.526
108,15,1.228
108,16,1.307
108,17,1.409
108,18,1.086
108,19,1.242
108,20,1.372
108,21,0.844
108,22,1.033
108,23,1.164
108,24,1.354
108,25,0.898
108,26,1.046
108,27,1.146
108,28,0.968
108,29,1.114
108,30,2.278
108,31,2.183
108,32,2.106
108,33,2.052
108,34,2.224
108,35,2.031
108,36,1.959
108,37,1.894
108,38,1.94
108,39,1.934
108,40,1.807
108,41,1.718
108,42,1.947
108,43,1.773
108,44,1.687
108,45,1.582
108,46,2.204
108,47,2.226
108,48,2.183
108,49,2.244
108,50,1.886
108,51,2.049
108,52,2.028
108,53,2.137
108,54,1.736
108,55,1.918
108,56,1.859
108,57,1.917
108,58,1.561
108,59,1.618
108,60,1.74
108,61,1.8
108,62,1.63
108,63,1.592
108,64,1.468
108,65,1.565
108,66,1.508
108,67,1.37
108,68,1.445
108,69,1.291
108,70,1.226
108,71,1.286
108,72,1.25
108,73,1.097
108,74,1.269
108,75,1.077
108,76,0.926
108,77,1.132
108,78,1.27
108,79,1.291
108,80,0.976
108,81,1.114
108,82,1.16
108,83,0.841
108,84,0.934
108,85,1.002
108,86,0.9
108,87,0.749
108,88,0.805
108,89,0.574
108,90,0.668
108,91,0.78
108,92,0.458
108,93,0.538
108,94,0.675
108,95,0.851
108,96,0.306
108,97,0.471
108,98,0.758
108,99,0.793
108,100,0.888
108,101,1.115
108,102,0.214
108,103,0.393
108,104,0.526
108,105,0.66
108,106,0.838
108,107,1.018
108,108,0.065
108,109,0.497
108,110,1.062
108,111,0.971
108,112,0.884
108,113,1.006
108,114,0.871
108,115,0.7
108,116,0.885
108,117,0.736
108,118,0.6
108,119,0.374
108,120,2.216
108,121,1.635
108,122,0.516
108,123,2.604
108,124,2.062
108,125,1.879
108,126,1.082
108,127,1.47
108,128,1.735
108,129,2.243
108,130,2.33
108,131,2.575
108,132,2.518
109,1,1.477
109,2,1.545
109,3,1.554
109,4,1.616
109,5,1.691
109,6,1.342
109,7,1.44
109,8,1.409
109,9,1.475
109,10,1.592
109,11,1.632
109,12,1.371
109,13,1.425
109,14,1.526
109,15,1.228
109,16,1.307
109,17,1.409
109,18,1.086
109,19,1.24
109,20,1.365
109,21,0.816
109,22,1.012
109,23,1.137
109,24,1.333
109,25,0.877
109,26,1.025
109,27,1.125
109,28,0.89
109,29,1.036
109,30,2.371
109,31,2.275
109,32,2.198
109,33,2.144
109,34,2.316
109,35,2.124
109,36,2.051
109,37,1.986
109,38,2.032
109,39,2.026
109,40,1.899
109,41,1.81
109,42,2.039
109,43,1.865
109,44,1.779
109,45,1.674
109,46,2.296
109,47,2.233
109,48,2.177
109,49,2.239
109,50,1.978
109,51,2.059
109,52,2.022
109,53,2.132
109,54,1.829
109,55,1.926
109,56,1.853
109,57,1.911
109,58,1.653
109,59,1.701
109,60,1.735
109,61,1.794
109,62,1.722
109,63,1.685
109,64,1.56
109,65,1.657
109,66,1.6
109,67,1.462
109,68,1.538
109,69,1.383
109,70,1.318
109,71,1.378
109,72,1.342
109,73,1.189
109,74,1.362
109,75,1.169
109,76,1.019
109,77,1.224
109,78,1.285
109,79,1.285
109,80,1.068
109,81,1.134
109,82,1.163
109,83,0.933
109,84,0.949
109,85,1.008
109,86,0.907
109,87,0.841
109,88,0.82
109,89,0.666
109,90,0.659
109,91,0.753
109,92,0.55
109,93,0.506
109,94,0.654
109,95,0.818
109,96,0.398
109,97,0.384
109,98,0.716
109,99,0.684
109,100,0.779
109,101,1.006
109,102,0.338
109,103,0.283
109,104,0.417
109,105,0.551
109,106,0.729
109,107,0.909
109,108,0.503
109,109,0.069
109,110,1.154
109,111,1.063
109,112,0.976
109,113,1.098
109,114,0.98
109,115,0.792
109,116,0.994
109,117,0.845
109,118,0.692
109,119,0.641
109,120,2.309
109,121,1.727
109,122,0.795
109,123,2.697
109,124,2.154
109,125,1.971
109,126,1.205
109,127,1.392
109,128,1.657
109,129,2.174
109,130,2.338
109,131,2.582
109,132,2.61
110,1,1.082
110,2,1.218
110,3,1.349
110,4,1.428
110,5,1.52
110,6,0.948
110,7,1.123
110,8,1.226
110,9,1.287
110,10,1.421
110,11,1.51
110,12,1.184
110,13,1.304
110,14,1.405
110,15,1.061
110,16,1.192
110,17,1.296
110,18,0.973
110,19,1.129
110,20,1.258
110,21,0.866
110,22,1.048
110,23,1.149
110,24,1.393
110,25,0.937
110,26,1.085
110,27,1.228
110,28,1.103
110,29,1.249
110,30,1.581
110,31,1.549
110,32,1.472
110,33,1.598
110,34,1.526
110,35,1.392
110,36,1.325
110,37,1.44
110,38,1.242
110,39,1.263
110,40,1.194
110,41,1.264
110,42,1.249
110,43,1.075
110,44,1.026
110,45,1.145
110,46,1.762
110,47,1.883
110,48,1.92
110,49,2.009
110,50,1.573
110,51,1.739
110,52,1.765
110,53,1.912
110,54,1.434
110,55,1.511
110,56,1.599
110,57,1.696
110,58,1.258
110,59,1.316
110,60,1.45
110,61,1.583
110,62,0.932
110,63,0.912
110,64,1.019
110,65,0.816
110,66,0.759
110,67,0.833
110,68,0.696
110,69,0.661
110,70,0.69
110,71,0.524
110,72,0.488
110,73,0.601
110,74,0.665
110,75,0.315
110,76,0.552
110,77,0.836
110,78,1
110,79,1.103
110,80,0.693
110,81,0.832
110,82,0.955
110,83,0.558
110,84,0.749
110,85,0.832
110,86,0.787
110,87,0.588
110,88,0.692
110,89,0.492
110,90,0.684
110,91,0.803
110,92,0.623
110,93,0.718
110,94,0.81
110,95,0.986
110,96,0.775
110,97,0.849
110,98,0.938
110,99,1.128
110,100,1.246
110,101,1.422
110,102,0.897
110,103,1.051
110,104,1.185
110,105,1.219
110,106,1.397
110,107,1.454
110,108,1.062
110,109,1.156
110,110,0.066
110,111,0.18
110,112,0.415
110,113,0.315
110,114,0.25
110,115,0.445
110,116,0.532
110,117,0.383
110,118,0.533
110,119,0.719
110,120,1.521
110,121,0.733
110,122,1.463
110,123,1.838
110,124,1.274
110,125,0.896
110,126,0.812
110,127,1.604
110,128,1.87
110,129,2.374
110,130,2.028
110,131,2.26
110,132,1.866
111,1,0.938
111,2,1.073
111,3,1.205
111,4,1.283
111,5,1.376
111,6,0.803
111,7,0.978
111,8,1.082
111,9,1.142
111,10,1.276
111,11,1.365
111,12,1.039
111,13,1.16
111,14,1.261
111,15,0.917
111,16,1.047
111,17,1.176
111,18,0.853
111,19,1.009
111,20,1.138
111,21,0.775
111,22,0.928
111,23,1.029
111,24,1.273
111,25,0.846
111,26,0.994
111,27,1.137
111,28,1.012
111,29,1.158
111,30,1.436
111,31,1.405
111,32,1.328
111,33,1.454
111,34,1.382
111,35,1.248
111,36,1.18
111,37,1.296
111,38,1.098
111,39,1.118
111,40,1.05
111,41,1.12
111,42,1.104
111,43,0.931
111,44,0.882
111,45,1.001
111,46,1.617
111,47,1.738
111,48,1.775
111,49,1.865
111,50,1.429
111,51,1.595
111,52,1.621
111,53,1.768
111,54,1.289
111,55,1.366
111,56,1.454
111,57,1.552
111,58,1.114
111,59,1.171
111,60,1.306
111,61,1.439
111,62,0.787
111,63,0.768
111,64,0.875
111,65,0.671
111,66,0.614
111,67,0.689
111,68,0.551
111,69,0.516
111,70,0.546
111,71,0.379
111,72,0.343
111,73,0.457
111,74,0.521
111,75,0.17
111,76,0.407
111,77,0.692
111,78,0.856
111,79,0.958
111,80,0.549
111,81,0.687
111,82,0.811
111,83,0.414
111,84,0.605
111,85,0.688
111,86,0.696
111,87,0.443
111,88,0.601
111,89,0.4
111,90,0.593
111,91,0.712
111,92,0.532
111,93,0.626
111,94,0.719
111,95,0.895
111,96,0.684
111,97,0.758
111,98,0.847
111,99,1.037
111,100,1.154
111,101,1.33
111,102,0.806
111,103,0.96
111,104,1.094
111,105,1.128
111,106,1.306
111,107,1.363
111,108,0.971
111,109,1.065
111,110,0.18
111,111,0.07
111,112,0.324
111,113,0.224
111,114,0.159
111,115,0.354
111,116,0.441
111,117,0.292
111,118,0.442
111,119,0.628
111,120,1.377
111,121,0.732
111,122,1.372
111,123,1.724
111,124,1.159
111,125,1.023
111,126,0.919
111,127,1.513
111,128,1.779
111,129,2.282
111,130,1.883
111,131,2.116
111,132,1.722
112,1,0.752
112,2,0.887
112,3,0.999
112,4,1.077
112,5,1.17
112,6,0.617
112,7,0.791
112,8,0.876
112,9,0.936
112,10,1.07
112,11,1.159
112,12,0.833
112,13,0.954
112,14,1.055
112,15,0.711
112,16,0.841
112,17,0.97
112,18,0.647
112,19,0.803
112,20,0.932
112,21,0.645
112,22,0.722
112,23,0.823
112,24,1.067
112,25,0.759
112,26,0.906
112,27,1.043
112,28,0.924
112,29,1.07
112,30,1.553
112,31,1.458
112,32,1.381
112,33,1.327
112,34,1.499
112,35,1.306
112,36,1.233
112,37,1.168
112,38,1.214
112,39,1.209
112,40,1.082
112,41,0.992
112,42,1.221
112,43,1.048
112,44,0.962
112,45,0.857
112,46,1.49
112,47,1.593
112,48,1.589
112,49,1.679
112,50,1.253
112,51,1.416
112,52,1.435
112,53,1.582
112,54,1.103
112,55,1.239
112,56,1.268
112,57,1.366
112,58,0.928
112,59,0.985
112,60,1.12
112,61,1.253
112,62,0.904
112,63,0.867
112,64,0.743
112,65,0.836
112,66,0.779
112,67,0.644
112,68,0.716
112,69,0.565
112,70,0.501
112,71,0.544
112,72,0.508
112,73,0.372
112,74,0.528
112,75,0.335
112,76,0.201
112,77,0.499
112,78,0.652
112,79,0.752
112,80,0.343
112,81,0.481
112,82,0.605
112,83,0.208
112,84,0.399
112,85,0.482
112,86,0.498
112,87,0.237
112,88,0.437
112,89,0.313
112,90,0.506
112,91,0.625
112,92,0.445
112,93,0.539
112,94,0.631
112,95,0.807
112,96,0.596
112,97,0.67
112,98,0.759
112,99,0.949
112,100,1.067
112,101,1.243
112,102,0.719
112,103,0.873
112,104,1.006
112,105,1.04
112,106,1.219
112,107,1.276
112,108,0.884
112,109,0.977
112,110,0.415
112,111,0.324
112,112,0.064
112,113,0.359
112,114,0.295
112,115,0.353
112,116,0.576
112,117,0.427
112,118,0.481
112,119,0.764
112,120,1.491
112,121,0.893
112,122,1.284
112,123,1.879
112,124,1.32
112,125,1.137
112,126,1.054
112,127,1.426
112,128,1.691
112,129,2.176
112,130,1.697
112,131,1.942
112,132,1.792
113,1,1.05
113,2,1.186
113,3,1.297
113,4,1.376
113,5,1.468
113,6,0.916
113,7,1.089
113,8,1.174
113,9,1.235
113,10,1.369
113,11,1.458
113,12,1.132
113,13,1.252
113,14,1.353
113,15,1.009
113,16,1.138
113,17,1.24
113,18,0.917
113,19,1.074
113,20,1.203
113,21,0.811
113,22,0.992
113,23,1.093
113,24,1.337
113,25,0.882
113,26,1.029
113,27,1.172
113,28,1.047
113,29,1.193
113,30,1.624
113,31,1.593
113,32,1.516
113,33,1.607
113,34,1.57
113,35,1.436
113,36,1.369
113,37,1.449
113,38,1.286
113,39,1.306
113,40,1.238
113,41,1.272
113,42,1.293
113,43,1.119
113,44,1.07
113,45,1.154
113,46,1.77
113,47,1.891
113,48,1.888
113,49,1.977
113,50,1.552
113,51,1.715
113,52,1.733
113,53,1.88
113,54,1.402
113,55,1.519
113,56,1.567
113,57,1.664
113,58,1.226
113,59,1.284
113,60,1.418
113,61,1.551
113,62,0.976
113,63,0.956
113,64,1.028
113,65,0.859
113,66,0.802
113,67,0.842
113,68,0.74
113,69,0.704
113,70,0.698
113,71,0.568
113,72,0.532
113,73,0.61
113,74,0.674
113,75,0.359
113,76,0.5
113,77,0.797
113,78,0.95
113,79,1.051
113,80,0.641
113,81,0.78
113,82,0.903
113,83,0.506
113,84,0.697
113,85,0.78
113,86,0.731
113,87,0.536
113,88,0.636
113,89,0.436
113,90,0.628
113,91,0.748
113,92,0.567
113,93,0.662
113,94,0.754
113,95,0.93
113,96,0.719
113,97,0.793
113,98,0.882
113,99,1.072
113,100,1.19
113,101,1.366
113,102,0.838
113,103,0.995
113,104,1.129
113,105,1.163
113,106,1.342
113,107,1.399
113,108,1.007
113,109,1.1
113,110,0.315
113,111,0.224
113,112,0.359
113,113,0.067
113,114,0.175
113,115,0.389
113,116,0.456
113,117,0.307
113,118,0.458
113,119,0.644
113,120,1.565
113,121,0.92
113,122,1.407
113,123,1.912
113,124,1.348
113,125,1.158
113,126,0.934
113,127,1.548
113,128,1.814
113,129,2.318
113,130,1.996
113,131,2.24
113,132,1.91
114,1,0.986
114,2,1.121
114,3,1.233
114,4,1.311
114,5,1.404
114,6,0.851
114,7,1.025
114,8,1.11
114,9,1.17
114,10,1.304
114,11,1.393
114,12,1.067
114,13,1.188
114,14,1.289
114,15,0.945
114,16,1.074
114,17,1.176
114,18,0.853
114,19,1.009
114,20,1.138
114,21,0.746
114,22,0.928
114,23,1.029
114,24,1.273
114,25,0.817
114,26,0.965
114,27,1.108
114,28,0.983
114,29,1.129
114,30,1.56
114,31,1.528
114,32,1.452
114,33,1.542
114,34,1.506
114,35,1.371
114,36,1.304
114,37,1.384
114,38,1.221
114,39,1.242
114,40,1.174
114,41,1.208
114,42,1.228
114,43,1.054
114,44,1.005
114,45,1.089
114,46,1.706
114,47,1.827
114,48,1.823
114,49,1.913
114,50,1.487
114,51,1.65
114,52,1.669
114,53,1.816
114,54,1.337
114,55,1.455
114,56,1.502
114,57,1.6
114,58,1.162
114,59,1.219
114,60,1.354
114,61,1.487
114,62,0.911
114,63,0.892
114,64,0.963
114,65,0.795
114,66,0.738
114,67,0.777
114,68,0.675
114,69,0.64
114,70,0.634
114,71,0.503
114,72,0.467
114,73,0.545
114,74,0.609
114,75,0.294
114,76,0.435
114,77,0.733
114,78,0.886
114,79,0.986
114,80,0.577
114,81,0.715
114,82,0.839
114,83,0.442
114,84,0.633
114,85,0.716
114,86,0.666
114,87,0.471
114,88,0.572
114,89,0.371
114,90,0.564
114,91,0.683
114,92,0.449
114,93,0.597
114,94,0.69
114,95,0.866
114,96,0.6
114,97,0.729
114,98,0.818
114,99,1.008
114,100,1.125
114,101,1.301
114,102,0.697
114,103,0.877
114,104,1.011
114,105,1.099
114,106,1.277
114,107,1.334
114,108,0.87
114,109,0.982
114,110,0.25
114,111,0.159
114,112,0.295
114,113,0.175
114,114,0.066
114,115,0.325
114,116,0.315
114,117,0.166
114,118,0.317
114,119,0.503
114,120,1.5
114,121,0.856
114,122,1.335
114,123,1.848
114,124,1.283
114,125,1.093
114,126,0.793
114,127,1.484
114,128,1.75
114,129,2.253
114,130,1.931
114,131,2.176
114,132,1.845
115,1,0.921
115,2,1.056
115,3,1.123
115,4,1.191
115,5,1.261
115,6,0.786
115,7,0.96
115,8,0.984
115,9,1.05
115,10,1.161
115,11,1.201
115,12,0.942
115,13,0.995
115,14,1.096
115,15,0.798
115,16,0.876
115,17,0.978
115,18,0.656
115,19,0.812
115,20,0.941
115,21,0.54
115,22,0.73
115,23,0.831
115,24,1.075
115,25,0.611
115,26,0.759
115,27,0.902
115,28,0.777
115,29,0.923
115,30,1.748
115,31,1.652
115,32,1.576
115,33,1.522
115,34,1.694
115,35,1.501
115,36,1.428
115,37,1.363
115,38,1.409
115,39,1.404
115,40,1.276
115,41,1.187
115,42,1.416
115,43,1.242
115,44,1.156
115,45,1.052
115,46,1.685
115,47,1.762
115,48,1.752
115,49,1.814
115,50,1.422
115,51,1.586
115,52,1.598
115,53,1.707
115,54,1.273
115,55,1.434
115,56,1.428
115,57,1.486
115,58,1.097
115,59,1.155
115,60,1.289
115,61,1.369
115,62,1.099
115,63,1.062
115,64,0.938
115,65,0.99
115,66,0.933
115,67,0.839
115,68,0.87
115,69,0.76
115,70,0.696
115,71,0.698
115,72,0.662
115,73,0.566
115,74,0.739
115,75,0.489
115,76,0.396
115,77,0.668
115,78,0.821
115,79,0.86
115,80,0.512
115,81,0.65
115,82,0.729
115,83,0.377
115,84,0.504
115,85,0.571
115,86,0.469
115,87,0.304
115,88,0.375
115,89,0.174
115,90,0.358
115,91,0.477
115,92,0.261
115,93,0.391
115,94,0.484
115,95,0.66
115,96,0.413
115,97,0.523
115,98,0.612
115,99,0.802
115,100,0.919
115,101,1.095
115,102,0.535
115,103,0.689
115,104,0.823
115,105,0.893
115,106,1.071
115,107,1.128
115,108,0.7
115,109,0.794
115,110,0.445
115,111,0.354
115,112,0.353
115,113,0.389
115,114,0.325
115,115,0.065
115,116,0.514
115,117,0.365
115,118,0.211
115,119,0.618
115,120,1.686
115,121,1.051
115,122,1.137
115,123,2.042
115,124,1.478
115,125,1.288
115,126,0.992
115,127,1.278
115,128,1.544
115,129,2.047
115,130,1.867
115,131,2.111
115,132,1.987
116,1,1.267
116,2,1.402
116,3,1.514
116,4,1.593
116,5,1.682
116,6,1.132
116,7,1.306
116,8,1.391
116,9,1.452
116,10,1.583
116,11,1.623
116,12,1.348
116,13,1.416
116,14,1.517
116,15,1.219
116,16,1.298
116,17,1.4
116,18,1.077
116,19,1.233
116,20,1.362
116,21,0.876
116,22,1.081
116,23,1.196
116,24,1.45
116,25,0.946
116,26,1.094
116,27,1.237
116,28,1.086
116,29,1.232
116,30,1.841
116,31,1.81
116,32,1.733
116,33,1.824
116,34,1.787
116,35,1.653
116,36,1.586
116,37,1.666
116,38,1.503
116,39,1.523
116,40,1.455
116,41,1.489
116,42,1.51
116,43,1.336
116,44,1.287
116,45,1.371
116,46,1.987
116,47,2.108
116,48,2.104
116,49,2.194
116,50,1.768
116,51,1.932
116,52,1.95
116,53,2.097
116,54,1.619
116,55,1.736
116,56,1.784
116,57,1.881
116,58,1.443
116,59,1.501
116,60,1.635
116,61,1.768
116,62,1.192
116,63,1.173
116,64,1.244
116,65,1.076
116,66,1.019
116,67,1.059
116,68,0.956
116,69,0.921
116,70,0.915
116,71,0.784
116,72,0.748
116,73,0.826
116,74,0.89
116,75,0.576
116,76,0.716
116,77,1.014
116,78,1.167
116,79,1.268
116,80,0.858
