Country,Commodity_NAICS6,USExpVal,FAFZONE,ctrycod,CBPZONE
Andorra,333120,28004,804,4,127
Andorra,333293,413500,804,4,127
Andorra,333314,5594,804,4,127
Andorra,333315,5000,804,4,127
Andorra,333319,4869,804,4,127
Andorra,333415,1691336,804,4,127
Andorra,333515,3844,804,4,127
Andorra,333618,17371,804,4,127
Andorra,333911,5034,804,4,127
Andorra,333912,187697,804,4,127
Andorra,333999,16761,804,4,127
Andorra,334111,35750,804,4,127
Andorra,334119,33278,804,4,127
Andorra,334220,153055,804,4,127
Andorra,334310,49118,804,4,127
Andorra,334419,9435,804,4,127
Andorra,334513,10040,804,4,127
Andorra,334518,9700,804,4,127
Andorra,335110,13156,804,4,127
Andorra,335129,41878,804,4,127
Andorra,335211,19200,804,4,127
Andorra,335212,33880,804,4,127
Andorra,335314,5000,804,4,127
Andorra,336214,227119,804,4,127
Andorra,336311,11365,804,4,127
Andorra,336321,6425,804,4,127
Andorra,336991,5700,804,4,127
Andorra,337124,5484,804,4,127
Andorra,337127,23572,804,4,127
Andorra,339114,9350,804,4,127
Andorra,339911,389172,804,4,127
Andorra,339991,92665,804,4,127
Andorra,339992,74766,804,4,127
Andorra,339999,22499,804,4,127
Andorra,920000,32700,804,4,127
Andorra,990000,94945,804,4,127
Angola,111130,7719877,805,5,128
Angola,111421,17825,805,5,128
Angola,111920,10900,805,5,128
Angola,111998,53767,805,5,128
Angola,113210,42000,805,5,128
Angola,113310,85156,805,5,128
Angola,211112,34648,805,5,128
Angola,212112,433898,805,5,128
Angola,212113,2725,805,5,128
Angola,212319,7341,805,5,128
Angola,212322,12371,805,5,128
Angola,212325,689879,805,5,128
Angola,212393,43404,805,5,128
Angola,212399,743463,805,5,128
Angola,311211,1442333,805,5,128
Angola,311212,13200,805,5,128
Angola,311223,60106,805,5,128
Angola,311225,2655000,805,5,128
Angola,311421,18900,805,5,128
Angola,311514,7000,805,5,128
Angola,311611,11576294,805,5,128
Angola,311613,12738,805,5,128
Angola,311615,140242258,805,5,128
Angola,311711,3615,805,5,128
Angola,311941,31414,805,5,128
Angola,311999,8603087,805,5,128
Angola,312130,6871,805,5,128
Angola,313113,5333,805,5,128
Angola,313210,211707,805,5,128
Angola,313221,343386,805,5,128
Angola,313230,173769,805,5,128
Angola,313249,14061,805,5,128
Angola,313320,32000,805,5,128
Angola,314110,12964,805,5,128
Angola,314121,9459,805,5,128
Angola,314129,173455,805,5,128
Angola,314911,47216,805,5,128
Angola,314912,157814,805,5,128
Angola,314991,518526,805,5,128
Angola,314999,356701,805,5,128
Angola,315221,16751,805,5,128
Angola,315222,39753,805,5,128
Angola,315223,269965,805,5,128
Angola,315224,28719,805,5,128
Angola,315228,435624,805,5,128
Angola,315231,3905,805,5,128
Angola,315232,3294,805,5,128
Angola,315233,32362,805,5,128
Angola,315234,280043,805,5,128
Angola,315239,91578,805,5,128
Angola,315291,37457,805,5,128
Angola,315292,459867,805,5,128
Angola,315991,128434,805,5,128
Angola,315992,460359,805,5,128
Angola,315999,616458,805,5,128
Angola,316110,11089,805,5,128
Angola,316211,307296,805,5,128
Angola,316212,36046,805,5,128
Angola,316213,223872,805,5,128
Angola,316214,27855,805,5,128
Angola,316219,6485576,805,5,128
Angola,316991,251748,805,5,128
Angola,316992,2608,805,5,128
Angola,316993,16740,805,5,128
Angola,316999,191149,805,5,128
Angola,321113,19553,805,5,128
Angola,321211,13164,805,5,128
Angola,321212,186844,805,5,128
Angola,321213,65546,805,5,128
Angola,321219,19914,805,5,128
Angola,321911,3750,805,5,128
Angola,321918,16448,805,5,128
Angola,321999,63795,805,5,128
Angola,322110,818362,805,5,128
Angola,322121,97578,805,5,128
Angola,322122,7704,805,5,128
Angola,322130,9790,805,5,128
Angola,322211,7842,805,5,128
Angola,322212,5564,805,5,128
Angola,322213,218625,805,5,128
Angola,322215,38000,805,5,128
Angola,322222,611403,805,5,128
Angola,322223,197761,805,5,128
Angola,322291,398444,805,5,128
Angola,322299,317344,805,5,128
Angola,323117,278863,805,5,128
Angola,323118,99339,805,5,128
Angola,323119,201440,805,5,128
Angola,324110,1714012,805,5,128
Angola,324121,19567,805,5,128
Angola,324122,766783,805,5,128
Angola,325110,24299,805,5,128
Angola,325120,549125,805,5,128
Angola,325132,7673,805,5,128
Angola,325181,74952,805,5,128
Angola,325188,13914618,805,5,128
Angola,325191,41332,805,5,128
Angola,325192,33107,805,5,128
Angola,325199,34098195,805,5,128
Angola,325211,2324120,805,5,128
Angola,325212,674135,805,5,128
Angola,325222,99931,805,5,128
Angola,325312,447974,805,5,128
Angola,325320,883106,805,5,128
Angola,325411,49180,805,5,128
Angola,325412,257798,805,5,128
Angola,325414,4060000,805,5,128
Angola,325510,1438916,805,5,128
Angola,325520,366150,805,5,128
Angola,325611,3187667,805,5,128
Angola,325613,1995020,805,5,128
Angola,325620,754693,805,5,128
Angola,325910,95401,805,5,128
Angola,325920,331818,805,5,128
Angola,325992,164444,805,5,128
Angola,325998,3195308,805,5,128
Angola,326113,101140,805,5,128
Angola,326121,31800,805,5,128
Angola,326122,1292454,805,5,128
Angola,326160,5900,805,5,128
Angola,326191,3603,805,5,128
Angola,326192,30437,805,5,128
Angola,326199,9289128,805,5,128
Angola,326211,531230,805,5,128
Angola,326220,1175542,805,5,128
Angola,326299,598784,805,5,128
Angola,327111,5057,805,5,128
Angola,327112,389525,805,5,128
Angola,327122,13573,805,5,128
Angola,327124,5748,805,5,128
Angola,327125,34096,805,5,128
Angola,327211,52827,805,5,128
Angola,327212,661915,805,5,128
Angola,327213,8500,805,5,128
Angola,327215,2964815,805,5,128
Angola,327310,1152578,805,5,128
Angola,327390,64909,805,5,128
Angola,327410,504896,805,5,128
Angola,327420,10979,805,5,128
Angola,327910,53391,805,5,128
Angola,327992,2198692,805,5,128
Angola,327993,9455979,805,5,128
Angola,327999,64135,805,5,128
Angola,331111,86110556,805,5,128
Angola,331222,175904,805,5,128
Angola,331311,40602,805,5,128
Angola,331312,7310,805,5,128
Angola,331315,1825740,805,5,128
Angola,331316,12590,805,5,128
Angola,331319,5280,805,5,128
Angola,331421,4971,805,5,128
Angola,331422,744297,805,5,128
Angola,331491,833225,805,5,128
Angola,331511,709102,805,5,128
Angola,332211,42610,805,5,128
Angola,332212,2231845,805,5,128
Angola,332213,8776,805,5,128
Angola,332311,11578018,805,5,128
Angola,332312,7128682,805,5,128
Angola,332321,403796,805,5,128
Angola,332322,17363,805,5,128
Angola,332323,1455147,805,5,128
Angola,332410,1950988,805,5,128
Angola,332420,6371615,805,5,128
Angola,332439,202939,805,5,128
Angola,332510,306471,805,5,128
Angola,332611,96662,805,5,128
Angola,332618,13908229,805,5,128
Angola,332722,12666261,805,5,128
Angola,332911,30580285,805,5,128
Angola,332912,7002382,805,5,128
Angola,332913,1378586,805,5,128
Angola,332919,10917537,805,5,128
Angola,332991,635005,805,5,128
Angola,332992,19800,805,5,128
Angola,332994,487680,805,5,128
Angola,332998,149440,805,5,128
Angola,332999,12513512,805,5,128
Angola,333111,2376488,805,5,128
Angola,333120,7738288,805,5,128
Angola,333131,8736070,805,5,128
Angola,333132,235985890,805,5,128
Angola,333210,11548,805,5,128
Angola,333220,5195,805,5,128
Angola,333291,161994,805,5,128
Angola,333292,63141,805,5,128
Angola,333293,1279479,805,5,128
Angola,333294,89386,805,5,128
Angola,333298,142009,805,5,128
Angola,333311,4283,805,5,128
Angola,333313,645224,805,5,128
Angola,333314,1975336,805,5,128
Angola,333315,164130,805,5,128
Angola,333319,124171,805,5,128
Angola,333411,1760720,805,5,128
Angola,333412,387693,805,5,128
Angola,333414,224587,805,5,128
Angola,333415,1168499,805,5,128
Angola,333512,651126,805,5,128
Angola,333513,230828,805,5,128
Angola,333514,14735,805,5,128
Angola,333515,856062,805,5,128
Angola,333611,38804502,805,5,128
Angola,333612,1702035,805,5,128
Angola,333613,2933038,805,5,128
Angola,333618,12641258,805,5,128
Angola,333911,21734214,805,5,128
Angola,333912,1770623,805,5,128
Angola,333913,413303,805,5,128
Angola,333921,123771,805,5,128
Angola,333922,76573,805,5,128
Angola,333923,2111152,805,5,128
Angola,333924,3253450,805,5,128
Angola,333991,266897,805,5,128
Angola,333992,388876,805,5,128
Angola,333993,349363,805,5,128
Angola,333994,2322477,805,5,128
Angola,333995,424992,805,5,128
Angola,333996,3845155,805,5,128
Angola,333997,173667,805,5,128
Angola,333999,40156757,805,5,128
Angola,334111,3702588,805,5,128
Angola,334112,860107,805,5,128
Angola,334119,3414773,805,5,128
Angola,334210,1470944,805,5,128
Angola,334220,7955570,805,5,128
Angola,334290,164191,805,5,128
Angola,334310,1288485,805,5,128
Angola,334411,40955,805,5,128
Angola,334412,260428,805,5,128
Angola,334413,307001,805,5,128
Angola,334414,23628,805,5,128
Angola,334415,19565,805,5,128
Angola,334416,267133,805,5,128
Angola,334417,1952883,805,5,128
Angola,334418,190152,805,5,128
Angola,334419,2141833,805,5,128
Angola,334510,106893,805,5,128
Angola,334511,1169641,805,5,128
Angola,334512,65296,805,5,128
Angola,334513,13919874,805,5,128
Angola,334514,211544,805,5,128
Angola,334515,14011921,805,5,128
Angola,334516,5086839,805,5,128
Angola,334517,104201,805,5,128
Angola,334518,697823,805,5,128
Angola,334519,15295673,805,5,128
Angola,334612,35468,805,5,128
Angola,334613,4550672,805,5,128
Angola,335110,156896,805,5,128
Angola,335129,872954,805,5,128
Angola,335211,726921,805,5,128
Angola,335212,4676,805,5,128
Angola,335221,14185,805,5,128
Angola,335222,33696,805,5,128
Angola,335224,70788,805,5,128
Angola,335228,208635,805,5,128
Angola,335311,401461,805,5,128
Angola,335312,11661143,805,5,128
Angola,335313,1855913,805,5,128
Angola,335314,2981929,805,5,128
Angola,335911,461983,805,5,128
Angola,335912,1324271,805,5,128
Angola,335921,1101724,805,5,128
Angola,335929,79659651,805,5,128
Angola,335931,1032515,805,5,128
Angola,335932,209049,805,5,128
Angola,335991,35421,805,5,128
Angola,335999,893842,805,5,128
Angola,336111,45687409,805,5,128
Angola,336120,7253864,805,5,128
Angola,336211,114921,805,5,128
Angola,336212,385822,805,5,128
Angola,336214,727494,805,5,128
Angola,336311,1210749,805,5,128
Angola,336321,182139,805,5,128
Angola,336322,401814,805,5,128
Angola,336340,170188,805,5,128
Angola,336350,135330,805,5,128
Angola,336370,8252,805,5,128
Angola,336399,3183150,805,5,128
Angola,336412,16252,805,5,128
Angola,336413,76208,805,5,128
Angola,336510,5121335,805,5,128
Angola,336611,425838,805,5,128
Angola,336612,8458996,805,5,128
Angola,336991,1052951,805,5,128
Angola,337124,198078,805,5,128
Angola,337127,2167734,805,5,128
Angola,337211,1124015,805,5,128
Angola,337214,1294905,805,5,128
Angola,337215,1400300,805,5,128
Angola,337910,4200,805,5,128
Angola,339112,4859,805,5,128
Angola,339113,887108,805,5,128
Angola,339114,13468,805,5,128
Angola,339115,71474,805,5,128
Angola,339911,21684,805,5,128
Angola,339912,66073,805,5,128
Angola,339914,5250,805,5,128
Angola,339920,733041,805,5,128
Angola,339932,311189,805,5,128
Angola,339941,24518,805,5,128
Angola,339942,127368,805,5,128
Angola,339944,10846,805,5,128
Angola,339950,267476,805,5,128
Angola,339991,3640386,805,5,128
Angola,339992,9418,805,5,128
Angola,339993,227924,805,5,128
Angola,339994,44176,805,5,128
Angola,339999,810497,805,5,128
Angola,511210,180201,805,5,128
Angola,910000,2671373,805,5,128
Angola,920000,21760523,805,5,128
Angola,990000,21471109,805,5,128
Anguilla,111199,2667,803,6,129
Anguilla,111219,2690,803,6,129
Anguilla,111331,2513,803,6,129
Anguilla,111332,3075,803,6,129
Anguilla,111421,896249,803,6,129
Anguilla,111998,3477,803,6,129
Anguilla,113310,6026,803,6,129
Anguilla,114111,15359,803,6,129
Anguilla,114112,2603,803,6,129
Anguilla,114119,38000,803,6,129
Anguilla,211111,4638,803,6,129
Anguilla,211112,437101,803,6,129
Anguilla,212299,3375,803,6,129
Anguilla,212319,11626,803,6,129
Anguilla,212322,8640,803,6,129
Anguilla,212399,16337,803,6,129
Anguilla,311111,92364,803,6,129
Anguilla,311119,31888,803,6,129
Anguilla,311211,47127,803,6,129
Anguilla,311212,165551,803,6,129
Anguilla,311221,6752,803,6,129
Anguilla,311223,5282,803,6,129
Anguilla,311225,12295,803,6,129
Anguilla,311230,30409,803,6,129
Anguilla,311311,47082,803,6,129
Anguilla,311320,3873,803,6,129
Anguilla,311411,32099,803,6,129
Anguilla,311421,596957,803,6,129
Anguilla,311511,8361,803,6,129
Anguilla,311513,40378,803,6,129
Anguilla,311514,6983,803,6,129
Anguilla,311520,116671,803,6,129
Anguilla,311611,69012,803,6,129
Anguilla,311615,246668,803,6,129
Anguilla,311711,24123,803,6,129
Anguilla,311811,10922,803,6,129
Anguilla,311822,3822,803,6,129
Anguilla,311911,32054,803,6,129
Anguilla,311919,120239,803,6,129
Anguilla,311920,28080,803,6,129
Anguilla,311930,13925,803,6,129
Anguilla,311941,11043,803,6,129
Anguilla,311942,25628,803,6,129
Anguilla,311999,99161,803,6,129
Anguilla,312111,409835,803,6,129
Anguilla,312112,236546,803,6,129
Anguilla,312113,17285,803,6,129
Anguilla,312120,32632,803,6,129
Anguilla,312130,264957,803,6,129
Anguilla,312140,3380,803,6,129
Anguilla,313210,35342,803,6,129
Anguilla,314110,44425,803,6,129
Anguilla,314121,12234,803,6,129
Anguilla,314129,135616,803,6,129
Anguilla,314911,8114,803,6,129
Anguilla,314912,21580,803,6,129
Anguilla,314991,3999,803,6,129
Anguilla,314999,37258,803,6,129
Anguilla,315222,2945,803,6,129
Anguilla,315223,28950,803,6,129
Anguilla,315224,9207,803,6,129
Anguilla,315228,4338,803,6,129
Anguilla,315231,3113,803,6,129
Anguilla,315232,11532,803,6,129
Anguilla,315234,12144,803,6,129
Anguilla,315239,5091,803,6,129
Anguilla,315292,33316,803,6,129
Anguilla,315992,3584,803,6,129
Anguilla,315999,76655,803,6,129
Anguilla,316211,4982,803,6,129
Anguilla,316213,29802,803,6,129
Anguilla,316219,46134,803,6,129
Anguilla,316991,14796,803,6,129
Anguilla,316993,10637,803,6,129
Anguilla,321113,334610,803,6,129
Anguilla,321114,52849,803,6,129
Anguilla,321211,190207,803,6,129
Anguilla,321212,221077,803,6,129
Anguilla,321213,41889,803,6,129
Anguilla,321219,12798,803,6,129
Anguilla,321911,151930,803,6,129
Anguilla,321918,85372,803,6,129
Anguilla,321920,4192,803,6,129
Anguilla,321992,46534,803,6,129
Anguilla,321999,18385,803,6,129
Anguilla,322110,6885,803,6,129
Anguilla,322121,99054,803,6,129
Anguilla,322130,11974,803,6,129
Anguilla,322211,5859,803,6,129
Anguilla,322214,142162,803,6,129
Anguilla,322215,14347,803,6,129
Anguilla,322222,7881,803,6,129
Anguilla,322223,38108,803,6,129
Anguilla,322291,170748,803,6,129
Anguilla,322299,31899,803,6,129
Anguilla,323117,69487,803,6,129
Anguilla,323118,19855,803,6,129
Anguilla,323119,67115,803,6,129
Anguilla,324110,815911,803,6,129
Anguilla,324122,67422,803,6,129
Anguilla,325132,11853,803,6,129
Anguilla,325181,4049,803,6,129
Anguilla,325188,30004,803,6,129
Anguilla,325193,3146,803,6,129
Anguilla,325199,114004,803,6,129
Anguilla,325211,85494,803,6,129
Anguilla,325222,3675,803,6,129
Anguilla,325311,9270,803,6,129
Anguilla,325312,57832,803,6,129
Anguilla,325320,45727,803,6,129
Anguilla,325411,5500,803,6,129
Anguilla,325412,936246,803,6,129
Anguilla,325414,8637,803,6,129
Anguilla,325510,452573,803,6,129
Anguilla,325520,148591,803,6,129
Anguilla,325611,254292,803,6,129
Anguilla,325612,3047,803,6,129
Anguilla,325613,22832,803,6,129
Anguilla,325620,614731,803,6,129
Anguilla,325910,27568,803,6,129
Anguilla,325992,18242,803,6,129
Anguilla,325998,119588,803,6,129
Anguilla,326113,16635,803,6,129
Anguilla,326122,111905,803,6,129
Anguilla,326192,14215,803,6,129
Anguilla,326199,800964,803,6,129
Anguilla,326211,285261,803,6,129
Anguilla,326220,67422,803,6,129
Anguilla,326299,12685,803,6,129
Anguilla,327111,28260,803,6,129
Anguilla,327112,180758,803,6,129
Anguilla,327121,20024,803,6,129
Anguilla,327122,10495,803,6,129
Anguilla,327124,5425,803,6,129
Anguilla,327125,85329,803,6,129
Anguilla,327211,4600,803,6,129
Anguilla,327212,68153,803,6,129
Anguilla,327213,43293,803,6,129
Anguilla,327215,36495,803,6,129
Anguilla,327310,2584,803,6,129
Anguilla,327331,78048,803,6,129
Anguilla,327390,28543,803,6,129
Anguilla,327420,162476,803,6,129
Anguilla,327910,6527,803,6,129
Anguilla,327991,51023,803,6,129
Anguilla,327992,4190,803,6,129
Anguilla,327993,113746,803,6,129
Anguilla,327999,26914,803,6,129
Anguilla,331111,328037,803,6,129
Anguilla,331222,84076,803,6,129
Anguilla,331315,52026,803,6,129
Anguilla,331316,40946,803,6,129
Anguilla,331319,6000,803,6,129
Anguilla,331421,24294,803,6,129
Anguilla,331422,96745,803,6,129
Anguilla,331491,11403,803,6,129
Anguilla,331511,27254,803,6,129
Anguilla,332212,23969,803,6,129
Anguilla,332213,17231,803,6,129
Anguilla,332312,88462,803,6,129
Anguilla,332321,276102,803,6,129
Anguilla,332322,17799,803,6,129
Anguilla,332323,11199,803,6,129
Anguilla,332420,28361,803,6,129
Anguilla,332439,20378,803,6,129
Anguilla,332510,135693,803,6,129
Anguilla,332611,2881,803,6,129
Anguilla,332618,43635,803,6,129
Anguilla,332722,19708,803,6,129
Anguilla,332911,88823,803,6,129
Anguilla,332912,3544,803,6,129
Anguilla,332913,15661,803,6,129
Anguilla,332919,11073,803,6,129
Anguilla,332991,8094,803,6,129
Anguilla,332992,23478,803,6,129
Anguilla,332994,4000,803,6,129
Anguilla,332999,99674,803,6,129
Anguilla,333111,139919,803,6,129
Anguilla,333120,150079,803,6,129
Anguilla,333131,3829,803,6,129
Anguilla,333132,25880,803,6,129
Anguilla,333220,3700,803,6,129
Anguilla,333293,2883,803,6,129
Anguilla,333298,3150,803,6,129
Anguilla,333313,10658,803,6,129
Anguilla,333314,192386,803,6,129
Anguilla,333315,14152,803,6,129
Anguilla,333319,45535,803,6,129
Anguilla,333412,32725,803,6,129
Anguilla,333414,8112,803,6,129
Anguilla,333415,2237617,803,6,129
Anguilla,333513,10414,803,6,129
Anguilla,333514,3500,803,6,129
Anguilla,333611,4999,803,6,129
Anguilla,333612,5480,803,6,129
Anguilla,333613,15431,803,6,129
Anguilla,333618,136803,803,6,129
Anguilla,333911,141314,803,6,129
Anguilla,333912,22029,803,6,129
Anguilla,333921,12709,803,6,129
Anguilla,333922,331500,803,6,129
Anguilla,333924,185029,803,6,129
Anguilla,333991,20774,803,6,129
Anguilla,333992,5480,803,6,129
Anguilla,333993,7543,803,6,129
Anguilla,333995,6192,803,6,129
Anguilla,333996,44050,803,6,129
Anguilla,333997,2600,803,6,129
Anguilla,333999,326028,803,6,129
Anguilla,334111,183135,803,6,129
Anguilla,334112,18696,803,6,129
Anguilla,334119,311706,803,6,129
Anguilla,334210,3931,803,6,129
Anguilla,334220,1873750,803,6,129
Anguilla,334290,11693,803,6,129
Anguilla,334310,529008,803,6,129
Anguilla,334412,3000,803,6,129
Anguilla,334413,23678,803,6,129
Anguilla,334414,16542,803,6,129
Anguilla,334416,228597,803,6,129
Anguilla,334417,26422,803,6,129
Anguilla,334418,64539,803,6,129
Anguilla,334419,63905,803,6,129
Anguilla,334510,176763,803,6,129
Anguilla,334513,35629,803,6,129
Anguilla,334514,13593,803,6,129
Anguilla,334515,25760,803,6,129
Anguilla,334516,35043,803,6,129
Anguilla,334518,23028,803,6,129
Anguilla,335110,6194,803,6,129
Anguilla,335121,26851,803,6,129
Anguilla,335129,626312,803,6,129
Anguilla,335211,57995,803,6,129
Anguilla,335221,105725,803,6,129
Anguilla,335222,175821,803,6,129
Anguilla,335224,98837,803,6,129
Anguilla,335228,35135,803,6,129
Anguilla,335312,269445,803,6,129
Anguilla,335313,79996,803,6,129
Anguilla,335314,24241,803,6,129
Anguilla,335911,145230,803,6,129
Anguilla,335912,58148,803,6,129
Anguilla,335929,153217,803,6,129
Anguilla,335931,20967,803,6,129
Anguilla,335932,2976,803,6,129
Anguilla,335999,56926,803,6,129
Anguilla,336111,950086,803,6,129
Anguilla,336120,23850,803,6,129
Anguilla,336212,9000,803,6,129
Anguilla,336214,223205,803,6,129
Anguilla,336322,159951,803,6,129
Anguilla,336399,133018,803,6,129
