Industry_NAICS6_CBP,FAFZONE,CBPZONE,employment,establishment,e1,e2,e3,e4,e5,e6,e7,e8
111130,472,100,789,355,351,4,0,0,0,0,0,0
111211,472,100,594,206,202,3,1,0,0,0,0,0
111310,472,100,627,281,277,4,0,0,0,0,0,0
111411,472,100,1011,178,163,12,3,0,0,0,0,0
111910,472,100,632,103,94,9,0,0,0,0,0,0
111930,472,100,5950,3596,3581,14,1,0,0,0,0,0
112111,472,100,8011,4829,4802,24,3,0,0,0,0,0
112112,472,100,162,74,74,0,0,0,0,0,0,0
112120,472,100,229,50,45,5,0,0,0,0,0,0
112210,472,100,114,51,49,2,0,0,0,0,0,0
112310,472,100,1137,483,471,12,0,0,0,0,0,0
112410,472,100,985,629,629,0,0,0,0,0,0,0
112511,472,100,3232,1532,1507,24,0,1,0,0,0,0
111110,479,101,2981,1398,1384,14,0,0,0,0,0,0
111130,479,101,4186,2009,1984,25,0,0,0,0,0,0
111211,479,101,3330,953,927,19,7,0,0,0,0,0
111310,479,101,1791,961,952,9,0,0,0,0,0,0
111411,479,101,4802,869,800,60,9,0,0,0,0,0
111910,479,101,355,51,47,3,1,0,0,0,0,0
111920,479,101,607,215,215,0,0,0,0,0,0,0
111930,479,101,24782,14606,14549,50,6,1,0,0,0,0
112111,479,101,34313,19278,19141,116,17,4,0,0,0,0
112112,479,101,679,314,308,6,0,0,0,0,0,0
112120,479,101,641,173,167,6,0,0,0,0,0,0
112210,479,101,853,249,235,14,0,0,0,0,0,0
112310,479,101,3902,1717,1682,35,0,0,0,0,0,0
112410,479,101,2814,1579,1572,7,0,0,0,0,0,0
112511,479,101,8904,4488,4419,65,4,0,0,0,0,0
111110,481,102,213,102,102,0,0,0,0,0,0,0
111130,481,102,221,133,133,0,0,0,0,0,0,0
111211,481,102,394,74,67,7,0,0,0,0,0,0
111310,481,102,627,243,239,4,0,0,0,0,0,0
111411,481,102,698,100,94,3,3,0,0,0,0,0
111920,481,102,86,40,40,0,0,0,0,0,0,0
111930,481,102,1570,773,762,10,1,0,0,0,0,0
112111,481,102,6904,3920,3866,52,2,0,0,0,0,0
112112,481,102,50,8,8,0,0,0,0,0,0,0
112120,481,102,189,9,4,5,0,0,0,0,0,0
112210,481,102,40,40,40,0,0,0,0,0,0,0
112310,481,102,749,303,293,10,0,0,0,0,0,0
112410,481,102,1467,693,680,12,1,0,0,0,0,0
112511,481,102,2554,924,908,14,0,2,0,0,0,0
111110,482,103,27,10,10,0,0,0,0,0,0,0
111130,482,103,28,10,10,0,0,0,0,0,0,0
111211,482,103,142,16,14,2,0,0,0,0,0,0
111310,482,103,111,75,75,0,0,0,0,0,0,0
111411,482,103,285,22,20,0,2,0,0,0,0,0
111930,482,103,454,258,253,5,0,0,0,0,0,0
112111,482,103,1763,796,782,12,2,0,0,0,0,0
112210,482,103,28,26,26,0,0,0,0,0,0,0
112310,482,103,500,204,198,6,0,0,0,0,0,0
112410,482,103,170,102,101,1,0,0,0,0,0,0
112511,482,103,576,212,209,2,1,0,0,0,0,0
111110,483,104,108,54,54,0,0,0,0,0,0,0
111130,483,104,108,56,56,0,0,0,0,0,0,0
111211,483,104,11,11,11,0,0,0,0,0,0,0
111310,483,104,2,2,2,0,0,0,0,0,0,0
111411,483,104,218,28,26,1,1,0,0,0,0,0
111920,483,104,336,174,174,0,0,0,0,0,0,0
111930,483,104,603,310,304,6,0,0,0,0,0,0
112111,483,104,1296,740,729,10,1,0,0,0,0,0
112112,483,104,3,2,2,0,0,0,0,0,0,0
112210,483,104,14,14,14,0,0,0,0,0,0,0
112310,483,104,157,68,66,2,0,0,0,0,0,0
112410,483,104,115,70,69,1,0,0,0,0,0,0
112511,483,104,215,129,127,2,0,0,0,0,0,0
111110,484,105,407,177,174,3,0,0,0,0,0,0
111130,484,105,575,248,244,4,0,0,0,0,0,0
111211,484,105,1116,193,172,21,0,0,0,0,0,0
111310,484,105,3299,1043,1030,11,0,2,0,0,0,0
111411,484,105,2722,328,294,24,10,0,0,0,0,0
111920,484,105,27,25,25,0,0,0,0,0,0,0
111930,484,105,12070,6654,6566,88,0,0,0,0,0,0
112111,484,105,37409,19300,19005,276,19,0,0,0,0,0
112112,484,105,88,16,16,0,0,0,0,0,0,0
112120,484,105,496,27,13,14,0,0,0,0,0,0
112210,484,105,176,157,157,0,0,0,0,0,0,0
112310,484,105,4806,1948,1891,57,0,0,0,0,0,0
112410,484,105,6495,3001,2955,42,3,0,1,0,0,0
112511,484,105,11094,5399,5308,87,2,2,0,0,0,0
111211,485,106,14,5,5,0,0,0,0,0,0,0
111310,485,106,764,274,270,4,0,0,0,0,0,0
111411,485,106,121,18,16,2,0,0,0,0,0,0
111920,485,106,52,19,18,1,0,0,0,0,0,0
111930,485,106,164,98,97,1,0,0,0,0,0,0
112111,485,106,45,41,41,0,0,0,0,0,0,0
112310,485,106,43,31,31,0,0,0,0,0,0,0
112410,485,106,37,31,31,0,0,0,0,0,0,0
112511,485,106,112,64,62,2,0,0,0,0,0,0
111110,486,107,180,97,96,1,0,0,0,0,0,0
111130,486,107,304,137,135,2,0,0,0,0,0,0
111211,486,107,689,129,119,10,0,0,0,0,0,0
111310,486,107,913,385,382,2,1,0,0,0,0,0
111411,486,107,2613,280,246,25,9,0,0,0,0,0
111920,486,107,381,163,160,3,0,0,0,0,0,0
111930,486,107,3813,2167,2147,19,1,0,0,0,0,0
112111,486,107,15258,8147,8028,114,5,0,0,0,0,0
112112,486,107,23,6,6,0,0,0,0,0,0,0
112120,486,107,251,14,8,6,0,0,0,0,0,0
112210,486,107,100,94,94,0,0,0,0,0,0,0
112310,486,107,2191,908,882,26,0,0,0,0,0,0
112410,486,107,877,487,478,9,0,0,0,0,0,0
112511,486,107,4054,2061,2020,40,1,0,0,0,0,0
111110,487,108,1,1,1,0,0,0,0,0,0,0
111130,487,108,5,1,1,0,0,0,0,0,0,0
111930,487,108,32,32,32,0,0,0,0,0,0,0
112111,487,108,785,510,502,8,0,0,0,0,0,0
112310,487,108,63,11,9,2,0,0,0,0,0,0
112410,487,108,56,46,46,0,0,0,0,0,0,0
112511,487,108,282,58,57,0,1,0,0,0,0,0
111110,488,109,142,65,64,1,0,0,0,0,0,0
111130,488,109,231,103,102,1,0,0,0,0,0,0
111211,488,109,379,56,46,10,0,0,0,0,0,0
111310,488,109,792,352,350,2,0,0,0,0,0,0
111411,488,109,352,73,69,4,0,0,0,0,0,0
111920,488,109,23,11,11,0,0,0,0,0,0,0
111930,488,109,2772,1577,1557,19,1,0,0,0,0,0
112111,488,109,15933,7763,7620,137,6,0,0,0,0,0
112112,488,109,53,8,8,0,0,0,0,0,0,0
112120,488,109,158,10,5,5,0,0,0,0,0,0
112210,488,109,1026,109,104,2,0,3,0,0,0,0
112310,488,109,1290,599,591,8,0,0,0,0,0,0
112410,488,109,2614,1538,1515,23,0,0,0,0,0,0
112511,488,109,3042,1345,1322,21,1,1,0,0,0,0
111110,489,110,3508,1656,1642,14,0,0,0,0,0,0
111130,489,110,4685,2265,2243,22,0,0,0,0,0,0
111211,489,110,5216,1019,913,106,0,0,0,0,0,0
111310,489,110,8395,3420,3389,28,2,1,0,0,0,0
111411,489,110,7878,799,705,63,31,0,0,0,0,0
111920,489,110,5951,3055,3044,11,0,0,0,0,0,0
111930,489,110,51731,29599,29230,359,10,0,0,0,0,0
112111,489,110,155779,78270,76974,1217,79,0,0,0,0,0
112112,489,110,1881,261,261,0,0,0,0,0,0,0
112120,489,110,6173,334,166,168,0,0,0,0,0,0
112210,489,110,1944,794,788,2,1,3,0,0,0,0
112310,489,110,12572,5040,4897,143,0,0,0,0,0,0
112410,489,110,19372,10683,10522,159,2,0,0,0,0,0
112511,489,110,29471,14276,14064,198,9,5,0,0,0,0
111110,491,111,158,40,38,2,0,0,0,0,0,0
111130,491,111,143,60,59,1,0,0,0,0,0,0
111211,491,111,434,192,189,3,0,0,0,0,0,0
111310,491,111,873,177,173,3,0,1,0,0,0,0
111411,491,111,1153,136,125,7,4,0,0,0,0,0
111930,491,111,3529,1559,1539,20,0,0,0,0,0,0
112111,491,111,3784,1473,1430,42,1,0,0,0,0,0
112112,491,111,113,34,32,2,0,0,0,0,0,0
112120,491,111,493,42,32,10,0,0,0,0,0,0
112210,491,111,106,46,44,2,0,0,0,0,0,0
112310,491,111,876,162,149,13,0,0,0,0,0,0
112410,491,111,762,268,261,7,0,0,0,0,0,0
112511,491,111,2990,1216,1193,19,4,0,0,0,0,0
111110,499,112,187,83,82,1,0,0,0,0,0,0
111130,499,112,245,94,92,2,0,0,0,0,0,0
111211,499,112,1270,278,268,8,2,0,0,0,0,0
111310,499,112,1232,304,296,7,1,0,0,0,0,0
111411,499,112,1713,176,162,7,7,0,0,0,0,0
111930,499,112,9360,3734,3684,47,3,0,0,0,0,0
112111,499,112,10244,3837,3708,128,1,0,0,0,0,0
112112,499,112,267,72,68,4,0,0,0,0,0,0
112120,499,112,1655,120,87,33,0,0,0,0,0,0
112210,499,112,889,131,111,20,0,0,0,0,0,0
112310,499,112,1234,303,285,18,0,0,0,0,0,0
112410,499,112,1989,845,825,20,0,0,0,0,0,0
112511,499,112,4868,2004,1976,22,4,2,0,0,0,0
111110,500,113,39,35,35,0,0,0,0,0,0,0
111130,500,113,62,51,51,0,0,0,0,0,0,0
111211,500,113,1284,399,384,15,0,0,0,0,0,0
111310,500,113,1476,448,439,9,0,0,0,0,0,0
111411,500,113,1679,458,440,17,1,0,0,0,0,0
111930,500,113,5540,2516,2497,17,2,0,0,0,0,0
112111,500,113,1310,623,617,6,0,0,0,0,0,0
112112,500,113,47,12,11,1,0,0,0,0,0,0
112120,500,113,2762,441,403,38,0,0,0,0,0,0
112210,500,113,165,74,73,1,0,0,0,0,0,0
112310,500,113,819,317,310,6,1,0,0,0,0,0
112410,500,113,759,424,422,2,0,0,0,0,0,0
112511,500,113,1967,739,717,22,0,0,0,0,0,0
111110,511,114,430,193,191,2,0,0,0,0,0,0
111130,511,114,478,271,271,0,0,0,0,0,0,0
111211,511,114,270,142,141,1,0,0,0,0,0,0
111310,511,114,392,136,133,3,0,0,0,0,0,0
111411,511,114,852,149,144,2,3,0,0,0,0,0
111910,511,114,81,7,5,2,0,0,0,0,0,0
111920,511,114,18,11,11,0,0,0,0,0,0,0
111930,511,114,1808,800,792,7,0,1,0,0,0,0
112111,511,114,1215,705,695,10,0,0,0,0,0,0
112112,511,114,46,9,8,1,0,0,0,0,0,0
112120,511,114,89,18,18,0,0,0,0,0,0,0
112210,511,114,101,43,41,2,0,0,0,0,0,0
112310,511,114,589,233,233,0,0,0,0,0,0,0
112410,511,114,281,157,156,1,0,0,0,0,0,0
112511,511,114,1642,568,553,14,0,1,0,0,0,0
111110,512,115,254,112,112,0,0,0,0,0,0,0
111130,512,115,333,159,159,0,0,0,0,0,0,0
111211,512,115,188,54,51,3,0,0,0,0,0,0
111310,512,115,409,65,63,1,0,1,0,0,0,0
111411,512,115,195,73,71,2,0,0,0,0,0,0
111920,512,115,102,48,48,0,0,0,0,0,0,0
111930,512,115,280,170,168,2,0,0,0,0,0,0
112111,512,115,199,82,79,3,0,0,0,0,0,0
112120,512,115,74,7,6,1,0,0,0,0,0,0
112210,512,115,95,16,14,2,0,0,0,0,0,0
112310,512,115,253,110,110,0,0,0,0,0,0,0
112410,512,115,36,32,32,0,0,0,0,0,0,0
112511,512,115,628,274,265,9,0,0,0,0,0,0
111110,513,116,146,66,66,0,0,0,0,0,0,0
111130,513,116,226,104,104,0,0,0,0,0,0,0
111211,513,116,320,146,145,1,0,0,0,0,0,0
111310,513,116,1740,342,331,8,1,2,0,0,0,0
111411,513,116,1679,255,241,10,4,0,0,0,0,0
111930,513,116,2608,1247,1237,9,0,1,0,0,0,0
112111,513,116,2197,1241,1228,12,1,0,0,0,0,0
112112,513,116,114,30,28,2,0,0,0,0,0,0
112120,513,116,113,21,20,1,0,0,0,0,0,0
112210,513,116,109,46,45,1,0,0,0,0,0,0
112310,513,116,865,341,341,0,0,0,0,0,0,0
112410,513,116,459,290,288,2,0,0,0,0,0,0
112511,513,116,2704,1171,1144,26,0,1,0,0,0,0
111110,519,117,1168,572,572,0,0,0,0,0,0,0
111130,519,117,1681,770,768,2,0,0,0,0,0,0
111211,519,117,2257,536,519,13,4,0,0,0,0,0
111310,519,117,3913,1068,1042,21,2,3,0,0,0,0
111411,519,117,4615,751,714,25,12,0,0,0,0,0
111910,519,117,802,131,127,4,0,0,0,0,0,0
111920,519,117,155,68,68,0,0,0,0,0,0,0
111930,519,117,13994,7436,7371,60,5,0,0,0,0,0
112111,519,117,21588,11440,11273,162,5,0,0,0,0,0
112112,519,117,424,199,196,3,0,0,0,0,0,0
112120,519,117,1624,321,309,12,0,0,0,0,0,0
112210,519,117,447,149,144,5,0,0,0,0,0,0
112310,519,117,3802,1593,1593,0,0,0,0,0,0,0
112410,519,117,2278,1310,1309,0,0,1,0,0,0,0
112511,519,117,6935,2707,2654,43,8,2,0,0,0,0
111110,531,118,36,15,15,0,0,0,0,0,0,0
111130,531,118,62,14,14,0,0,0,0,0,0,0
111211,531,118,5176,452,382,46,24,0,0,0,0,0
111310,531,118,18062,591,456,91,21,23,0,0,0,0
111411,531,118,5608,871,826,34,11,0,0,0,0,0
111930,531,118,4436,1126,1086,31,9,0,0,0,0,0
112111,531,118,3722,1835,1807,22,6,0,0,0,0,0
112112,531,118,176,17,12,5,0,0,0,0,0,0
112120,531,118,962,62,41,21,0,0,0,0,0,0
112210,531,118,190,144,144,0,0,0,0,0,0,0
112310,531,118,1883,465,445,11,9,0,0,0,0,0
112410,531,118,746,401,399,2,0,0,0,0,0,0
112511,531,118,4973,1681,1628,40,13,0,0,0,0,0
111110,539,119,3042,991,987,4,0,0,0,0,0,0
111130,539,119,3961,1322,1307,15,0,0,0,0,0,0
111211,539,119,10843,806,664,78,64,0,0,0,0,0
111310,539,119,103263,3641,2833,555,139,114,0,0,0,0
111411,539,119,6095,928,881,34,13,0,0,0,0,0
111930,539,119,22075,6372,6183,149,40,0,0,0,0,0
112111,539,119,11488,5415,5334,66,15,0,0,0,0,0
112112,539,119,458,81,69,12,0,0,0,0,0,0
112120,539,119,3037,214,143,71,0,0,0,0,0,0
112210,539,119,587,212,211,0,0,1,0,0,0,0
112310,539,119,2001,728,710,8,10,0,0,0,0,0
112410,539,119,1533,891,884,7,0,0,0,0,0,0
112511,539,119,7929,2801,2723,58,20,0,0,0,0,0
111110,540,120,273,128,126,2,0,0,0,0,0,0
111130,540,120,313,166,165,1,0,0,0,0,0,0
111211,540,120,1173,639,635,3,1,0,0,0,0,0
111310,540,120,1844,767,758,5,4,0,0,0,0,0
111411,540,120,1291,444,437,6,0,1,0,0,0,0
111910,540,120,2,2,2,0,0,0,0,0,0,0
111930,540,120,13294,8417,8331,85,1,0,0,0,0,0
112111,540,120,14459,8012,7934,74,3,1,0,0,0,0
112112,540,120,243,105,103,2,0,0,0,0,0,0
112120,540,120,337,82,77,5,0,0,0,0,0,0
112210,540,120,264,184,184,0,0,0,0,0,0,0
112310,540,120,2791,1144,1135,9,0,0,0,0,0,0
112410,540,120,1150,670,668,2,0,0,0,0,0,0
112511,540,120,4046,2027,1998,26,3,0,0,0,0,0
111110,551,121,268,143,142,1,0,0,0,0,0,0
111110,551,55101,135,87,87,0,0,0,0,0,0,0
111130,551,121,377,195,193,2,0,0,0,0,0,0
111130,551,55101,183,117,117,0,0,0,0,0,0,0
111211,551,121,538,134,125,9,0,0,0,0,0,0
111211,551,55101,15,12,12,0,0,0,0,0,0,0
111310,551,121,206,65,61,4,0,0,0,0,0,0
111310,551,55101,171,17,15,1,1,0,0,0,0,0
111411,551,121,1058,141,132,5,4,0,0,0,0,0
111411,551,55101,111,28,27,1,0,0,0,0,0,0
111930,551,121,467,227,223,4,0,0,0,0,0,0
111930,551,55101,94,67,67,0,0,0,0,0,0,0
112111,551,121,133,79,78,1,0,0,0,0,0,0
112111,551,55101,148,56,54,2,0,0,0,0,0,0
112112,551,121,92,32,31,1,0,0,0,0,0,0
112112,551,55101,8,6,6,0,0,0,0,0,0,0
112120,551,121,572,98,93,5,0,0,0,0,0,0
112120,551,55101,53,15,15,0,0,0,0,0,0,0
112210,551,121,32,16,16,0,0,0,0,0,0,0
112210,551,55101,18,17,17,0,0,0,0,0,0,0
112310,551,121,192,57,54,3,0,0,0,0,0,0
112310,551,55101,97,39,37,2,0,0,0,0,0,0
112410,551,121,74,51,51,0,0,0,0,0,0,0
112410,551,55101,41,20,20,0,0,0,0,0,0,0
112511,551,121,772,173,170,1,0,2,0,0,0,0
112511,551,55101,204,59,58,0,1,0,0,0,0,0
111110,559,122,11674,6681,6661,20,0,0,0,0,0,0
111110,559,55059,84,47,47,0,0,0,0,0,0,0
111110,559,55127,211,112,112,0,0,0,0,0,0,0
111130,559,122,15720,9096,9074,22,0,0,0,0,0,0
111130,559,55059,95,55,55,0,0,0,0,0,0,0
111130,559,55127,230,152,152,0,0,0,0,0,0,0
111211,559,122,6414,1378,1283,95,0,0,0,0,0,0
111211,559,55059,19,17,17,0,0,0,0,0,0,0
111211,559,55127,559,55,45,10,0,0,0,0,0,0
111310,559,122,7463,1518,1412,94,12,0,0,0,0,0
111310,559,55059,93,18,17,1,0,0,0,0,0,0
111310,559,55127,123,20,17,3,0,0,0,0,0,0
111411,559,122,7124,1520,1440,65,15,0,0,0,0,0
111411,559,55059,54,26,26,0,0,0,0,0,0,0
111411,559,55127,117,35,32,3,0,0,0,0,0,0
111910,559,122,74,23,22,1,0,0,0,0,0,0
111930,559,122,22085,12943,12809,111,23,0,0,0,0,0
111930,559,55059,79,69,69,0,0,0,0,0,0,0
111930,559,55127,223,157,156,1,0,0,0,0,0,0
112111,559,122,15355,8120,8027,83,10,0,0,0,0,0
112111,559,55059,54,25,25,0,0,0,0,0,0,0
112111,559,55127,175,87,86,1,0,0,0,0,0,0
112112,559,122,1646,785,783,2,0,0,0,0,0,0
112112,559,55127,8,7,7,0,0,0,0,0,0,0
112120,559,122,32222,5151,4808,343,0,0,0,0,0,0
112120,559,55059,53,14,14,0,0,0,0,0,0,0
112120,559,55127,296,41,38,3,0,0,0,0,0,0
112210,559,122,1424,526,516,10,0,0,0,0,0,0
112210,559,55059,12,10,10,0,0,0,0,0,0,0
112210,559,55127,70,22,21,1,0,0,0,0,0,0
112310,559,122,4533,1796,1728,68,0,0,0,0,0,0
112310,559,55059,17,17,17,0,0,0,0,0,0,0
112310,559,55127,86,28,26,2,0,0,0,0,0,0
112410,559,122,3140,1475,1470,3,1,1,0,0,0,0
112410,559,55059,42,27,27,0,0,0,0,0,0,0
112410,559,55127,118,46,45,1,0,0,0,0,0,0
112511,559,122,9068,4329,4293,26,2,8,0,0,0,0
112511,559,55059,49,43,43,0,0,0,0,0,0,0
112511,559,55127,205,99,97,2,0,0,0,0,0,0
111110,560,123,506,210,208,2,0,0,0,0,0,0
111130,560,123,530,227,225,2,0,0,0,0,0,0
111211,560,123,200,42,41,0,1,0,0,0,0,0
111310,560,123,47,37,37,0,0,0,0,0,0,0
111411,560,123,384,73,70,3,0,0,0,0,0,0
111930,560,123,5109,2634,2596,38,0,0,0,0,0,0
112111,560,123,10921,4395,4358,37,0,0,0,0,0,0
112112,560,123,406,91,82,9,0,0,0,0,0,0
112120,560,123,152,29,26,3,0,0,0,0,0,0
112210,560,123,356,71,68,3,0,0,0,0,0,0
112310,560,123,383,229,226,2,1,0,0,0,0,0
112410,560,123,1138,401,391,10,0,0,0,0,0,0
112511,560,123,4337,2105,2082,16,7,0,0,0,0,0
