Industry_NAICS6_Make,Industry_NAICS6_Use,ProVal
115000,1111B0,7398.15516773869
212310,1111B0,187.236623471734
2123A0,1111B0,394.514753729197
221100,1111B0,180.991066320125
221200,1111B0,259.264777347543
221300,1111B0,1544.4609546948
230301,1111B0,401.522483966411
3219A0,1111B0,7.26476095078363
331200,1111B0,17.9468739418423
332200,1111B0,104.130689374986
332310,1111B0,28.199588932765
332710,1111B0,10.4600332293922
332999,1111B0,11.3779335102183
333111,1111B0,670.963116916329
333920,1111B0,0.75755671124797
33399A,1111B0,3.17988873989269
334118,1111B0,1.61475740136185
335312,1111B0,10.624530782914
335911,1111B0,684.699918159822
336310,1111B0,8.15205834733489
336320,1111B0,128.829745738096
336360,1111B0,7.18003276159613
336390,1111B0,108.87935233806
339990,1111B0,17.4506757362547
313100,1111B0,0.87050982128481
314900,1111B0,0.850788793834868
322210,1111B0,0.784691812865307
322220,1111B0,0.855978554747734
322230,1111B0,1.74546144741848
322291,1111B0,0.887470639499305
323110,1111B0,2.53597200932502
324110,1111B0,2722.44945575564
325180,1111B0,138.992006065804
325310,1111B0,5000.42111599526
325320,1111B0,6102.55854381468
3259A0,1111B0,22.9404690995024
326110,1111B0,5.37825218742992
326120,1111B0,106.696295526592
326190,1111B0,34.6898801190837
326210,1111B0,415.337844807659
326220,1111B0,42.3909694931139
423800,1111B0,7.88539928689257
424400,1111B0,1.6841557959265
424A00,1111B0,15.8492716653961
425000,1111B0,1.2450394348976
484000,1111B0,11.8377894704517
493000,1111B0,96.6238295100142
511120,1111B0,3.09311970572974
511200,1111B0,13.6682236793863
517110,1111B0,32.7437023447674
517210,1111B0,31.6010370594654
517A00,1111B0,4.18383731518101
522A00,1111B0,15.1180286760195
52A000,1111B0,182.792998616794
523900,1111B0,3.42818791529564
523A00,1111B0,30.2113906126015
5241XX,1111B0,268.390477741394
524200,1111B0,62.2053491065865
531ORE,1111B0,2106.57864521215
532100,1111B0,70.7355936052365
532400,1111B0,394.927587554044
533000,1111B0,17.1675503150988
541100,1111B0,70.090801331272
541512,1111B0,74.3148889813253
54151A,1111B0,42.3935810046399
541200,1111B0,167.476382795182
541800,1111B0,0.927119230974015
5419A0,1111B0,94.1301049861658
561700,1111B0,111.145104628394
561400,1111B0,1.68843481957341
561500,1111B0,3.68491547352201
561900,1111B0,0.826886949900892
562000,1111B0,59.4930823118149
611A00,1111B0,0.951292682988841
711100,1111B0,5.56114693524053
711200,1111B0,8.48144627172746
713900,1111B0,2.67951092710901
722110,1111B0,74.0169596925247
722211,1111B0,6.21105976149283
722A00,1111B0,6.59033627474087
811100,1111B0,27.6173783968047
811200,1111B0,44.2287194226191
811300,1111B0,5.60968035728652
813B00,1111B0,7.49576527915648
491000,1111B0,2.78409695531085
1111A0,111200,51.9398167650585
111200,111200,834.829209408759
1121A0,111200,18.585932658949
112A00,111200,9.1398274790141
115000,111200,2131.72898198339
212310,111200,33.5303856656259
2123A0,111200,1.62793328932472
221100,111200,280.572103850329
221200,111200,18.1904797296001
221300,111200,526.385776215566
230301,111200,207.546219870198
3219A0,111200,255.956030631187
331200,111200,1.78475747585853
332200,111200,35.1694661841791
332310,111200,9.34785399154278
332710,111200,1.89130152231858
332999,111200,2.82874498895861
333111,111200,87.0738515863916
33399A,111200,0.790573642422769
334118,111200,0.802911513480719
335312,111200,0.960522342662456
335911,111200,101.919875208855
336310,111200,0.810695340380114
336320,111200,27.2765091681719
336360,111200,2.67761474568514
336390,111200,15.704287290563
339990,111200,5.20623659808239
314900,111200,35.5354196691582
322210,111200,78.0350151115272
322220,111200,140.455007040419
322230,111200,0.867901946934607
323110,111200,0.840646866389809
324110,111200,478.375968578437
325180,111200,38.6695213791509
325310,111200,1077.10868892283
325320,111200,1697.57115226682
3259A0,111200,3.25907722805469
326110,111200,13.9060859050726
326210,111200,60.869023254055
326220,111200,5.69681382628271
