Country,Commodity_NAICS6,FAFZONE,ctrycod,CBPZONE,USImpVal
SLOVENIA,334513,804,187,310,1433661
SLOVENIA,334514,804,187,310,426723
SLOVENIA,334515,804,187,310,28556333
SLOVENIA,334516,804,187,310,5897422
SLOVENIA,334517,804,187,310,3588
SLOVENIA,334519,804,187,310,547940
SLOVENIA,334613,804,187,310,52336
SLOVENIA,334614,804,187,310,256551
SLOVENIA,335110,804,187,310,7804
SLOVENIA,335121,804,187,310,54791
SLOVENIA,335122,804,187,310,732766
SLOVENIA,335129,804,187,310,928205
SLOVENIA,335210,804,187,310,13191822
SLOVENIA,335220,804,187,310,45329593
SLOVENIA,335311,804,187,310,547021
SLOVENIA,335312,804,187,310,35367076
SLOVENIA,335313,804,187,310,4838685
SLOVENIA,335314,804,187,310,1690253
SLOVENIA,335911,804,187,310,15351041
SLOVENIA,335912,804,187,310,16474
SLOVENIA,335921,804,187,310,86505
SLOVENIA,335929,804,187,310,34025
SLOVENIA,335931,804,187,310,9720590
SLOVENIA,335932,804,187,310,358190
SLOVENIA,335991,804,187,310,426474
SLOVENIA,335999,804,187,310,2838473
SLOVENIA,336120,804,187,310,73896
SLOVENIA,336212,804,187,310,44707
SLOVENIA,336310,804,187,310,509711
SLOVENIA,336320,804,187,310,42518773
SLOVENIA,336330,804,187,310,6938478
SLOVENIA,336340,804,187,310,798289
SLOVENIA,336350,804,187,310,669557
SLOVENIA,336360,804,187,310,963660
SLOVENIA,336370,804,187,310,90496
SLOVENIA,336390,804,187,310,18056567
SLOVENIA,336411,804,187,310,3052206
SLOVENIA,336412,804,187,310,66124
SLOVENIA,336413,804,187,310,2862133
SLOVENIA,336510,804,187,310,506102
SLOVENIA,336611,804,187,310,7947
SLOVENIA,336612,804,187,310,8737036
SLOVENIA,336991,804,187,310,13619158
SLOVENIA,337110,804,187,310,139343
SLOVENIA,337121,804,187,310,610628
SLOVENIA,337122,804,187,310,1352160
SLOVENIA,337124,804,187,310,60202
SLOVENIA,337125,804,187,310,6150
SLOVENIA,337127,804,187,310,7898608
SLOVENIA,337211,804,187,310,161261
SLOVENIA,337214,804,187,310,39179
SLOVENIA,337215,804,187,310,3697294
SLOVENIA,337910,804,187,310,22669236
SLOVENIA,337920,804,187,310,2317
SLOVENIA,339112,804,187,310,8923833
SLOVENIA,339113,804,187,310,7758463
SLOVENIA,339114,804,187,310,553352
SLOVENIA,339115,804,187,310,456035
SLOVENIA,339116,804,187,310,21623
SLOVENIA,339910,804,187,310,1948040
SLOVENIA,339920,804,187,310,18411342
SLOVENIA,339930,804,187,310,1018567
SLOVENIA,339940,804,187,310,95228
SLOVENIA,339950,804,187,310,6667
SLOVENIA,339991,804,187,310,2197809
SLOVENIA,339992,804,187,310,89467
SLOVENIA,339993,804,187,310,314881
SLOVENIA,339994,804,187,310,97907
SLOVENIA,339999,804,187,310,47954770
SOLOMON ISLANDS,112511,808,188,311,3769
SOLOMON ISLANDS,112990,808,188,311,155025
SOLOMON ISLANDS,113210,808,188,311,6562
SOLOMON ISLANDS,114119,808,188,311,401321
SOLOMON ISLANDS,311920,808,188,311,93888
SOLOMON ISLANDS,313210,808,188,311,16826
SOLOMON ISLANDS,316210,808,188,311,9899.9999901
SOLOMON ISLANDS,321999,808,188,311,13499.9999865
SOLOMON ISLANDS,325411,808,188,311,362705
SOLOMON ISLANDS,326160,808,188,311,13248
SOLOMON ISLANDS,326199,808,188,311,300
SOLOMON ISLANDS,332410,808,188,311,3876
SOLOMON ISLANDS,333120,808,188,311,14855
SOLOMON ISLANDS,333996,808,188,311,3744
SOLOMON ISLANDS,334310,808,188,311,30000
SOLOMON ISLANDS,335129,808,188,311,2363
SOLOMON ISLANDS,335220,808,188,311,9711
SOLOMON ISLANDS,335314,808,188,311,5303
SOLOMON ISLANDS,336412,808,188,311,11529
SOLOMON ISLANDS,339910,808,188,311,24629
SOLOMON ISLANDS,339999,808,188,311,29500
SOMALIA,111320,805,189,312,11740
SOMALIA,113210,805,189,312,128165
SOMALIA,311224,805,189,312,167511
SOMALIA,321999,805,189,312,4283.999995716
SOMALIA,325199,805,189,312,5807
SOMALIA,325998,805,189,312,11200
SOMALIA,332216,805,189,312,3464.999996535
SOMALIA,333413,805,189,312,3118
SOMALIA,334516,805,189,312,8000
SOMALIA,335314,805,189,312,3681
SOMALIA,336320,805,189,312,5674
SOMALIA,337121,805,189,312,1172
SOMALIA,339910,805,189,312,79242
SOUTH AFRICA,111130,805,190,313,163909
SOUTH AFRICA,111150,805,190,313,2467
SOUTH AFRICA,111199,805,190,313,1863435
SOUTH AFRICA,111219,805,190,313,10144016
SOUTH AFRICA,111310,805,190,313,58478857
SOUTH AFRICA,111320,805,190,313,74488051
SOUTH AFRICA,111332,805,190,313,12210948
SOUTH AFRICA,111335,805,190,313,83380065
SOUTH AFRICA,111339,805,190,313,8868317
SOUTH AFRICA,111411,805,190,313,229024
SOUTH AFRICA,111421,805,190,313,2693281
SOUTH AFRICA,111422,805,190,313,2701758
SOUTH AFRICA,111910,805,190,313,814960
SOUTH AFRICA,111920,805,190,313,2540
SOUTH AFRICA,111998,805,190,313,1379201
SOUTH AFRICA,112920,805,190,313,1e+05
SOUTH AFRICA,112930,805,190,313,41538
SOUTH AFRICA,112990,805,190,313,663155
SOUTH AFRICA,113210,805,190,313,1508443
SOUTH AFRICA,113310,805,190,313,103523
SOUTH AFRICA,114111,805,190,313,35427798
SOUTH AFRICA,114112,805,190,313,27018165
SOUTH AFRICA,114119,805,190,313,1110860
SOUTH AFRICA,212113,805,190,313,0
SOUTH AFRICA,212210,805,190,313,145327
SOUTH AFRICA,212299,805,190,313,230702531
SOUTH AFRICA,212311,805,190,313,3355095
SOUTH AFRICA,212319,805,190,313,25642
SOUTH AFRICA,212322,805,190,313,458333
SOUTH AFRICA,212325,805,190,313,1459087
SOUTH AFRICA,212393,805,190,313,17929161
SOUTH AFRICA,212399,805,190,313,36831554
SOUTH AFRICA,311111,805,190,313,218195
SOUTH AFRICA,311119,805,190,313,140045
SOUTH AFRICA,311211,805,190,313,1494390
SOUTH AFRICA,311212,805,190,313,2021
SOUTH AFRICA,311224,805,190,313,1940971
SOUTH AFRICA,311225,805,190,313,14482
SOUTH AFRICA,311230,805,190,313,45603
SOUTH AFRICA,311313,805,190,313,0
SOUTH AFRICA,311314,805,190,313,19431733
SOUTH AFRICA,311340,805,190,313,1208615
SOUTH AFRICA,311351,805,190,313,251054.143291153
SOUTH AFRICA,311352,805,190,313,1662203.85670885
SOUTH AFRICA,311411,805,190,313,11797967
SOUTH AFRICA,311421,805,190,313,68204842
SOUTH AFRICA,311423,805,190,313,27199172
SOUTH AFRICA,311511,805,190,313,11946
SOUTH AFRICA,311514,805,190,313,5276
SOUTH AFRICA,311520,805,190,313,32379813
SOUTH AFRICA,311611,805,190,313,1574433
SOUTH AFRICA,311613,805,190,313,210918
SOUTH AFRICA,311710,805,190,313,217943
SOUTH AFRICA,311811,805,190,313,166185.594294526
SOUTH AFRICA,311812,805,190,313,156366.881301153
SOUTH AFRICA,311813,805,190,313,8901.52440432035
SOUTH AFRICA,311824,805,190,313,18388
SOUTH AFRICA,311911,805,190,313,14599
SOUTH AFRICA,311919,805,190,313,16896
SOUTH AFRICA,311920,805,190,313,4649122
SOUTH AFRICA,311941,805,190,313,3723265
SOUTH AFRICA,311942,805,190,313,10698435
SOUTH AFRICA,311999,805,190,313,3651497
SOUTH AFRICA,312111,805,190,313,2210557
SOUTH AFRICA,312120,805,190,313,28214
SOUTH AFRICA,312130,805,190,313,76374589
SOUTH AFRICA,312140,805,190,313,4561200
SOUTH AFRICA,313110,805,190,313,2496393
SOUTH AFRICA,313210,805,190,313,563889
SOUTH AFRICA,313220,805,190,313,3611674
SOUTH AFRICA,313230,805,190,313,351900
SOUTH AFRICA,313240,805,190,313,162318
SOUTH AFRICA,313320,805,190,313,973406
SOUTH AFRICA,314110,805,190,313,1435853
SOUTH AFRICA,314120,805,190,313,1648588
SOUTH AFRICA,314910,805,190,313,5680930
SOUTH AFRICA,314994,805,190,313,703273
SOUTH AFRICA,314999,805,190,313,6162617
SOUTH AFRICA,315110,805,190,313,7975794
SOUTH AFRICA,315190,805,190,313,9337
SOUTH AFRICA,315220,805,190,313,579286
SOUTH AFRICA,315240,805,190,313,562199
SOUTH AFRICA,315280,805,190,313,144929
SOUTH AFRICA,315990,805,190,313,444506
SOUTH AFRICA,316110,805,190,313,12542737.9874572
SOUTH AFRICA,316210,805,190,313,3587970.99641202
SOUTH AFRICA,316992,805,190,313,718653.999281346
SOUTH AFRICA,316998,805,190,313,561949.99943805
SOUTH AFRICA,321113,805,190,313,68817
SOUTH AFRICA,321114,805,190,313,344003
SOUTH AFRICA,321211,805,190,313,7649
SOUTH AFRICA,321219,805,190,313,15000
SOUTH AFRICA,321911,805,190,313,4669183
SOUTH AFRICA,321912,805,190,313,523248
SOUTH AFRICA,321920,805,190,313,4680.999995319
SOUTH AFRICA,321999,805,190,313,3620486.99637951
SOUTH AFRICA,322110,805,190,313,20846778
SOUTH AFRICA,322130,805,190,313,497485
SOUTH AFRICA,322211,805,190,313,276245
SOUTH AFRICA,322219,805,190,313,8050
SOUTH AFRICA,322220,805,190,313,103229
SOUTH AFRICA,322230,805,190,313,17126
SOUTH AFRICA,322299,805,190,313,129312
SOUTH AFRICA,323111,805,190,313,2661517
SOUTH AFRICA,323117,805,190,313,480682
SOUTH AFRICA,324110,805,190,313,49779322.9502206
SOUTH AFRICA,324191,805,190,313,3541
SOUTH AFRICA,324199,805,190,313,64090
SOUTH AFRICA,325130,805,190,313,4178746
SOUTH AFRICA,325180,805,190,313,221112803
SOUTH AFRICA,325193,805,190,313,20428936
SOUTH AFRICA,325194,805,190,313,31893524
SOUTH AFRICA,325199,805,190,313,408467380
SOUTH AFRICA,325211,805,190,313,6363441
SOUTH AFRICA,325212,805,190,313,97576
SOUTH AFRICA,325220,805,190,313,1434576
SOUTH AFRICA,325311,805,190,313,293987
SOUTH AFRICA,325312,805,190,313,2816474
SOUTH AFRICA,325320,805,190,313,1354217
SOUTH AFRICA,325411,805,190,313,5582676
SOUTH AFRICA,325412,805,190,313,14769206
SOUTH AFRICA,325413,805,190,313,12142896
SOUTH AFRICA,325414,805,190,313,1049562
SOUTH AFRICA,325510,805,190,313,1617293
SOUTH AFRICA,325520,805,190,313,2736487
SOUTH AFRICA,325611,805,190,313,628067.999371932
SOUTH AFRICA,325612,805,190,313,8315558.99168444
SOUTH AFRICA,325613,805,190,313,621565.999378434
SOUTH AFRICA,325620,805,190,313,37483742
SOUTH AFRICA,325910,805,190,313,2331503
SOUTH AFRICA,325920,805,190,313,661130
SOUTH AFRICA,325998,805,190,313,11039438
SOUTH AFRICA,326111,805,190,313,21711959
SOUTH AFRICA,326113,805,190,313,4112730
SOUTH AFRICA,326121,805,190,313,67411
SOUTH AFRICA,326122,805,190,313,342647
SOUTH AFRICA,326160,805,190,313,648379
SOUTH AFRICA,326191,805,190,313,11449960
SOUTH AFRICA,326199,805,190,313,26309753
SOUTH AFRICA,326211,805,190,313,37595903
SOUTH AFRICA,326220,805,190,313,4509387
SOUTH AFRICA,326291,805,190,313,751
SOUTH AFRICA,326299,805,190,313,4729960
SOUTH AFRICA,327110,805,190,313,1960629
SOUTH AFRICA,327120,805,190,313,4225292
SOUTH AFRICA,327211,805,190,313,2900
SOUTH AFRICA,327212,805,190,313,288440
SOUTH AFRICA,327213,805,190,313,166100
SOUTH AFRICA,327215,805,190,313,204115
SOUTH AFRICA,327310,805,190,313,24073
SOUTH AFRICA,327390,805,190,313,51166
SOUTH AFRICA,327910,805,190,313,86093176
SOUTH AFRICA,327991,805,190,313,5533433
SOUTH AFRICA,327992,805,190,313,920591
SOUTH AFRICA,327993,805,190,313,781287
SOUTH AFRICA,327999,805,190,313,2032196
SOUTH AFRICA,331110,805,190,313,909512881
SOUTH AFRICA,331210,805,190,313,72686
SOUTH AFRICA,331221,805,190,313,1004770
SOUTH AFRICA,331222,805,190,313,3200163
SOUTH AFRICA,331313,805,190,313,8178196
SOUTH AFRICA,331315,805,190,313,192273350
SOUTH AFRICA,331318,805,190,313,254687
SOUTH AFRICA,331410,805,190,313,5836850818
SOUTH AFRICA,331420,805,190,313,14901944
SOUTH AFRICA,331491,805,190,313,1239250546
SOUTH AFRICA,331511,805,190,313,22944
SOUTH AFRICA,331512,805,190,313,470008
SOUTH AFRICA,332111,805,190,313,566671
SOUTH AFRICA,332119,805,190,313,2010
SOUTH AFRICA,332215,805,190,313,645424.999354575
SOUTH AFRICA,332216,805,190,313,5279640.99472035
SOUTH AFRICA,332311,805,190,313,30283.999969716
SOUTH AFRICA,332312,805,190,313,1872281.99812771
SOUTH AFRICA,332313,805,190,313,2119.99999788
SOUTH AFRICA,332321,805,190,313,34137
SOUTH AFRICA,332322,805,190,313,2560
SOUTH AFRICA,332323,805,190,313,4211643
SOUTH AFRICA,332410,805,190,313,307505
SOUTH AFRICA,332420,805,190,313,4747687
SOUTH AFRICA,332431,805,190,313,13873
SOUTH AFRICA,332439,805,190,313,588340
SOUTH AFRICA,332510,805,190,313,652767
SOUTH AFRICA,332613,805,190,313,27698
SOUTH AFRICA,332618,805,190,313,3759165
SOUTH AFRICA,332722,805,190,313,456300
SOUTH AFRICA,332911,805,190,313,2496499
SOUTH AFRICA,332912,805,190,313,247056
SOUTH AFRICA,332919,805,190,313,119041
SOUTH AFRICA,332991,805,190,313,1987017
SOUTH AFRICA,332992,805,190,313,1601135.99839886
SOUTH AFRICA,332993,805,190,313,2067424.99793257
SOUTH AFRICA,332994,805,190,313,7060373.99293962
SOUTH AFRICA,332996,805,190,313,172579
SOUTH AFRICA,332999,805,190,313,20123447
SOUTH AFRICA,333111,805,190,313,3912818
SOUTH AFRICA,333120,805,190,313,15746113
SOUTH AFRICA,333131,805,190,313,10865839
SOUTH AFRICA,333132,805,190,313,733145
SOUTH AFRICA,333241,805,190,313,1499227
SOUTH AFRICA,333242,805,190,313,1849267
SOUTH AFRICA,333243,805,190,313,1619877
SOUTH AFRICA,333244,805,190,313,281292
SOUTH AFRICA,333249,805,190,313,7774002
SOUTH AFRICA,333314,805,190,313,2031246
SOUTH AFRICA,333316,805,190,313,2748980
SOUTH AFRICA,333318,805,190,313,3280650
SOUTH AFRICA,333413,805,190,313,4191994
SOUTH AFRICA,333414,805,190,313,780110
SOUTH AFRICA,333415,805,190,313,111746
SOUTH AFRICA,333511,805,190,313,279218
SOUTH AFRICA,333514,805,190,313,43035
SOUTH AFRICA,333515,805,190,313,1662233
SOUTH AFRICA,333517,805,190,313,996437
SOUTH AFRICA,333519,805,190,313,7572854
SOUTH AFRICA,333611,805,190,313,18907
SOUTH AFRICA,333612,805,190,313,1295149
SOUTH AFRICA,333613,805,190,313,806931
SOUTH AFRICA,333618,805,190,313,73303008
SOUTH AFRICA,333912,805,190,313,22693730
SOUTH AFRICA,333914,805,190,313,8796306
SOUTH AFRICA,333921,805,190,313,1537322
SOUTH AFRICA,333922,805,190,313,8448165
SOUTH AFRICA,333923,805,190,313,453255
SOUTH AFRICA,333924,805,190,313,74359
SOUTH AFRICA,333991,805,190,313,147654
SOUTH AFRICA,333992,805,190,313,4721769
SOUTH AFRICA,333993,805,190,313,2700626
SOUTH AFRICA,333994,805,190,313,511258
SOUTH AFRICA,333995,805,190,313,473437
SOUTH AFRICA,333996,805,190,313,4663468
SOUTH AFRICA,333997,805,190,313,17504
SOUTH AFRICA,333999,805,190,313,31057657
SOUTH AFRICA,334111,805,190,313,454652
SOUTH AFRICA,334112,805,190,313,2670
SOUTH AFRICA,334118,805,190,313,651076
SOUTH AFRICA,334210,805,190,313,61302
SOUTH AFRICA,334220,805,190,313,29342666
SOUTH AFRICA,334290,805,190,313,943600
SOUTH AFRICA,334310,805,190,313,535354
SOUTH AFRICA,334412,805,190,313,150152
SOUTH AFRICA,334413,805,190,313,1296528
SOUTH AFRICA,334416,805,190,313,564806
SOUTH AFRICA,334417,805,190,313,666193
SOUTH AFRICA,334418,805,190,313,1142487
SOUTH AFRICA,334419,805,190,313,1075653
SOUTH AFRICA,334510,805,190,313,107091
SOUTH AFRICA,334511,805,190,313,11458717
SOUTH AFRICA,334512,805,190,313,187930
SOUTH AFRICA,334513,805,190,313,541301
SOUTH AFRICA,334514,805,190,313,396692
SOUTH AFRICA,334515,805,190,313,11558281
SOUTH AFRICA,334516,805,190,313,3405982
SOUTH AFRICA,334517,805,190,313,2690781
SOUTH AFRICA,334519,805,190,313,1805928
SOUTH AFRICA,334613,805,190,313,467487
SOUTH AFRICA,334614,805,190,313,222100
SOUTH AFRICA,335121,805,190,313,584773
SOUTH AFRICA,335122,805,190,313,457253
SOUTH AFRICA,335129,805,190,313,609151
SOUTH AFRICA,335210,805,190,313,1893745
SOUTH AFRICA,335220,805,190,313,753789
SOUTH AFRICA,335312,805,190,313,2670446
SOUTH AFRICA,335313,805,190,313,11164073
SOUTH AFRICA,335314,805,190,313,1628598
SOUTH AFRICA,335911,805,190,313,97942
SOUTH AFRICA,335912,805,190,313,28706
SOUTH AFRICA,335921,805,190,313,3358
SOUTH AFRICA,335929,805,190,313,295096
SOUTH AFRICA,335931,805,190,313,962524
SOUTH AFRICA,335932,805,190,313,1157144
SOUTH AFRICA,335991,805,190,313,1667111
SOUTH AFRICA,335999,805,190,313,16427090
SOUTH AFRICA,336111,805,190,313,1483376721
SOUTH AFRICA,336112,805,190,313,568941
SOUTH AFRICA,336120,805,190,313,14472
SOUTH AFRICA,336211,805,190,313,7842205
SOUTH AFRICA,336212,805,190,313,14056
SOUTH AFRICA,336214,805,190,313,7424977
SOUTH AFRICA,336310,805,190,313,443542
SOUTH AFRICA,336320,805,190,313,533600
SOUTH AFRICA,336330,805,190,313,6676395
SOUTH AFRICA,336340,805,190,313,805152
SOUTH AFRICA,336350,805,190,313,4557887
SOUTH AFRICA,336360,805,190,313,282363
SOUTH AFRICA,336370,805,190,313,238151
SOUTH AFRICA,336390,805,190,313,422063882
SOUTH AFRICA,336411,805,190,313,4385623
SOUTH AFRICA,336412,805,190,313,1389554
SOUTH AFRICA,336413,805,190,313,8195577
SOUTH AFRICA,336419,805,190,313,1304677
SOUTH AFRICA,336510,805,190,313,1607543
SOUTH AFRICA,336611,805,190,313,136626
SOUTH AFRICA,336612,805,190,313,75184906
SOUTH AFRICA,336991,805,190,313,2296485
SOUTH AFRICA,336992,805,190,313,878881
SOUTH AFRICA,337121,805,190,313,662196
SOUTH AFRICA,337122,805,190,313,275272
SOUTH AFRICA,337124,805,190,313,168519
SOUTH AFRICA,337125,805,190,313,181491
SOUTH AFRICA,337127,805,190,313,5116191
SOUTH AFRICA,337211,805,190,313,228228
SOUTH AFRICA,337214,805,190,313,18102
SOUTH AFRICA,337215,805,190,313,460719
SOUTH AFRICA,337910,805,190,313,2778
SOUTH AFRICA,337920,805,190,313,4289
SOUTH AFRICA,339112,805,190,313,1499705
SOUTH AFRICA,339113,805,190,313,7417785
SOUTH AFRICA,339114,805,190,313,617874
SOUTH AFRICA,339115,805,190,313,30799
SOUTH AFRICA,339116,805,190,313,1942145
SOUTH AFRICA,339910,805,190,313,1511948664
SOUTH AFRICA,339920,805,190,313,14741566
SOUTH AFRICA,339930,805,190,313,830851
SOUTH AFRICA,339940,805,190,313,58552
SOUTH AFRICA,339950,805,190,313,4415
SOUTH AFRICA,339991,805,190,313,2095158
SOUTH AFRICA,339992,805,190,313,221137
SOUTH AFRICA,339993,805,190,313,48453
SOUTH AFRICA,339995,805,190,313,3306
SOUTH AFRICA,339999,805,190,313,7168904
SOUTH SUDAN,325910,805,191,314,14511
SOUTH SUDAN,332312,805,191,314,4647.999995352
SOUTH SUDAN,333999,805,191,314,2600
SOUTH SUDAN,339115,805,191,314,5197
SPAIN,111120,804,192,315,9377426
SPAIN,111130,804,192,315,86138
SPAIN,111150,804,192,315,26350
SPAIN,111199,804,192,315,1794040
SPAIN,111219,804,192,315,88086706
SPAIN,111310,804,192,315,415611
SPAIN,111320,804,192,315,4730806
SPAIN,111332,804,192,315,3034680
SPAIN,111333,804,192,315,4739
SPAIN,111335,804,192,315,23040820
SPAIN,111339,804,192,315,15117497
SPAIN,111411,804,192,315,6828760
SPAIN,111419,804,192,315,6399839
SPAIN,111421,804,192,315,671014
SPAIN,111422,804,192,315,179761
SPAIN,111910,804,192,315,169651
SPAIN,111920,804,192,315,2064
SPAIN,111998,804,192,315,5130617
SPAIN,112310,804,192,315,200924
SPAIN,112320,804,192,315,0
SPAIN,112330,804,192,315,0
SPAIN,112340,804,192,315,0
SPAIN,112390,804,192,315,0
SPAIN,112410,804,192,315,126613
SPAIN,112511,804,192,315,2407
SPAIN,112512,804,192,315,1591161
SPAIN,112910,804,192,315,7160330
SPAIN,112920,804,192,315,6808419
SPAIN,112930,804,192,315,50707
SPAIN,112990,804,192,315,1072688
SPAIN,113210,804,192,315,63494892
SPAIN,113310,804,192,315,9549
SPAIN,114111,804,192,315,68090246
SPAIN,114112,804,192,315,163974521
SPAIN,114119,804,192,315,32225
SPAIN,211130,804,192,315,9303.999990696
SPAIN,212112,804,192,315,8724000
SPAIN,212210,804,192,315,9195
SPAIN,212299,804,192,315,18296157
SPAIN,212311,804,192,315,525676
SPAIN,212312,804,192,315,64584
SPAIN,212319,804,192,315,1137436
SPAIN,212321,804,192,315,111651
SPAIN,212324,804,192,315,81323
SPAIN,212325,804,192,315,4937314
SPAIN,212393,804,192,315,28030331
SPAIN,212399,804,192,315,50263563
SPAIN,311111,804,192,315,2369270
SPAIN,311119,804,192,315,46009357
SPAIN,311211,804,192,315,1645416
SPAIN,311212,804,192,315,15209069
SPAIN,311221,804,192,315,2198614
SPAIN,311224,804,192,315,857158138
SPAIN,311225,804,192,315,10636820
SPAIN,311230,804,192,315,42206215
SPAIN,311313,804,192,315,0
SPAIN,311314,804,192,315,174899
SPAIN,311340,804,192,315,138507202
SPAIN,311351,804,192,315,6356653.43748184
SPAIN,311352,804,192,315,42086753.5625182
SPAIN,311411,804,192,315,66132323
SPAIN,311412,804,192,315,38988
SPAIN,311421,804,192,315,343766397
SPAIN,311422,804,192,315,2092117
SPAIN,311423,804,192,315,6621338
SPAIN,311511,804,192,315,28392
SPAIN,311513,804,192,315,111321362
SPAIN,311514,804,192,315,5159052
SPAIN,311520,804,192,315,18731449
SPAIN,311611,804,192,315,125253461
SPAIN,311612,804,192,315,24162086
SPAIN,311613,804,192,315,9403986
SPAIN,311615,804,192,315,3487755
SPAIN,311710,804,192,315,66652273
SPAIN,311811,804,192,315,31981966.2263413
SPAIN,311812,804,192,315,30092381.5804926
SPAIN,311813,804,192,315,1713074.19316611
SPAIN,311824,804,192,315,10242442
SPAIN,311911,804,192,315,24940887
SPAIN,311919,804,192,315,2796182
SPAIN,311920,804,192,315,34706807
SPAIN,311930,804,192,315,22003
SPAIN,311941,804,192,315,13658066
SPAIN,311942,804,192,315,123967289
SPAIN,311991,804,192,315,8215
SPAIN,311999,804,192,315,266459643
SPAIN,312111,804,192,315,9106076
SPAIN,312112,804,192,315,1768232
SPAIN,312113,804,192,315,136341
SPAIN,312120,804,192,315,5357067
SPAIN,312130,804,192,315,422697258
SPAIN,312140,804,192,315,15840651
SPAIN,312230,804,192,315,2882011
SPAIN,313110,804,192,315,10630997
SPAIN,313210,804,192,315,21471203
SPAIN,313220,804,192,315,3030603
SPAIN,313230,804,192,315,32256886
SPAIN,313240,804,192,315,6615499
SPAIN,313320,804,192,315,4674800
SPAIN,314110,804,192,315,10058737
SPAIN,314120,804,192,315,8476892
SPAIN,314910,804,192,315,3322865
SPAIN,314994,804,192,315,3715224
SPAIN,314999,804,192,315,6585063
SPAIN,315110,804,192,315,1674068
SPAIN,315190,804,192,315,4216969
SPAIN,315220,804,192,315,4559007
SPAIN,315240,804,192,315,24952711
SPAIN,315280,804,192,315,2360327
SPAIN,315990,804,192,315,65537901
SPAIN,316110,804,192,315,5927504.99407249
SPAIN,316210,804,192,315,235687733.764312
SPAIN,316992,804,192,315,121053617.878946
SPAIN,316998,804,192,315,90226679.9097733
SPAIN,321113,804,192,315,3183784
SPAIN,321211,804,192,315,119959481
SPAIN,321212,804,192,315,1631598
SPAIN,321213,804,192,315,1101049
SPAIN,321219,804,192,315,26848458
SPAIN,321911,804,192,315,6060857
SPAIN,321918,804,192,315,15160962
SPAIN,321920,804,192,315,3893393.9961066
SPAIN,321992,804,192,315,46363.999953636
SPAIN,321999,804,192,315,37882125.9621178
SPAIN,322110,804,192,315,3038761
SPAIN,322121,804,192,315,66728708
SPAIN,322122,804,192,315,35223
SPAIN,322130,804,192,315,26133593
SPAIN,322211,804,192,315,8100946
SPAIN,322212,804,192,315,1770916
SPAIN,322219,804,192,315,1011717
SPAIN,322220,804,192,315,69168934
SPAIN,322230,804,192,315,1324975
SPAIN,322291,804,192,315,36386273
SPAIN,322299,804,192,315,44990059
SPAIN,323111,804,192,315,12570101
SPAIN,323117,804,192,315,21222045
SPAIN,323120,804,192,315,181287
SPAIN,324110,804,192,315,2056931596.94306
SPAIN,324121,804,192,315,25590787
SPAIN,324191,804,192,315,1473933
SPAIN,324199,804,192,315,3657946
SPAIN,325110,804,192,315,1255794
SPAIN,325120,804,192,315,10750
SPAIN,325130,804,192,315,27194759
SPAIN,325180,804,192,315,109444753
SPAIN,325194,804,192,315,145260519
SPAIN,325199,804,192,315,608744953
SPAIN,325211,804,192,315,232244723
SPAIN,325212,804,192,315,71103429
SPAIN,325220,804,192,315,18699736
SPAIN,325311,804,192,315,3955550
SPAIN,325312,804,192,315,19465640
SPAIN,325320,804,192,315,13567201
SPAIN,325411,804,192,315,182513432
SPAIN,325412,804,192,315,1932598828
SPAIN,325413,804,192,315,509482070
SPAIN,325414,804,192,315,751929289
SPAIN,325510,804,192,315,36594656
SPAIN,325520,804,192,315,12190292
SPAIN,325611,804,192,315,22173940.977826
SPAIN,325612,804,192,315,19298824.9807011
SPAIN,325613,804,192,315,38039250.9619607
SPAIN,325620,804,192,315,664969305
SPAIN,325910,804,192,315,52104663
SPAIN,325920,804,192,315,3305564
SPAIN,325992,804,192,315,5584001
SPAIN,325998,804,192,315,104321257
SPAIN,326111,804,192,315,5996691
SPAIN,326113,804,192,315,63683372
SPAIN,326121,804,192,315,982253
SPAIN,326122,804,192,315,5855905
SPAIN,326140,804,192,315,49412
SPAIN,326150,804,192,315,1514296
SPAIN,326160,804,192,315,12065576
SPAIN,326191,804,192,315,2281765
SPAIN,326199,804,192,315,85604593
SPAIN,326211,804,192,315,295717940
SPAIN,326212,804,192,315,179207
SPAIN,326220,804,192,315,53980700
SPAIN,326291,804,192,315,441814
SPAIN,326299,804,192,315,32236706
SPAIN,327110,804,192,315,41566963
SPAIN,327120,804,192,315,581766869
SPAIN,327211,804,192,315,3153338
SPAIN,327212,804,192,315,25539128
SPAIN,327213,804,192,315,9591162
SPAIN,327215,804,192,315,26508971
SPAIN,327310,804,192,315,11135736
SPAIN,327320,804,192,315,13563
SPAIN,327331,804,192,315,61836
SPAIN,327390,804,192,315,181515
SPAIN,327410,804,192,315,356130
SPAIN,327420,804,192,315,151754
SPAIN,327910,804,192,315,17761714
SPAIN,327991,804,192,315,423504659
SPAIN,327992,804,192,315,3510449
SPAIN,327993,804,192,315,220364
SPAIN,327999,804,192,315,56229941
SPAIN,331110,804,192,315,452169243
SPAIN,331210,804,192,315,148342308
SPAIN,331221,804,192,315,22954
SPAIN,331222,804,192,315,4172769
SPAIN,331313,804,192,315,37531761
SPAIN,331314,804,192,315,2974
SPAIN,331315,804,192,315,49822012
SPAIN,331318,804,192,315,38111858
SPAIN,331410,804,192,315,85665080
SPAIN,331420,804,192,315,26746498
SPAIN,331491,804,192,315,2705825
SPAIN,331492,804,192,315,176045
