Origin,Destination,Time
106,38,2.279
106,39,2.268
106,40,2.125
106,41,2.04
106,42,2.187
106,43,2.112
106,44,2.028
106,45,1.9
106,46,2.215
106,47,2.113
106,48,2.004
106,49,2.023
106,50,2.042
106,51,1.969
106,52,1.886
106,53,1.912
106,54,1.9
106,55,1.796
106,56,1.73
106,57,1.703
106,58,1.799
106,59,1.714
106,60,1.61
106,61,1.552
106,62,1.969
106,63,1.933
106,64,1.808
106,65,1.904
106,66,1.847
106,67,1.708
106,68,1.778
106,69,1.63
106,70,1.565
106,71,1.619
106,72,1.583
106,73,1.436
106,74,1.605
106,75,1.413
106,76,1.265
106,77,1.46
106,78,1.41
106,79,1.332
106,80,1.304
106,81,1.307
106,82,1.178
106,83,1.172
106,84,1.134
106,85,1.077
106,86,1.08
106,87,1.034
106,88,0.99
106,89,0.937
106,90,0.832
106,91,0.841
106,92,0.87
106,93,0.682
106,94,0.68
106,95,0.55
106,96,0.744
106,97,0.724
106,98,0.511
106,99,0.432
106,100,0.331
106,101,0.341
106,102,0.674
106,103,0.49
106,104,0.356
106,105,0.222
106,106,0.067
106,107,0.194
106,108,0.843
106,109,0.729
106,110,1.401
106,111,1.307
106,112,1.24
106,113,1.377
106,114,1.278
106,115,1.083
106,116,1.33
106,117,1.181
106,118,1.028
106,119,0.982
106,120,2.556
106,121,1.972
106,122,0.554
106,123,2.944
106,124,2.398
106,125,2.214
106,126,1.546
106,127,0.793
106,128,1.067
106,129,1.574
106,130,2.249
106,131,2.493
106,132,2.789
107,1,1.622
107,2,1.551
107,3,1.448
107,4,1.363
107,5,1.344
107,6,1.566
107,7,1.425
107,8,1.344
107,9,1.301
107,10,1.236
107,11,1.197
107,12,1.182
107,13,1.056
107,14,1.057
107,15,1.035
107,16,0.922
107,17,0.887
107,18,0.898
107,19,0.787
107,20,0.766
107,21,0.902
107,22,0.807
107,23,0.653
107,24,0.682
107,25,0.672
107,26,0.542
107,27,0.484
107,28,0.412
107,29,0.348
107,30,2.534
107,31,2.429
107,32,2.353
107,33,2.175
107,34,2.471
107,35,2.244
107,36,2.205
107,37,2.077
107,38,2.227
107,39,2.197
107,40,2.053
107,41,1.968
107,42,2.137
107,43,2.06
107,44,1.98
107,45,1.829
107,46,2.149
107,47,2.046
107,48,1.939
107,49,1.958
107,50,1.97
107,51,1.903
107,52,1.82
107,53,1.846
107,54,1.829
107,55,1.729
107,56,1.664
107,57,1.638
107,58,1.727
107,59,1.643
107,60,1.544
107,61,1.486
107,62,1.917
107,63,1.886
107,64,1.745
107,65,1.957
107,66,1.9
107,67,1.675
107,68,1.83
107,69,1.682
107,70,1.618
107,71,1.74
107,72,1.704
107,73,1.522
107,74,1.726
107,75,1.534
107,76,1.386
107,77,1.481
107,78,1.338
107,79,1.26
107,80,1.387
107,81,1.239
107,82,1.107
107,83,1.284
107,84,1.15
107,85,1.014
107,86,1.064
107,87,1.155
107,88,1.081
107,89,1.058
107,90,0.923
107,91,0.828
107,92,0.984
107,93,0.818
107,94,0.667
107,95,0.537
107,96,0.894
107,97,0.874
107,98,0.66
107,99,0.441
107,100,0.299
107,101,0.201
107,102,0.824
107,103,0.639
107,104,0.506
107,105,0.372
107,106,0.194
107,107,0.074
107,108,0.993
107,109,0.878
107,110,1.522
107,111,1.428
107,112,1.361
107,113,1.497
107,114,1.399
107,115,1.204
107,116,1.445
107,117,1.296
107,118,1.143
107,119,1.131
107,120,2.506
107,121,2.092
107,122,0.703
107,123,2.894
107,124,2.519
107,125,2.335
107,126,1.695
107,127,0.653
107,128,0.927
107,129,1.434
107,130,2.182
107,131,2.426
107,132,2.718
108,1,1.385
108,2,1.52
108,3,1.55
108,4,1.621
108,5,1.691
108,6,1.264
108,7,1.395
108,8,1.415
108,9,1.481
108,10,1.592
108,11,1.632
108,12,1.373
108,13,1.425
108,14,1.526
108,15,1.228
108,16,1.291
108,17,1.409
108,18,1.086
108,19,1.231
108,20,1.371
108,21,0.841
108,22,1.033
108,23,1.161
108,24,1.348
108,25,0.898
108,26,1.034
108,27,1.154
108,28,0.968
108,29,1.114
108,30,2.296
108,31,2.195
108,32,2.118
108,33,2.062
108,34,2.234
108,35,2.01
108,36,1.971
108,37,1.889
108,38,1.951
108,39,1.946
108,40,1.819
108,41,1.734
108,42,1.859
108,43,1.784
108,44,1.7
108,45,1.595
108,46,2.229
108,47,2.196
108,48,2.182
108,49,2.249
108,50,1.878
108,51,2.05
108,52,2.031
108,53,2.137
108,54,1.737
108,55,1.879
108,56,1.861
108,57,1.914
108,58,1.569
108,59,1.629
108,60,1.708
108,61,1.809
108,62,1.641
108,63,1.605
108,64,1.48
108,65,1.576
108,66,1.519
108,67,1.381
108,68,1.45
108,69,1.302
108,70,1.237
108,71,1.291
108,72,1.255
108,73,1.108
108,74,1.278
108,75,1.085
108,76,0.938
108,77,1.132
108,78,1.27
108,79,1.332
108,80,0.976
108,81,1.09
108,82,1.16
108,83,0.844
108,84,0.946
108,85,1.001
108,86,0.899
108,87,0.706
108,88,0.801
108,89,0.574
108,90,0.668
108,91,0.778
108,92,0.441
108,93,0.537
108,94,0.675
108,95,0.822
108,96,0.311
108,97,0.452
108,98,0.759
108,99,0.794
108,100,0.888
108,101,1.039
108,102,0.202
108,103,0.392
108,104,0.526
108,105,0.66
108,106,0.838
108,107,0.987
108,108,0.065
108,109,0.379
108,110,1.074
108,111,0.979
108,112,0.912
108,113,1.045
108,114,0.87
108,115,0.756
108,116,0.884
108,117,0.735
108,118,0.599
108,119,0.374
108,120,2.228
108,121,1.644
108,122,0.51
108,123,2.616
108,124,2.071
108,125,1.887
108,126,1.081
108,127,1.469
108,128,1.743
108,129,2.25
108,130,2.332
108,131,2.576
108,132,2.53
109,1,1.478
109,2,1.542
109,3,1.551
109,4,1.613
109,5,1.689
109,6,1.357
109,7,1.409
109,8,1.407
109,9,1.473
109,10,1.59
109,11,1.63
109,12,1.369
109,13,1.423
109,14,1.524
109,15,1.226
109,16,1.289
109,17,1.407
109,18,1.084
109,19,1.229
109,20,1.364
109,21,0.814
109,22,1.011
109,23,1.133
109,24,1.327
109,25,0.877
109,26,1.012
109,27,1.133
109,28,0.89
109,29,1.036
109,30,2.388
109,31,2.288
109,32,2.211
109,33,2.154
109,34,2.326
109,35,2.103
109,36,2.064
109,37,1.982
109,38,2.044
109,39,2.039
109,40,1.912
109,41,1.827
109,42,1.952
109,43,1.877
109,44,1.792
109,45,1.687
109,46,2.303
109,47,2.201
109,48,2.174
109,49,2.241
109,50,1.971
109,51,2.057
109,52,2.023
109,53,2.129
109,54,1.829
109,55,1.884
109,56,1.853
109,57,1.906
109,58,1.662
109,59,1.672
109,60,1.709
109,61,1.801
109,62,1.734
109,63,1.698
109,64,1.573
109,65,1.669
109,66,1.612
109,67,1.473
109,68,1.542
109,69,1.394
109,70,1.33
109,71,1.384
109,72,1.348
109,73,1.201
109,74,1.37
109,75,1.178
109,76,1.03
109,77,1.225
109,78,1.283
109,79,1.324
109,80,1.069
109,81,1.131
109,82,1.16
109,83,0.937
109,84,0.959
109,85,1.006
109,86,0.904
109,87,0.799
109,88,0.814
109,89,0.666
109,90,0.656
109,91,0.75
109,92,0.534
109,93,0.506
109,94,0.654
109,95,0.789
109,96,0.403
109,97,0.383
109,98,0.717
109,99,0.685
109,100,0.779
109,101,0.93
109,102,0.333
109,103,0.283
109,104,0.417
109,105,0.551
109,106,0.729
109,107,0.878
109,108,0.379
109,109,0.069
109,110,1.166
109,111,1.072
109,112,1.005
109,113,1.142
109,114,0.98
109,115,0.848
109,116,0.994
109,117,0.845
109,118,0.692
109,119,0.641
109,120,2.321
109,121,1.737
109,122,0.329
109,123,2.709
109,124,2.163
109,125,1.979
109,126,1.205
109,127,1.391
109,128,1.665
109,129,2.172
109,130,2.337
109,131,2.581
109,132,2.623
110,1,1.05
110,2,1.186
110,3,1.284
110,4,1.376
110,5,1.47
110,6,0.93
110,7,1.061
110,8,1.163
110,9,1.236
110,10,1.37
110,11,1.459
110,12,1.132
110,13,1.253
110,14,1.354
110,15,1.001
110,16,1.137
110,17,1.269
110,18,0.945
110,19,1.09
110,20,1.23
110,21,0.878
110,22,1.02
110,23,1.132
110,24,1.331
110,25,0.949
110,26,1.084
110,27,1.247
110,28,1.115
110,29,1.261
110,30,1.592
110,31,1.555
110,32,1.478
110,33,1.57
110,34,1.53
110,35,1.364
110,36,1.331
110,37,1.398
110,38,1.248
110,39,1.268
110,40,1.2
110,41,1.243
110,42,1.157
110,43,1.081
110,44,1.032
110,45,1.116
110,46,1.761
110,47,1.862
110,48,1.875
110,49,1.961
110,50,1.539
110,51,1.714
110,52,1.723
110,53,1.87
110,54,1.402
110,55,1.521
110,56,1.553
110,57,1.662
110,58,1.235
110,59,1.295
110,60,1.419
110,61,1.561
110,62,0.937
110,63,0.92
110,64,0.997
110,65,0.821
110,66,0.764
110,67,0.81
110,68,0.695
110,69,0.666
110,70,0.666
110,71,0.529
110,72,0.493
110,73,0.578
110,74,0.642
110,75,0.32
110,76,0.503
110,77,0.798
110,78,0.951
110,79,1.084
110,80,0.642
110,81,0.756
110,82,0.886
110,83,0.51
110,84,0.709
110,85,0.78
110,86,0.786
110,87,0.538
110,88,0.688
110,89,0.503
110,90,0.696
110,91,0.815
110,92,0.638
110,93,0.701
110,94,0.822
110,95,0.969
110,96,0.857
110,97,0.832
110,98,0.922
110,99,1.141
110,100,1.257
110,101,1.356
110,102,0.905
110,103,1.063
110,104,1.197
110,105,1.203
110,106,1.381
110,107,1.483
110,108,1.074
110,109,1.167
110,110,0.066
110,111,0.186
110,112,0.335
110,113,0.352
110,114,0.254
110,115,0.363
110,116,0.535
110,117,0.386
110,118,0.536
110,119,0.722
110,120,1.527
110,121,0.726
110,122,1.445
110,123,1.832
110,124,1.266
110,125,0.888
110,126,0.805
110,127,1.616
110,128,1.89
110,129,2.386
110,130,1.998
110,131,2.242
110,132,1.875
111,1,0.938
111,2,1.073
111,3,1.188
111,4,1.28
111,5,1.373
111,6,0.817
111,7,0.95
111,8,1.066
111,9,1.139
111,10,1.273
111,11,1.362
111,12,1.035
111,13,1.156
111,14,1.257
111,15,0.904
111,16,1.04
111,17,1.172
111,18,0.849
111,19,0.994
111,20,1.134
111,21,0.784
111,22,0.924
111,23,1.035
111,24,1.234
111,25,0.854
111,26,0.99
111,27,1.153
111,28,1.021
111,29,1.167
111,30,1.442
111,31,1.405
111,32,1.328
111,33,1.45
111,34,1.38
111,35,1.214
111,36,1.181
111,37,1.277
111,38,1.098
111,39,1.118
111,40,1.05
111,41,1.122
111,42,1.007
111,43,0.931
111,44,0.882
111,45,0.995
111,46,1.64
111,47,1.746
111,48,1.762
111,49,1.848
111,50,1.418
111,51,1.593
111,52,1.61
111,53,1.757
111,54,1.29
111,55,1.4
111,56,1.44
111,57,1.55
111,58,1.122
111,59,1.182
111,60,1.306
111,61,1.448
111,62,0.787
111,63,0.77
111,64,0.876
111,65,0.671
111,66,0.614
111,67,0.689
111,68,0.545
111,69,0.516
111,70,0.545
111,71,0.379
111,72,0.343
111,73,0.457
111,74,0.521
111,75,0.17
111,76,0.406
111,77,0.691
111,78,0.854
111,79,0.987
111,80,0.545
111,81,0.659
111,82,0.79
111,83,0.413
111,84,0.612
111,85,0.683
111,86,0.691
111,87,0.442
111,88,0.593
111,89,0.409
111,90,0.602
111,91,0.72
111,92,0.543
111,93,0.607
111,94,0.728
111,95,0.875
111,96,0.763
111,97,0.738
111,98,0.828
111,99,1.047
111,100,1.163
111,101,1.262
111,102,0.811
111,103,0.969
111,104,1.102
111,105,1.108
111,106,1.286
111,107,1.389
111,108,0.98
111,109,1.073
111,110,0.186
111,111,0.07
111,112,0.239
111,113,0.258
111,114,0.159
111,115,0.269
111,116,0.441
111,117,0.292
111,118,0.442
111,119,0.628
111,120,1.377
111,121,0.733
111,122,1.351
111,123,1.725
111,124,1.16
111,125,1.022
111,126,0.799
111,127,1.522
111,128,1.795
111,129,2.292
111,130,1.885
111,131,2.114
111,132,1.725
112,1,0.772
112,2,0.908
112,3,1.006
112,4,1.098
112,5,1.192
112,6,0.652
112,7,0.783
112,8,0.885
112,9,0.958
112,10,1.092
112,11,1.181
112,12,0.854
112,13,0.975
112,14,1.076
112,15,0.723
112,16,0.859
112,17,0.991
112,18,0.667
112,19,0.812
112,20,0.952
112,21,0.666
112,22,0.742
112,23,0.854
112,24,1.053
112,25,0.788
112,26,0.923
112,27,1.071
112,28,0.954
112,29,1.1
112,30,1.583
112,31,1.482
112,32,1.406
112,33,1.349
112,34,1.521
112,35,1.297
112,36,1.258
112,37,1.176
112,38,1.238
112,39,1.234
112,40,1.106
112,41,1.021
112,42,1.146
112,43,1.071
112,44,0.987
112,45,0.882
112,46,1.54
112,47,1.584
112,48,1.597
112,49,1.683
112,50,1.266
112,51,1.437
112,52,1.445
112,53,1.592
112,54,1.124
112,55,1.267
112,56,1.275
112,57,1.384
112,58,0.957
112,59,1.017
112,60,1.141
112,61,1.283
112,62,0.928
112,63,0.892
112,64,0.767
112,65,0.83
112,66,0.773
112,67,0.668
112,68,0.704
112,69,0.589
112,70,0.524
112,71,0.538
112,72,0.502
112,73,0.395
112,74,0.524
112,75,0.332
112,76,0.225
112,77,0.52
112,78,0.673
112,79,0.806
112,80,0.364
112,81,0.478
112,82,0.608
112,83,0.232
112,84,0.431
112,85,0.502
112,86,0.518
112,87,0.26
112,88,0.453
112,89,0.342
112,90,0.535
112,91,0.654
112,92,0.476
112,93,0.54
112,94,0.661
112,95,0.808
112,96,0.696
112,97,0.671
112,98,0.761
112,99,0.98
112,100,1.096
112,101,1.195
112,102,0.744
112,103,0.902
112,104,1.036
112,105,1.042
112,106,1.22
112,107,1.322
112,108,0.913
112,109,1.006
112,110,0.335
112,111,0.239
112,112,0.064
112,113,0.369
112,114,0.27
112,115,0.344
112,116,0.552
112,117,0.403
112,118,0.496
112,119,0.739
112,120,1.515
112,121,0.891
112,122,1.284
112,123,1.883
112,124,1.318
112,125,1.134
112,126,0.91
112,127,1.455
112,128,1.728
112,129,2.207
112,130,1.72
112,131,1.964
112,132,1.817
113,1,1.084
113,2,1.22
113,3,1.318
113,4,1.41
113,5,1.503
113,6,0.964
113,7,1.095
113,8,1.196
113,9,1.27
113,10,1.404
113,11,1.493
113,12,1.166
113,13,1.287
113,14,1.387
113,15,1.035
113,16,1.152
113,17,1.271
113,18,0.948
113,19,1.092
113,20,1.233
113,21,0.853
113,22,1.022
113,23,1.134
113,24,1.333
113,25,0.924
113,26,1.06
113,27,1.222
113,28,1.09
113,29,1.236
113,30,1.665
113,31,1.628
113,32,1.551
113,33,1.637
113,34,1.602
113,35,1.437
113,36,1.403
113,37,1.464
113,38,1.32
113,39,1.341
113,40,1.273
113,41,1.309
113,42,1.23
113,43,1.153
113,44,1.105
113,45,1.182
113,46,1.828
113,47,1.896
113,48,1.908
113,49,1.995
113,50,1.578
113,51,1.749
113,52,1.757
113,53,1.903
113,54,1.436
113,55,1.578
113,56,1.587
113,57,1.696
113,58,1.269
113,59,1.329
113,60,1.453
113,61,1.594
113,62,1.01
113,63,0.992
113,64,1.064
113,65,0.894
113,66,0.837
113,67,0.876
113,68,0.767
113,69,0.739
113,70,0.732
113,71,0.602
113,72,0.566
113,73,0.644
113,74,0.708
113,75,0.393
113,76,0.536
113,77,0.831
113,78,0.984
113,79,1.118
113,80,0.675
113,81,0.79
113,82,0.92
113,83,0.543
113,84,0.743
113,85,0.814
113,86,0.761
113,87,0.554
113,88,0.663
113,89,0.478
113,90,0.671
113,91,0.79
113,92,0.613
113,93,0.676
113,94,0.797
113,95,0.944
113,96,0.832
113,97,0.808
113,98,0.898
113,99,1.116
113,100,1.233
113,101,1.331
113,102,0.875
113,103,1.038
113,104,1.172
113,105,1.178
113,106,1.356
113,107,1.458
113,108,1.045
113,109,1.143
113,110,0.352
113,111,0.258
113,112,0.369
113,113,0.067
113,114,0.209
113,115,0.338
113,116,0.358
113,117,0.341
113,118,0.492
113,119,0.678
113,120,1.599
113,121,0.955
113,122,1.421
113,123,1.947
113,124,1.382
113,125,1.189
113,126,0.587
113,127,1.591
113,128,1.865
113,129,2.362
113,130,2.031
113,131,2.275
113,132,1.948
114,1,0.986
114,2,1.121
114,3,1.22
114,4,1.311
114,5,1.405
114,6,0.865
114,7,0.996
114,8,1.098
114,9,1.171
114,10,1.305
114,11,1.394
114,12,1.067
114,13,1.188
114,14,1.289
114,15,0.936
114,16,1.054
114,17,1.172
114,18,0.849
114,19,0.994
114,20,1.134
114,21,0.755
114,22,0.924
114,23,1.036
114,24,1.235
114,25,0.825
114,26,0.961
114,27,1.124
114,28,0.992
114,29,1.138
114,30,1.566
114,31,1.529
114,32,1.452
114,33,1.538
114,34,1.504
114,35,1.338
114,36,1.305
114,37,1.365
114,38,1.221
114,39,1.242
114,40,1.174
114,41,1.21
114,42,1.131
114,43,1.054
114,44,1.006
114,45,1.083
114,46,1.729
114,47,1.797
114,48,1.81
114,49,1.896
114,50,1.479
114,51,1.65
114,52,1.658
114,53,1.805
114,54,1.337
114,55,1.48
114,56,1.488
114,57,1.598
114,58,1.17
114,59,1.23
114,60,1.354
114,61,1.496
114,62,0.911
114,63,0.893
114,64,0.965
114,65,0.795
114,66,0.738
114,67,0.777
114,68,0.668
114,69,0.64
114,70,0.634
114,71,0.503
114,72,0.467
114,73,0.545
114,74,0.609
114,75,0.294
114,76,0.438
114,77,0.733
114,78,0.886
114,79,1.019
114,80,0.577
114,81,0.691
114,82,0.821
114,83,0.445
114,84,0.644
114,85,0.715
114,86,0.662
114,87,0.456
114,88,0.564
114,89,0.38
114,90,0.572
114,91,0.691
114,92,0.451
114,93,0.578
114,94,0.698
114,95,0.846
114,96,0.671
114,97,0.709
114,98,0.799
114,99,1.018
114,100,1.134
114,101,1.233
114,102,0.7
114,103,0.877
114,104,1.01
114,105,1.079
114,106,1.257
114,107,1.36
114,108,0.87
114,109,0.981
114,110,0.254
114,111,0.159
114,112,0.27
114,113,0.209
114,114,0.066
114,115,0.24
114,116,0.315
114,117,0.166
114,118,0.316
114,119,0.503
114,120,1.5
114,121,0.857
114,122,1.274
114,123,1.848
114,124,1.283
114,125,1.09
114,126,0.75
114,127,1.492
114,128,1.766
114,129,2.263
114,130,1.933
114,131,2.177
114,132,1.849
115,1,0.924
115,2,1.059
115,3,1.118
115,4,1.19
115,5,1.26
115,6,0.803
115,7,0.934
115,8,0.983
115,9,1.049
115,10,1.16
115,11,1.2
115,12,0.941
115,13,0.993
115,14,1.094
115,15,0.796
115,16,0.859
115,17,0.978
115,18,0.654
115,19,0.799
115,20,0.939
115,21,0.56
115,22,0.729
115,23,0.841
115,24,1.04
115,25,0.631
115,26,0.766
115,27,0.929
115,28,0.797
115,29,0.943
115,30,1.675
115,31,1.638
115,32,1.562
115,33,1.526
115,34,1.613
115,35,1.448
115,36,1.414
115,37,1.353
115,38,1.331
115,39,1.351
115,40,1.283
115,41,1.198
115,42,1.24
115,43,1.164
115,44,1.116
115,45,1.058
115,46,1.716
115,47,1.735
115,48,1.748
115,49,1.817
115,50,1.417
115,51,1.588
115,52,1.596
115,53,1.705
115,54,1.275
115,55,1.418
115,56,1.426
115,57,1.482
115,58,1.108
115,59,1.168
115,60,1.276
115,61,1.377
115,62,1.02
115,63,1.003
115,64,0.944
115,65,0.904
115,66,0.847
115,67,0.844
115,68,0.778
115,69,0.749
115,70,0.701
115,71,0.612
115,72,0.576
115,73,0.572
115,74,0.683
115,75,0.404
115,76,0.401
115,77,0.671
115,78,0.824
115,79,0.9
115,80,0.515
115,81,0.629
115,82,0.728
115,83,0.383
115,84,0.514
115,85,0.569
115,86,0.468
115,87,0.261
115,88,0.37
115,89,0.185
115,90,0.378
115,91,0.497
115,92,0.32
115,93,0.383
115,94,0.504
115,95,0.651
115,96,0.539
115,97,0.514
115,98,0.604
115,99,0.823
115,100,0.939
115,101,1.038
115,102,0.587
115,103,0.745
115,104,0.879
115,105,0.885
115,106,1.063
115,107,1.165
115,108,0.756
115,109,0.849
115,110,0.363
115,111,0.269
115,112,0.344
115,113,0.338
115,114,0.24
115,115,0.065
115,116,0.521
115,117,0.372
115,118,0.275
115,119,0.682
115,120,1.61
115,121,0.966
115,122,1.127
115,123,1.958
115,124,1.393
115,125,1.2
115,126,0.879
115,127,1.298
115,128,1.572
115,129,2.068
115,130,1.871
115,131,2.115
115,132,1.958
116,1,1.267
116,2,1.402
116,3,1.501
116,4,1.593
116,5,1.681
116,6,1.146
116,7,1.277
116,8,1.379
116,9,1.452
116,10,1.582
116,11,1.622
116,12,1.348
116,13,1.415
116,14,1.516
116,15,1.218
116,16,1.281
116,17,1.399
116,18,1.076
116,19,1.221
116,20,1.361
116,21,0.875
116,22,1.081
116,23,1.195
116,24,1.443
116,25,0.946
116,26,1.082
116,27,1.244
116,28,1.086
116,29,1.232
116,30,1.847
116,31,1.81
116,32,1.734
116,33,1.819
116,34,1.785
116,35,1.62
116,36,1.586
116,37,1.646
116,38,1.503
116,39,1.523
116,40,1.455
116,41,1.492
116,42,1.412
116,43,1.336
116,44,1.288
116,45,1.365
116,46,2.01
116,47,2.078
116,48,2.091
116,49,2.178
116,50,1.76
116,51,1.932
116,52,1.94
116,53,2.086
116,54,1.619
116,55,1.761
116,56,1.77
116,57,1.879
116,58,1.451
116,59,1.511
116,60,1.635
116,61,1.777
116,62,1.192
116,63,1.175
116,64,1.246
116,65,1.076
116,66,1.019
116,67,1.058
116,68,0.95
116,69,0.921
116,70,0.915
116,71,0.784
116,72,0.748
116,73,0.826
116,74,0.89
116,75,0.576
116,76,0.719
116,77,1.014
116,78,1.167
116,79,1.3
116,80,0.858
116,81,0.972
116,82,1.103
116,83,0.726
116,84,0.926
116,85,0.991
116,86,0.889
116,87,0.683
116,88,0.791
116,89,0.553
116,90,0.693
116,91,0.812
116,92,0.466
116,93,0.655
116,94,0.793
116,95,0.94
116,96,0.685
116,97,0.787
116,98,0.877
116,99,1.112
116,100,1.228
116,101,1.327
116,102,0.714
116,103,0.891
116,104,1.025
116,105,1.157
116,106,1.335
116,107,1.454
116,108,0.884
116,109,0.995
116,110,0.535
116,111,0.441
116,112,0.552
116,113,0.358
116,114,0.315
116,115,0.521
116,116,0.067
116,117,0.18
116,118,0.331
116,119,0.517
116,120,1.782
116,121,1.038
116,122,1.288
116,123,2.126
116,124,1.56
116,125,1.178
116,126,0.524
116,127,1.587
116,128,1.861
116,129,2.368
116,130,2.214
116,131,2.458
116,132,2.13
117,1,1.118
117,2,1.253
117,3,1.352
117,4,1.444
117,5,1.532
117,6,0.997
117,7,1.128
117,8,1.23
117,9,1.303
117,10,1.432
117,11,1.472
117,12,1.199
117,13,1.266
117,14,1.366
117,15,1.068
117,16,1.132
117,17,1.25
117,18,0.927
117,19,1.072
117,20,1.212
117,21,0.726
117,22,0.932
117,23,1.046
117,24,1.294
117,25,0.797
117,26,0.932
117,27,1.095
117,28,0.937
117,29,1.083
117,30,1.698
117,31,1.661
117,32,1.584
117,33,1.67
117,34,1.636
117,35,1.47
117,36,1.437
117,37,1.497
117,38,1.354
117,39,1.374
117,40,1.306
117,41,1.343
117,42,1.263
117,43,1.187
117,44,1.138
117,45,1.216
117,46,1.861
117,47,1.929
117,48,1.942
117,49,2.028
117,50,1.611
117,51,1.783
117,52,1.79
117,53,1.937
117,54,1.47
117,55,1.612
117,56,1.62
117,57,1.73
117,58,1.302
117,59,1.362
117,60,1.486
117,61,1.628
117,62,1.043
117,63,1.026
117,64,1.097
117,65,0.927
117,66,0.87
117,67,0.909
117,68,0.801
117,69,0.772
117,70,0.766
117,71,0.635
117,72,0.599
117,73,0.677
117,74,0.741
117,75,0.426
117,76,0.57
117,77,0.865
117,78,1.018
117,79,1.151
117,80,0.709
117,81,0.823
117,82,0.954
117,83,0.577
117,84,0.776
117,85,0.842
117,86,0.74
117,87,0.534
117,88,0.642
117,89,0.404
117,90,0.544
117,91,0.663
117,92,0.316
117,93,0.506
117,94,0.644
117,95,0.791
117,96,0.536
117,97,0.638
117,98,0.728
117,99,0.963
117,100,1.079
117,101,1.178
117,102,0.565
117,103,0.742
117,104,0.876
117,105,1.008
117,106,1.186
117,107,1.305
117,108,0.735
117,109,0.846
117,110,0.386
117,111,0.292
117,112,0.403
117,113,0.341
117,114,0.166
117,115,0.372
117,116,0.18
117,117,0.067
117,118,0.182
117,119,0.368
117,120,1.633
117,121,0.989
117,122,1.139
117,123,1.981
117,124,1.416
117,125,1.223
117,126,0.659
117,127,1.438
117,128,1.712
117,129,2.219
117,130,2.065
117,131,2.309
117,132,1.981
118,1,1.043
118,2,1.178
118,3,1.238
118,4,1.309
118,5,1.379
118,6,0.922
118,7,1.053
118,8,1.103
118,9,1.168
118,10,1.279
118,11,1.319
118,12,1.06
118,13,1.113
118,14,1.213
118,15,0.916
118,16,0.978
118,17,1.097
118,18,0.774
118,19,0.918
118,20,1.059
118,21,0.573
118,22,0.778
118,23,0.892
118,24,1.141
118,25,0.644
118,26,0.779
118,27,0.942
118,28,0.784
118,29,0.93
118,30,1.849
118,31,1.778
118,32,1.702
118,33,1.645
118,34,1.786
118,35,1.593
118,36,1.554
118,37,1.472
118,38,1.504
118,39,1.525
118,40,1.402
118,41,1.317
118,42,1.414
118,43,1.337
118,44,1.283
118,45,1.178
118,46,1.836
118,47,1.854
118,48,1.867
118,49,1.936
118,50,1.536
118,51,1.708
118,52,1.716
118,53,1.825
118,54,1.395
118,55,1.537
118,56,1.546
118,57,1.602
118,58,1.227
118,59,1.287
118,60,1.395
118,61,1.496
118,62,1.194
118,63,1.176
118,64,1.063
118,65,1.078
118,66,1.021
118,67,0.964
118,68,0.951
118,69,0.885
118,70,0.82
118,71,0.786
118,72,0.75
118,73,0.691
118,74,0.861
118,75,0.577
118,76,0.521
118,77,0.79
118,78,0.943
118,79,1.019
118,80,0.634
118,81,0.748
118,82,0.847
118,83,0.502
118,84,0.633
118,85,0.689
118,86,0.587
118,87,0.38
118,88,0.489
118,89,0.251
118,90,0.391
118,91,0.51
118,92,0.163
118,93,0.353
118,94,0.491
118,95,0.638
118,96,0.383
118,97,0.485
118,98,0.575
118,99,0.81
118,100,0.926
118,101,1.025
118,102,0.431
118,103,0.589
118,104,0.722
118,105,0.855
118,106,1.033
118,107,1.152
118,108,0.6
118,109,0.693
118,110,0.536
118,111,0.442
118,112,0.496
118,113,0.492
118,114,0.316
118,115,0.275
118,116,0.331
118,117,0.182
118,118,0.066
118,119,0.502
118,120,1.783
118,121,1.139
118,122,0.986
118,123,2.131
118,124,1.566
118,125,1.373
118,126,0.809
118,127,1.285
118,128,1.558
118,129,2.066
118,130,1.99
118,131,2.234
118,132,2.113
119,1,1.451
119,2,1.586
119,3,1.63
119,4,1.702
119,5,1.772
119,6,1.33
119,7,1.461
119,8,1.495
119,9,1.561
119,10,1.672
119,11,1.712
119,12,1.453
119,13,1.505
119,14,1.606
119,15,1.308
119,16,1.371
119,17,1.49
119,18,1.166
119,19,1.311
119,20,1.451
119,21,0.931
119,22,1.122
119,23,1.25
119,24,1.438
119,25,0.988
119,26,1.123
119,27,1.244
119,28,1.058
119,29,1.204
119,30,2.035
119,31,1.998
119,32,1.921
119,33,2.007
119,34,1.973
119,35,1.807
119,36,1.774
119,37,1.834
119,38,1.69
119,39,1.711
119,40,1.643
119,41,1.679
119,42,1.6
119,43,1.523
119,44,1.475
119,45,1.552
119,46,2.198
119,47,2.262
119,48,2.262
119,49,2.329
119,50,1.944
119,51,2.116
119,52,2.111
119,53,2.217
119,54,1.803
119,55,1.945
119,56,1.941
119,57,1.994
119,58,1.635
119,59,1.695
119,60,1.788
119,61,1.889
119,62,1.38
119,63,1.362
119,64,1.434
119,65,1.264
119,66,1.207
119,67,1.246
119,68,1.137
119,69,1.109
